#FILE:                       ,char_GD_30_06_10.dsu            ,,,,
#FORMAT:                     ,NETZSCH5                        ,,,,
#IDENTITY:                   ,char GD                         ,,,,
#DECIMAL:                    ,POINT                           ,,,,
#SEPARATOR:                  ,COMMA                           ,,,,
#MTYPE:                      ,DTA                             ,,,,
#MSUBTYPE:                   ,                                ,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C               ,,,,
#PROJECT:                    ,Torrefaction                    ,,,,
#DATE/TIME:                  ,30/06/2010 09:32:44             ,,,,
#CORR. FILE:                 ,char_GF_23_06_10.bsu            ,,,,
#LABORATORY:                 ,Sustainable Research Energ      ,,,,
#OPERATOR:                   ,Xiaomian Baxter                 ,,,,
#REMARK:                     ,                                ,,,,
#SAMPLE:                     ,nonisoth oxid with init drying  ,,,,
#SAMPLE MASS /mg:            ,10.18,,,,
#MATERIAL:                   ,char                            ,,,,
#REFERENCE:                  ,Alumina                         ,,,,
#REFERENCE MASS /mg:         ,0,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           ,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,
#CORR. CODE:                 ,20,,,,
#EXO:                        ,-1,,,,
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min,,99.09156725,,
#SEGMENT:                    ,S1-5/5                          ,,99.08820897,,
,,,10.40468503,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,Sensit./(æV/mW),Segment
298.26599,137.78,3.02E-02,10.5,0.23606,5
298.05499,137.7925,3.38E-02,10.49902,0.23595,5
297.88101,137.80499,3.38E-02,10.49902,0.23586,5
297.66501,137.8175,3.44E-02,10.50001,0.23574,5
297.47601,137.83,3.33E-02,10.49902,0.23564,5
297.27899,137.8425,3.18E-02,10.49902,0.23554,5
297.08701,137.855,3.39E-02,10.50001,0.23544,5
296.87601,137.86749,3.39E-02,10.50001,0.23533,5
296.68799,137.88,3.39E-02,10.50001,0.23523,5
296.48499,137.8925,3.55E-02,10.50001,0.23512,5
296.29001,137.905,3.40E-02,10.49902,0.23502,5
296.09601,137.9175,3.50E-02,10.49902,0.23491,5
295.896,137.92999,3.77E-02,10.49902,0.23481,5
295.69901,137.9425,3.40E-02,10.49804,0.2347,5
295.504,137.955,3.45E-02,10.49804,0.2346,5
295.30499,137.9675,3.30E-02,10.49705,0.23449,5
295.10999,137.98,3.61E-02,10.49705,0.23439,5
294.91699,137.99249,3.62E-02,10.49607,0.23429,5
294.71701,138.005,3.36E-02,10.49509,0.23418,5
294.51801,138.0175,3.57E-02,10.49509,0.23408,5
294.32599,138.03,3.57E-02,10.49312,0.23398,5
294.13,138.0425,3.62E-02,10.49312,0.23387,5
293.948,138.05499,3.47E-02,10.49312,0.23378,5
293.74399,138.0675,4.05E-02,10.49312,0.23367,5
293.548,138.08,3.89E-02,10.49215,0.23356,5
293.35199,138.0925,3.94E-02,10.49215,0.23346,5
293.16299,138.105,3.79E-02,10.49215,0.23336,5
292.961,138.11749,3.84E-02,10.49215,0.23325,5
292.77499,138.13,3.74E-02,10.49215,0.23315,5
292.57401,138.1425,3.69E-02,10.49215,0.23305,5
292.39301,138.155,4.48E-02,10.49313,0.23295,5
292.18301,138.1675,4.17E-02,10.49411,0.23284,5
291.98801,138.17999,3.96E-02,10.49411,0.23273,5
291.79901,138.1925,4.17E-02,10.49509,0.23263,5
291.608,138.205,4.01E-02,10.49608,0.23253,5
291.40601,138.2175,4.07E-02,10.49706,0.23242,5
291.22501,138.23,4.18E-02,10.49804,0.23233,5
291.03299,138.24249,4.28E-02,10.50001,0.23222,5
290.836,138.255,3.97E-02,10.50099,0.23212,5
290.642,138.2675,4.18E-02,10.50197,0.23202,5
290.44699,138.28,3.87E-02,10.50197,0.23191,5
290.26099,138.2925,3.97E-02,10.50295,0.23181,5
290.05801,138.30499,4.35E-02,10.50394,0.2317,5
289.871,138.3175,4.72E-02,10.50394,0.2316,5
289.67499,138.33,4.61E-02,10.50492,0.2315,5
289.48801,138.3425,4.67E-02,10.5059,0.2314,5
289.29199,138.355,4.35E-02,10.50688,0.23129,5
289.10001,138.36749,4.25E-02,10.50786,0.23119,5
288.90601,138.38,4.41E-02,10.50885,0.23108,5
288.70999,138.3925,4.15E-02,10.51081,0.23097,5
288.53699,138.405,4.79E-02,10.51179,0.23089,5
288.33701,138.4175,4.68E-02,10.51278,0.23078,5
288.147,138.42999,4.74E-02,10.51474,0.23068,5
287.953,138.4425,4.79E-02,10.51474,0.23057,5
287.76001,138.455,4.74E-02,10.51572,0.23047,5
287.573,138.4675,4.58E-02,10.51671,0.23037,5
287.38501,138.48,4.53E-02,10.5167,0.23027,5
287.185,138.49249,4.75E-02,10.5167,0.23016,5
287.004,138.505,5.18E-02,10.51768,0.23006,5
286.82101,138.5175,4.86E-02,10.51572,0.22996,5
286.61401,138.53,4.81E-02,10.51572,0.22985,5
286.42401,138.5425,5.02E-02,10.51474,0.22975,5
286.25,138.55499,4.97E-02,10.51376,0.22966,5
286.056,138.5675,5.19E-02,10.51277,0.22955,5
285.86099,138.58,5.08E-02,10.51179,0.22945,5
285.67001,138.5925,4.50E-02,10.51081,0.22934,5
285.479,138.605,4.45E-02,10.51081,0.22924,5
285.293,138.61749,5.04E-02,10.50982,0.22914,5
285.11099,138.63,4.99E-02,10.50982,0.22904,5
284.91901,138.6425,5.15E-02,10.50885,0.22894,5
284.73099,138.655,5.31E-02,10.50885,0.22883,5
284.54401,138.6675,5.05E-02,10.50885,0.22873,5
284.35699,138.67999,4.78E-02,10.50885,0.22863,5
284.16699,138.6925,5.16E-02,10.50983,0.22853,5
283.974,138.705,5.27E-02,10.50983,0.22842,5
283.76599,138.7175,5.11E-02,10.50983,0.22831,5
283.59601,138.73,5.43E-02,10.51081,0.22822,5
283.41599,138.74249,5.54E-02,10.51081,0.22812,5
283.22601,138.755,5.76E-02,10.51179,0.22802,5
283.03,138.7675,5.71E-02,10.51179,0.22791,5
282.853,138.78,5.71E-02,10.51376,0.22782,5
282.659,138.7925,5.82E-02,10.51474,0.22771,5
282.47601,138.80499,5.61E-02,10.51572,0.22761,5
282.28799,138.8175,5.83E-02,10.5167,0.22751,5
282.10501,138.83,5.78E-02,10.5167,0.22741,5
281.90799,138.8425,6.05E-02,10.5167,0.2273,5
281.73099,138.855,5.62E-02,10.5167,0.2272,5
281.53799,138.86749,5.73E-02,10.5167,0.2271,5
281.35101,138.88,5.95E-02,10.5167,0.227,5
281.164,138.8925,5.68E-02,10.5167,0.2269,5
280.98099,138.905,5.96E-02,10.5167,0.2268,5
280.80301,138.9175,5.96E-02,10.5167,0.2267,5
280.61401,138.92999,6.02E-02,10.5167,0.2266,5
280.42401,138.9425,5.69E-02,10.51572,0.22649,5
280.23999,138.955,6.02E-02,10.51572,0.22639,5
280.048,138.9675,6.29E-02,10.51474,0.22629,5
279.85999,138.98,6.46E-02,10.51474,0.22618,5
279.67899,138.99249,6.25E-02,10.51376,0.22608,5
279.505,139.005,6.25E-02,10.51474,0.22599,5
279.32001,139.0175,6.03E-02,10.51375,0.22589,5
279.12701,139.03,6.20E-02,10.51474,0.22578,5
278.936,139.0425,6.37E-02,10.51375,0.22568,5
278.758,139.05499,6.37E-02,10.51375,0.22558,5
278.578,139.0675,6.32E-02,10.51375,0.22548,5
278.392,139.08,6.59E-02,10.51473,0.22538,5
278.20599,139.0925,6.43E-02,10.51376,0.22527,5
278.01599,139.105,6.71E-02,10.51376,0.22517,5
277.836,139.11749,6.33E-02,10.51376,0.22508,5
277.659,139.13,6.49E-02,10.51376,0.22498,5
277.46399,139.1425,6.66E-02,10.51376,0.22487,5
277.27899,139.155,6.61E-02,10.51376,0.22477,5
277.10001,139.1675,6.78E-02,10.51277,0.22467,5
276.91599,139.17999,6.45E-02,10.51277,0.22457,5
276.73999,139.1925,7.06E-02,10.51376,0.22447,5
276.55499,139.205,6.90E-02,10.51277,0.22437,5
276.36499,139.2175,6.73E-02,10.51375,0.22427,5
276.17599,139.23,6.90E-02,10.51277,0.22416,5
276.00299,139.24249,7.07E-02,10.51277,0.22407,5
275.82001,139.255,6.96E-02,10.51375,0.22397,5
275.634,139.2675,6.97E-02,10.51376,0.22386,5
275.45999,139.28,7.02E-02,10.51474,0.22377,5
275.276,139.2925,7.14E-02,10.51376,0.22367,5
275.09399,139.30499,6.92E-02,10.51474,0.22357,5
274.914,139.3175,6.59E-02,10.51474,0.22347,5
274.73499,139.33,6.93E-02,10.51474,0.22337,5
274.55099,139.3425,6.87E-02,10.51572,0.22327,5
274.366,139.355,6.60E-02,10.51474,0.22317,5
274.18701,139.36749,6.77E-02,10.51375,0.22307,5
273.99799,139.38,6.83E-02,10.51375,0.22296,5
273.82901,139.3925,6.94E-02,10.51375,0.22287,5
273.642,139.405,6.61E-02,10.51375,0.22277,5
273.46799,139.4175,7.00E-02,10.51375,0.22267,5
273.27701,139.42999,7.50E-02,10.51474,0.22256,5
273.10599,139.4425,7.40E-02,10.51473,0.22247,5
272.92499,139.455,7.45E-02,10.51473,0.22237,5
272.746,139.4675,7.73E-02,10.51473,0.22227,5
272.561,139.48,7.57E-02,10.51473,0.22217,5
272.37299,139.49249,7.46E-02,10.51473,0.22206,5
272.19699,139.505,7.41E-02,10.51473,0.22197,5
272.005,139.5175,7.31E-02,10.51572,0.22186,5
271.83701,139.53,7.53E-02,10.51572,0.22177,5
271.659,139.5425,7.48E-02,10.51474,0.22167,5
271.47299,139.55499,7.37E-02,10.51474,0.22156,5
271.306,139.5675,7.43E-02,10.51474,0.22147,5
271.121,139.58,7.54E-02,10.51474,0.22137,5
270.94501,139.5925,7.49E-02,10.51474,0.22127,5
270.759,139.605,7.27E-02,10.51572,0.22117,5
270.57999,139.61749,7.22E-02,10.51572,0.22107,5
270.39999,139.63,7.39E-02,10.5167,0.22097,5
270.22299,139.6425,7.67E-02,10.5167,0.22087,5
270.04099,139.655,7.51E-02,10.5167,0.22077,5
269.87299,139.6675,7.62E-02,10.5167,0.22067,5
269.69199,139.67999,7.79E-02,10.5167,0.22057,5
269.513,139.6925,7.80E-02,10.5167,0.22047,5
269.332,139.705,8.36E-02,10.5167,0.22037,5
269.159,139.7175,8.25E-02,10.51671,0.22028,5
268.98099,139.73,8.20E-02,10.51572,0.22018,5
268.80301,139.74249,8.31E-02,10.51572,0.22008,5
268.617,139.755,7.87E-02,10.51572,0.21998,5
268.43701,139.7675,7.99E-02,10.51572,0.21988,5
268.26401,139.78,8.10E-02,10.51572,0.21978,5
268.08701,139.7925,7.83E-02,10.51572,0.21968,5
267.914,139.80499,8.16E-02,10.51572,0.21958,5
267.74301,139.8175,8.22E-02,10.51473,0.21949,5
267.565,139.83,8.17E-02,10.51473,0.21939,5
267.39401,139.8425,8.23E-02,10.51473,0.21929,5
267.20499,139.855,8.07E-02,10.51473,0.21918,5
267.035,139.86749,8.35E-02,10.51473,0.21909,5
266.849,139.88,8.47E-02,10.51474,0.21899,5
266.67599,139.8925,8.41E-02,10.51474,0.21889,5
266.51099,139.905,8.42E-02,10.51474,0.2188,5
266.33099,139.9175,8.53E-02,10.51474,0.2187,5
266.15201,139.92999,8.31E-02,10.51474,0.2186,5
265.98199,139.9425,8.20E-02,10.51572,0.2185,5
265.798,139.955,8.38E-02,10.51572,0.2184,5
265.61499,139.9675,8.49E-02,10.51572,0.2183,5
265.44901,139.98,8.72E-02,10.5167,0.21821,5
265.276,139.99249,8.78E-02,10.51768,0.21811,5
265.091,140.005,8.22E-02,10.51768,0.218,5
264.92001,140.0175,8.68E-02,10.51866,0.21791,5
264.74799,140.03,8.63E-02,10.51965,0.21781,5
264.57999,140.0425,9.14E-02,10.51964,0.21772,5
264.392,140.05499,8.35E-02,10.52063,0.21761,5
264.228,140.0675,8.92E-02,10.52161,0.21752,5
264.05099,140.08,9.21E-02,10.52259,0.21742,5
263.87701,140.0925,8.87E-02,10.52162,0.21732,5
263.70099,140.105,9.04E-02,10.52162,0.21722,5
263.53,140.11749,8.82E-02,10.52162,0.21713,5
263.35699,140.13,9.00E-02,10.52063,0.21703,5
263.18201,140.1425,9.06E-02,10.52162,0.21693,5
263.005,140.155,9.40E-02,10.52063,0.21683,5
262.841,140.1675,9.29E-02,10.52063,0.21674,5
262.664,140.17999,9.18E-02,10.52063,0.21664,5
262.48099,140.1925,9.02E-02,10.51965,0.21654,5
262.32101,140.205,9.02E-02,10.51965,0.21645,5
262.13501,140.2175,9.19E-02,10.51965,0.21634,5
261.966,140.23,9.48E-02,10.51866,0.21625,5
261.79599,140.24249,9.20E-02,10.51768,0.21615,5
261.621,140.255,9.49E-02,10.51768,0.21605,5
261.44299,140.2675,9.55E-02,10.51572,0.21595,5
261.271,140.28,9.39E-02,10.51572,0.21586,5
261.099,140.2925,9.62E-02,10.51473,0.21576,5
260.935,140.30499,9.74E-02,10.51375,0.21567,5
260.76001,140.3175,9.57E-02,10.51375,0.21557,5
260.57599,140.33,9.92E-02,10.51278,0.21547,5
260.42401,140.3425,9.75E-02,10.51278,0.21538,5
260.23801,140.355,9.70E-02,10.51376,0.21528,5
260.07199,140.36749,9.76E-02,10.51572,0.21518,5
259.89499,140.38,9.82E-02,10.5167,0.21508,5
259.73801,140.3925,0.10223,10.51867,0.21499,5
259.56201,140.405,1.00E-01,10.52063,0.21489,5
259.392,140.4175,9.95E-02,10.52358,0.2148,5
259.22299,140.42999,9.84E-02,10.52555,0.2147,5
259.04099,140.4425,0.1007,10.52555,0.2146,5
258.87799,140.455,0.10017,10.52653,0.21451,5
258.71201,140.4675,0.10022,10.52653,0.21441,5
258.53699,140.48,0.10256,10.52653,0.21431,5
258.35901,140.49249,0.10203,10.52653,0.21421,5
258.18701,140.505,0.10208,10.52554,0.21412,5
258.02499,140.5175,0.10499,10.52554,0.21402,5
257.85699,140.53,0.10676,10.52652,0.21393,5
257.685,140.5425,0.10566,10.52751,0.21383,5
257.504,140.55499,0.10629,10.52751,0.21373,5
257.336,140.5675,0.10403,10.52652,0.21363,5
257.173,140.58,0.10465,10.52751,0.21354,5
257.01001,140.5925,0.10815,10.52652,0.21345,5
256.83499,140.605,0.10878,10.5275,0.21335,5
256.668,140.61749,0.10998,10.5275,0.21326,5
256.5,140.63,0.10714,10.5275,0.21316,5
256.32999,140.6425,0.1095,10.52947,0.21306,5
256.16901,140.655,0.10782,10.53143,0.21297,5
255.991,140.6675,0.10498,10.53438,0.21287,5
255.81599,140.67999,0.10619,10.53831,0.21277,5
255.655,140.6925,0.10854,10.5442,0.21268,5
255.493,140.705,0.10917,10.54813,0.21259,5
255.323,140.7175,0.11384,10.55206,0.21249,5
255.145,140.73,0.10811,10.55697,0.21239,5
254.97701,140.74249,0.11163,10.55992,0.2123,5
254.80499,140.755,0.1111,10.56188,0.2122,5
254.64101,140.7675,0.11173,10.56287,0.2121,5
254.479,140.78,0.11062,10.56385,0.21201,5
254.31799,140.7925,0.11009,10.56385,0.21192,5
254.13499,140.80499,0.11362,10.56385,0.21182,5
253.97501,140.8175,0.11367,10.56385,0.21173,5
253.81799,140.83,0.11198,10.56385,0.21164,5
253.63499,140.8425,0.11029,10.56385,0.21153,5
253.47301,140.855,0.1115,10.56287,0.21144,5
253.312,140.86749,0.11503,10.56188,0.21135,5
253.13901,140.88,0.11451,10.55992,0.21125,5
252.97301,140.8925,0.11747,10.55894,0.21116,5
252.802,140.905,0.11228,10.55795,0.21106,5
252.638,140.9175,0.11408,10.55894,0.21096,5
252.48,140.92999,0.11529,10.55796,0.21087,5
252.30901,140.9425,0.11651,10.55697,0.21077,5
252.14,140.955,0.11715,10.55599,0.21068,5
251.98399,140.9675,0.11603,10.55501,0.21059,5
251.81,140.98,0.12017,10.55501,0.21049,5
251.64301,140.99249,0.11731,10.55501,0.2104,5
251.468,141.005,0.11678,10.55599,0.2103,5
251.315,141.0175,0.11975,10.55599,0.21021,5
251.14,141.03,0.11571,10.55599,0.21011,5
250.98199,141.0425,0.11518,10.55796,0.21002,5
250.811,141.05499,0.11582,10.55992,0.20992,5
250.66299,141.0675,0.11937,10.56189,0.20984,5
250.485,141.08,0.12353,10.56386,0.20974,5
250.321,141.0925,0.12007,10.5668,0.20964,5
250.161,141.105,0.11719,10.56974,0.20955,5
249.996,141.11749,0.12311,10.57367,0.20946,5
249.82401,141.13,0.12786,10.57662,0.20936,5
249.66901,141.1425,0.12322,10.57859,0.20927,5
249.49899,141.155,0.1221,10.58055,0.20917,5
249.334,141.1675,0.12333,10.5835,0.20908,5
249.166,141.17999,0.12398,10.58841,0.20898,5
249.011,141.1925,0.12168,10.59038,0.20889,5
248.841,141.205,0.12291,10.59332,0.2088,5
248.679,141.2175,0.12179,10.59824,0.2087,5
248.515,141.23,0.12302,10.60216,0.20861,5
248.35201,141.24249,0.12307,10.60609,0.20852,5
248.188,141.255,0.12372,10.61101,0.20842,5
248.024,141.2675,0.12436,10.6169,0.20833,5
247.85201,141.28,0.12678,10.62378,0.20823,5
247.7,141.2925,0.12566,10.63458,0.20814,5
247.53,141.30499,0.1263,10.64833,0.20805,5
247.37399,141.3175,0.12341,10.65619,0.20796,5
247.20599,141.33,0.12228,10.66405,0.20786,5
247.05499,141.3425,0.12529,10.67387,0.20777,5
246.88699,141.355,0.12653,10.68075,0.20768,5
246.722,141.36749,0.12836,10.68861,0.20758,5
246.55901,141.38,0.12723,10.69843,0.20749,5
246.40199,141.3925,0.12611,10.70923,0.2074,5
246.241,141.405,0.12912,10.71709,0.20731,5
246.071,141.4175,0.13037,10.72594,0.20721,5
245.907,141.42999,0.12628,10.7338,0.20711,5
245.752,141.4425,0.12693,10.73969,0.20703,5
245.589,141.455,0.12639,10.74263,0.20693,5
245.42999,141.4675,0.12941,10.74657,0.20684,5
245.26801,141.48,0.13125,10.75049,0.20675,5
245.11,141.49249,0.1325,10.75246,0.20666,5
244.935,141.505,0.13256,10.75443,0.20656,5
244.78101,141.5175,0.12965,10.75541,0.20647,5
244.60899,141.53,0.13209,10.75835,0.20636,5
244.459,141.5425,0.12976,10.76031,0.20628,5
244.28799,141.55499,0.13102,10.76032,0.20618,5
244.133,141.5675,0.12988,10.76229,0.2061,5
243.968,141.58,0.13113,10.75639,0.206,5
243.81,141.5925,0.1312,10.74264,0.2059,5
243.646,141.605,0.13185,10.73576,0.20582,5
243.494,141.61749,0.13429,10.73183,0.20573,5
243.33,141.63,0.13077,10.72201,0.20563,5
243.179,141.6425,0.13202,10.7112,0.20555,5
243.02,141.655,0.13148,10.69843,0.20546,5
242.856,141.6675,0.13334,10.68762,0.20536,5
242.69099,141.67999,0.1346,10.67289,0.20527,5
242.54401,141.6925,0.13405,10.65619,0.20518,5
242.38,141.705,0.13352,10.63851,0.20509,5
242.214,141.7175,0.13777,10.62279,0.20499,5
242.054,141.73,0.13304,10.60315,0.2049,5
241.89799,141.74249,0.13609,10.58055,0.20481,5
241.744,141.755,0.13435,10.55698,0.20472,5
241.578,141.7675,0.13202,10.53929,0.20462,5
241.425,141.78,0.13447,10.51474,0.20454,5
241.27499,141.7925,0.13573,10.49214,0.20445,5
241.123,141.80499,0.13459,10.46759,0.20436,5
240.95399,141.8175,0.13706,10.44204,0.20426,5
240.789,141.83,0.13532,10.42437,0.20417,5
240.64101,141.8425,0.13598,10.40079,0.20408,5
240.476,141.855,0.13604,10.3782,0.20399,5
240.33501,141.86749,0.13971,10.3556,0.20391,5
240.177,141.88,0.13917,10.33989,0.20382,5
240.006,141.8925,0.13683,10.31827,0.20371,5
239.851,141.905,0.13628,10.29765,0.20363,5
239.698,141.9175,0.13634,10.28095,0.20354,5
239.54601,141.92999,0.13821,10.26719,0.20345,5
239.37601,141.9425,0.13646,10.25344,0.20335,5
239.23199,141.955,0.13894,10.2446,0.20327,5
239.067,141.9675,0.13779,10.23772,0.20318,5
238.92,141.98,0.14027,10.23576,0.20309,5
238.771,141.99249,0.14033,10.23379,0.203,5
238.605,142.005,0.14282,10.2338,0.20291,5
238.459,142.0175,0.14045,10.23282,0.20282,5
238.299,142.03,0.14718,10.23478,0.20273,5
238.145,142.0425,0.14785,10.23772,0.20264,5
237.98399,142.05499,0.14671,10.23772,0.20255,5
237.834,142.0675,0.14313,10.23871,0.20246,5
237.67599,142.08,0.14501,10.24067,0.20237,5
237.51401,142.0925,0.14569,10.24362,0.20228,5
237.366,142.105,0.14697,10.24951,0.20219,5
237.209,142.11749,0.14764,10.25639,0.2021,5
237.054,142.13,0.14588,10.26326,0.20201,5
236.896,142.1425,0.14716,10.27014,0.20192,5
236.748,142.155,0.14723,10.28193,0.20183,5
236.58099,142.1675,0.1473,10.30059,0.20174,5
236.437,142.17999,0.14918,10.30747,0.20165,5
236.283,142.1925,0.14803,10.31434,0.20156,5
236.134,142.205,0.15175,10.32809,0.20148,5
235.98199,142.2175,0.1506,10.33301,0.20139,5
235.827,142.23,0.15433,10.34578,0.2013,5
235.666,142.24249,0.15257,10.35167,0.20121,5
235.507,142.255,0.15264,10.36052,0.20111,5
235.36,142.2675,0.15453,10.36543,0.20103,5
235.21201,142.28,0.15582,10.37525,0.20094,5
235.061,142.2925,0.15711,10.37918,0.20086,5
234.901,142.30499,0.15902,10.38507,0.20076,5
234.746,142.3175,0.15848,10.39392,0.20067,5
234.592,142.33,0.15794,10.39981,0.20058,5
234.44099,142.3425,0.15739,10.40864,0.2005,5
234.28799,142.355,0.15746,10.41258,0.20041,5
234.12801,142.36749,0.15938,10.42044,0.20032,5
233.979,142.38,0.16067,10.42927,0.20023,5
233.828,142.3925,0.16135,10.43517,0.20014,5
233.66701,142.405,0.16204,10.44107,0.20005,5
233.519,142.4175,0.16457,10.45383,0.19996,5
233.35899,142.42999,0.15912,10.4617,0.19987,5
233.211,142.4425,0.16472,10.46857,0.19978,5
233.069,142.455,0.1654,10.47544,0.1997,5
232.89799,142.4675,0.16241,10.48822,0.1996,5
232.76401,142.48,0.16308,10.49411,0.19952,5
232.59801,142.49249,0.16316,10.49902,0.19943,5
232.45,142.505,0.16631,10.50491,0.19934,5
232.29401,142.5175,0.17009,10.51179,0.19925,5
232.13901,142.53,0.16646,10.5167,0.19916,5
231.983,142.5425,0.16839,10.52162,0.19907,5
231.83099,142.55499,0.16847,10.52554,0.19898,5
231.66299,142.5675,0.1667,10.52751,0.19888,5
231.522,142.58,0.168,10.53143,0.1988,5
231.37801,142.5925,0.16869,10.53439,0.19872,5
231.216,142.605,0.16877,10.53733,0.19862,5
231.065,142.61749,0.17008,10.53929,0.19854,5
230.91701,142.63,0.16768,10.54224,0.19845,5
230.76601,142.6425,0.16837,10.5442,0.19836,5
230.616,142.655,0.1703,10.54813,0.19828,5
230.461,142.6675,0.16914,10.55108,0.19819,5
230.30499,142.67999,0.17108,10.55403,0.19809,5
230.146,142.6925,0.17302,10.55599,0.198,5
230,142.705,0.17123,10.55796,0.19792,5
229.84599,142.7175,0.17317,10.55894,0.19783,5
229.698,142.73,0.17138,10.55992,0.19774,5
229.53999,142.74249,0.17084,10.56091,0.19765,5
229.395,142.755,0.17216,10.56189,0.19757,5
229.243,142.7675,0.17161,10.56189,0.19748,5
229.092,142.78,0.16796,10.56287,0.19739,5
228.935,142.7925,0.17115,10.56385,0.1973,5
228.793,142.80499,0.17247,10.56385,0.19722,5
228.62801,142.8175,0.16819,10.5668,0.19712,5
228.489,142.83,0.1695,10.56778,0.19704,5
228.341,142.8425,0.1727,10.56975,0.19695,5
228.19,142.855,0.17215,10.57171,0.19686,5
228.033,142.86749,0.17285,10.57269,0.19677,5
227.882,142.88,0.17106,10.57466,0.19668,5
227.72301,142.8925,0.17239,10.57466,0.19659,5
227.588,142.905,0.17121,10.57564,0.19651,5
227.431,142.9175,0.17129,10.57564,0.19642,5
227.286,142.92999,0.17199,10.57663,0.19634,5
227.133,142.9425,0.17081,10.57761,0.19625,5
226.98,142.955,0.17339,10.57957,0.19616,5
226.82001,142.9675,0.1741,10.57957,0.19607,5
226.67799,142.98,0.17543,10.58055,0.19598,5
226.52699,142.99249,0.17488,10.58055,0.1959,5
226.38901,143.005,0.17307,10.58153,0.19581,5
226.22,143.0175,0.17567,10.58153,0.19572,5
226.07899,143.03,0.17574,10.58153,0.19563,5
225.92999,143.0425,0.17268,10.58153,0.19555,5
225.784,143.05499,0.17276,10.58153,0.19546,5
225.618,143.0675,0.17661,10.58153,0.19537,5
225.48399,143.08,0.17605,10.58153,0.19529,5
225.33099,143.0925,0.17613,10.58251,0.1952,5
225.179,143.105,0.17747,10.5835,0.19511,5
225.02901,143.11749,0.17944,10.58546,0.19502,5
224.87601,143.13,0.17889,10.58742,0.19493,5
224.726,143.1425,0.17834,10.58841,0.19484,5
224.591,143.155,0.17716,10.59135,0.19477,5
224.439,143.1675,0.17787,10.59332,0.19468,5
224.28,143.17999,0.17795,10.59333,0.19458,5
224.13,143.1925,0.17929,10.59431,0.1945,5
224,143.205,0.17558,10.59431,0.19442,5
223.849,143.2175,0.17755,10.59333,0.19433,5
223.70799,143.23,0.17763,10.59333,0.19425,5
223.55701,143.24249,0.17771,10.59234,0.19416,5
223.41299,143.255,0.18095,10.59136,0.19408,5
223.261,143.2675,0.1804,10.59037,0.19399,5
223.118,143.28,0.17984,10.59037,0.19391,5
222.961,143.2925,0.17993,10.58939,0.19381,5
222.81799,143.30499,0.18254,10.58841,0.19373,5
222.658,143.3175,0.17946,10.58743,0.19364,5
222.521,143.33,0.17826,10.58645,0.19356,5
222.37801,143.3425,0.1777,10.58547,0.19347,5
222.21899,143.355,0.17779,10.58546,0.19338,5
222.073,143.36749,0.18041,10.58448,0.1933,5
221.94,143.38,0.17921,10.5835,0.19322,5
221.782,143.3925,0.1793,10.58154,0.19313,5
221.65199,143.405,0.17682,10.58055,0.19305,5
221.495,143.4175,0.17818,10.57957,0.19296,5
221.351,143.42999,0.1808,10.57858,0.19287,5
221.203,143.4425,0.17961,10.57663,0.19279,5
221.062,143.455,0.17714,10.57662,0.1927,5
220.914,143.4675,0.18359,10.57564,0.19262,5
220.769,143.48,0.18431,10.57367,0.19253,5
220.629,143.49249,0.1812,10.57269,0.19245,5
220.48199,143.505,0.18192,10.57367,0.19237,5
220.336,143.5175,0.18328,10.57171,0.19228,5
220.19,143.53,0.18016,10.57171,0.19219,5
220.054,143.5425,0.18152,10.57171,0.19212,5
219.90601,143.55499,0.18224,10.57171,0.19203,5
219.74699,143.5675,0.18297,10.57269,0.19194,5
219.61,143.58,0.1824,10.57269,0.19186,5
219.46899,143.5925,0.18248,10.57269,0.19177,5
219.319,143.605,0.18192,10.5727,0.19169,5
219.173,143.61749,0.18072,10.5727,0.1916,5
219.034,143.63,0.18272,10.5727,0.19152,5
218.88901,143.6425,0.18216,10.5727,0.19143,5
218.743,143.655,0.17968,10.57171,0.19135,5
218.60001,143.6675,0.18232,10.57171,0.19126,5
218.461,143.67999,0.18112,10.56975,0.19118,5
218.31599,143.6925,0.18441,10.56778,0.1911,5
218.17999,143.705,0.17999,10.5668,0.19102,5
218.022,143.7175,0.18393,10.56483,0.19093,5
217.883,143.73,0.18466,10.56385,0.19084,5
217.74001,143.74249,0.18538,10.56189,0.19076,5
217.597,143.755,0.18933,10.56189,0.19068,5
217.45799,143.7675,0.18619,10.56091,0.1906,5
217.312,143.78,0.18691,10.56091,0.19051,5
217.172,143.7925,0.1857,10.56189,0.19043,5
217.034,143.80499,0.18514,10.56189,0.19035,5
216.89,143.8175,0.18328,10.56385,0.19026,5
216.75301,143.83,0.18853,10.56581,0.19018,5
216.60001,143.8425,0.18732,10.56779,0.19009,5
216.459,143.855,0.18482,10.56778,0.19001,5
216.32201,143.86749,0.18554,10.56778,0.18993,5
216.174,143.88,0.18434,10.56876,0.18984,5
216.028,143.8925,0.1896,10.56876,0.18976,5
215.899,143.905,0.18967,10.56778,0.18968,5
