#FILE:                       ,Char_N2_reground_2_11_10.dsu    ,,,,,
#FORMAT:                     ,NETZSCH5                        ,,,,,
#IDENTITY:                   ,Char N2 reground_2_11_10        ,,,,,
#DECIMAL:                    ,POINT                           ,,,,,
#SEPARATOR:                  ,COMMA                           ,,,,,
#MTYPE:                      ,DTA                             ,,,,,
#MSUBTYPE:                   ,                                ,,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C               ,,,,,
#PROJECT:                    ,Torrefaction                    ,,,,,
#DATE/TIME:                  ,2/11/2010 9:33,,,,,
#CORR. FILE:                 ,buoyancy_drying_13_10_10.bsu    ,,,,,
#LABORATORY:                 ,Sustainable Research Energ      ,,,,,
#OPERATOR:                   ,A Saddawi                       ,,,,,
#REMARK:                     ,                                ,,,,,
#SAMPLE:                     ,nonisoth oxid with init drying  ,,,,,
#SAMPLE MASS /mg:            ,10.42,,,,,
#MATERIAL:                   ,char                            ,,,,,
#REFERENCE:                  ,Alumina                         ,,,,,
#REFERENCE MASS /mg:         ,0,,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           ,,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,,
#CORR. CODE:                 ,20,,,,,
#EXO:                        ,-1,,,,,
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min,,,,,
#SEGMENT:                    ,S1-5/5                          ,,,,,
,,,,,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,DTG/(%/min),Sensit./(æV/mW),Segment
184.414,35.41,-4.3304,97.59021,-8.20E-02,0.1712,4
184.533,35.42,-4.33494,97.59021,-8.12E-02,0.17127,4
184.62601,35.43,-4.33776,97.58829,-8.15E-02,0.17132,4
184.739,35.44,-4.34028,97.58829,-8.29E-02,0.17139,4
184.84801,35.45,-4.33866,97.58733,-8.50E-02,0.17145,4
184.948,35.46,-4.33788,97.58637,-8.69E-02,0.17151,4
185.047,35.47,-4.3483,97.58541,-8.81E-02,0.17157,4
185.161,35.48,-4.34591,97.58445,-8.90E-02,0.17164,4
185.271,35.49,-4.34916,97.58349,-9.08E-02,0.1717,4
185.35699,35.5,-4.35347,97.58349,-9.32E-02,0.17175,4
185.48199,35.51,-4.35581,97.58157,-9.45E-02,0.17183,4
185.586,35.52,-4.35984,97.58061,-9.47E-02,0.17189,4
185.683,35.53,-4.3584,97.57965,-9.39E-02,0.17194,4
185.795,35.54,-4.36162,97.57965,-9.24E-02,0.17201,4
185.899,35.55,-4.36425,97.57774,-9.10E-02,0.17207,4
186.00101,35.56,-4.36554,97.57678,-8.86E-02,0.17213,4
186.11099,35.57,-4.36528,97.57678,-8.46E-02,0.17219,4
186.217,35.58,-4.36649,97.57486,-7.99E-02,0.17226,4
186.313,35.59,-4.36437,97.57486,-7.54E-02,0.17231,4
186.42999,35.6,-4.3689,97.5739,-7.18E-02,0.17238,4
186.51601,35.61,-4.3704,97.57294,-7.04E-02,0.17243,4
186.636,35.62,-4.36862,97.57294,-7.16E-02,0.1725,4
186.735,35.63,-4.37618,97.57198,-7.36E-02,0.17256,4
186.843,35.64,-4.37666,97.57102,-7.52E-02,0.17262,4
186.94299,35.65,-4.38282,97.57006,-7.49E-02,0.17268,4
187.043,35.66,-4.38341,97.57006,-7.20E-02,0.17274,4
187.158,35.67,-4.3817,97.56814,-6.91E-02,0.17281,4
187.25999,35.68,-4.38782,97.56814,-6.83E-02,0.17287,4
187.369,35.69,-4.39105,97.56814,-6.92E-02,0.17293,4
187.467,35.7,-4.39167,97.56718,-6.97E-02,0.17299,4
187.573,35.71,-4.39494,97.56526,-6.93E-02,0.17305,4
187.66901,35.72,-4.39559,97.56526,-6.83E-02,0.17311,4
187.77901,35.73,-4.40019,97.56526,-6.94E-02,0.17317,4
187.88901,35.74,-4.39647,97.5643,-7.36E-02,0.17324,4
187.99001,35.75,-4.39705,97.56334,-7.94E-02,0.1733,4
188.09399,35.76,-4.39965,97.56238,-8.50E-02,0.17336,4
188.203,35.77,-4.40637,97.56142,-9.08E-02,0.17342,4
188.315,35.78,-4.4095,97.56142,-9.68E-02,0.17349,4
188.411,35.79,-4.41429,97.5595,-0.10269,0.17354,4
188.513,35.8,-4.41277,97.55854,-0.10765,0.1736,4
188.618,35.81,-4.41396,97.55758,-0.11041,0.17367,4
188.72099,35.82,-4.41588,97.55662,-0.11144,0.17373,4
188.84,35.83,-4.41687,97.5547,-0.11201,0.1738,4
188.933,35.84,-4.41962,97.5547,-0.11203,0.17385,4
189.041,35.85,-4.42353,97.55278,-0.11183,0.17391,4
189.147,35.86,-4.4247,97.55182,-0.11203,0.17398,4
189.24699,35.87,-4.42735,97.55086,-0.11203,0.17404,4
189.36,35.88,-4.42979,97.5499,-0.11178,0.1741,4
189.457,35.89,-4.42628,97.54798,-0.1113,0.17416,4
189.56,35.9,-4.43094,97.54798,-0.10956,0.17422,4
189.672,35.91,-4.43546,97.54607,-0.10588,0.17428,4
189.774,35.92,-4.44082,97.54511,-0.10064,0.17434,4
189.877,35.93,-4.43997,97.54415,-9.57E-02,0.1744,4
189.97701,35.94,-4.43847,97.54319,-9.24E-02,0.17446,4
190.084,35.95,-4.44581,97.54319,-9.09E-02,0.17453,4
190.188,35.96,-4.44769,97.54127,-8.98E-02,0.17459,4
190.30099,35.97,-4.44877,97.54031,-8.71E-02,0.17465,4
190.401,35.98,-4.4507,97.54031,-8.18E-02,0.17471,4
190.5,35.99,-4.44715,97.53839,-7.48E-02,0.17477,4
190.605,36,-4.45046,97.53839,-6.88E-02,0.17483,4
190.71899,36.01,-4.45348,97.53743,-6.58E-02,0.1749,4
190.819,36.02,-4.45473,97.53743,-6.65E-02,0.17496,4
190.91499,36.03,-4.45604,97.53647,-7.14E-02,0.17501,4
191.02299,36.04,-4.45922,97.53551,-7.77E-02,0.17508,4
191.12601,36.05,-4.45768,97.53551,-8.21E-02,0.17514,4
191.235,36.06,-4.46153,97.53359,-8.35E-02,0.1752,4
191.33,36.07,-4.46832,97.53263,-8.29E-02,0.17526,4
191.42799,36.08,-4.47096,97.53263,-8.26E-02,0.17532,4
191.543,36.09,-4.4754,97.53167,-8.39E-02,0.17538,4
191.646,36.1,-4.47385,97.53071,-8.65E-02,0.17544,4
191.75,36.11,-4.47572,97.52975,-8.76E-02,0.1755,4
191.855,36.12,-4.47209,97.52879,-8.53E-02,0.17557,4
191.95399,36.13,-4.47266,97.52783,-8.11E-02,0.17562,4
192.064,36.14,-4.47921,97.52687,-7.79E-02,0.17569,4
192.16901,36.15,-4.47627,97.52687,-7.76E-02,0.17575,4
192.271,36.16,-4.48362,97.52591,-8.03E-02,0.17581,4
192.369,36.17,-4.48761,97.52495,-8.37E-02,0.17587,4
192.474,36.18,-4.48808,97.52399,-8.56E-02,0.17593,4
192.57899,36.19,-4.49469,97.52303,-8.59E-02,0.17599,4
192.686,36.2,-4.49036,97.52207,-8.60E-02,0.17605,4
192.79601,36.21,-4.49348,97.52207,-8.74E-02,0.17612,4
192.89999,36.22,-4.49601,97.52015,-8.93E-02,0.17618,4
193.004,36.23,-4.49723,97.52015,-9.03E-02,0.17624,4
193.09801,36.24,-4.49849,97.51823,-8.84E-02,0.1763,4
193.21201,36.25,-4.50358,97.51823,-8.33E-02,0.17636,4
193.298,36.26,-4.50773,97.51631,-7.77E-02,0.17641,4
193.416,36.27,-4.50732,97.51631,-7.37E-02,0.17648,4
193.513,36.28,-4.50994,97.51631,-7.31E-02,0.17654,4
193.614,36.29,-4.51046,97.5144,-7.59E-02,0.1766,4
193.72701,36.3,-4.51488,97.5144,-8.14E-02,0.17667,4
193.834,36.31,-4.51803,97.51344,-8.77E-02,0.17673,4
193.92799,36.32,-4.52069,97.51248,-9.36E-02,0.17678,4
194.03,36.33,-4.52119,97.51152,-9.73E-02,0.17684,4
194.149,36.34,-4.52212,97.51056,-9.68E-02,0.17691,4
194.24699,36.35,-4.52471,97.50864,-9.36E-02,0.17697,4
194.353,36.36,-4.52244,97.50864,-9.13E-02,0.17703,4
194.44901,36.37,-4.52642,97.50768,-9.07E-02,0.17709,4
194.556,36.38,-4.52888,97.50768,-9.01E-02,0.17715,4
194.657,36.39,-4.52872,97.5048,-8.65E-02,0.17721,4
194.76199,36.4,-4.53256,97.5048,-7.93E-02,0.17727,4
194.86099,36.41,-4.53648,97.50384,-7.18E-02,0.17733,4
194.97099,36.42,-4.53415,97.50384,-6.94E-02,0.1774,4
195.07001,36.43,-4.54145,97.50288,-7.36E-02,0.17745,4
195.179,36.44,-4.53847,97.50288,-8.13E-02,0.17752,4
195.27699,36.45,-4.54307,97.50096,-8.95E-02,0.17758,4
195.37199,36.46,-4.54502,97.5,-9.61E-02,0.17763,4
195.468,36.47,-4.54628,97.5,-0.10067,0.17769,4
195.595,36.48,-4.54505,97.49808,-0.10394,0.17776,4
195.69099,36.49,-4.55305,97.49712,-0.10735,0.17782,4
195.799,36.5,-4.55615,97.49616,-0.11214,0.17788,4
195.89999,36.51,-4.55598,97.4952,-0.11921,0.17794,4
196.004,36.52,-4.55852,97.49424,-0.12872,0.178,4
196.09801,36.53,-4.56041,97.49232,-0.1383,0.17806,4
196.217,36.54,-4.56064,97.49136,-0.14453,0.17813,4
196.315,36.55,-4.56321,97.48944,-0.14553,0.17819,4
196.41701,36.56,-4.56504,97.48752,-0.14231,0.17825,4
196.51601,36.57,-4.56489,97.48656,-0.13716,0.1783,4
196.618,36.58,-4.56941,97.4856,-0.13186,0.17836,4
196.73,36.59,-4.57109,97.48369,-0.1275,0.17843,4
196.823,36.6,-4.57305,97.48273,-0.12246,0.17848,4
196.92799,36.61,-4.57685,97.48177,-0.11405,0.17855,4
197.036,36.62,-4.58194,97.47985,-0.10272,0.17861,4
197.138,36.63,-4.5851,97.47889,-9.08E-02,0.17867,4
197.24001,36.64,-4.58893,97.47889,-8.11E-02,0.17873,4
197.349,36.65,-4.58863,97.47793,-7.58E-02,0.17879,4
197.44701,36.66,-4.58581,97.47697,-7.46E-02,0.17885,4
197.54401,36.67,-4.59106,97.47697,-7.44E-02,0.17891,4
197.651,36.68,-4.58743,97.47505,-7.32E-02,0.17897,4
197.758,36.69,-4.59319,97.47505,-7.15E-02,0.17903,4
197.86501,36.7,-4.59225,97.47409,-6.87E-02,0.1791,4
197.96201,36.71,-4.59481,97.47409,-6.41E-02,0.17915,4
198.077,36.72,-4.5991,97.47217,-5.79E-02,0.17922,4
198.173,36.73,-4.60568,97.47217,-5.05E-02,0.17928,4
198.269,36.74,-4.60624,97.47217,-4.39E-02,0.17933,4
198.381,36.75,-4.60789,97.47121,-4.11E-02,0.1794,4
198.476,36.76,-4.60847,97.47121,-4.32E-02,0.17946,4
198.58,36.77,-4.61224,97.47121,-4.84E-02,0.17952,4
198.67599,36.78,-4.61814,97.47025,-5.44E-02,0.17957,4
198.793,36.79,-4.62038,97.46929,-5.97E-02,0.17964,4
198.901,36.8,-4.61943,97.46929,-6.28E-02,0.1797,4
198.996,36.81,-4.62399,97.46833,-6.47E-02,0.17976,4
199.092,36.82,-4.62788,97.46737,-6.72E-02,0.17982,4
199.20399,36.83,-4.62891,97.46737,-7.07E-02,0.17988,4
199.306,36.84,-4.63073,97.46641,-7.48E-02,0.17994,4
199.412,36.85,-4.63571,97.46545,-7.99E-02,0.18001,4
199.517,36.86,-4.63345,97.46449,-8.48E-02,0.18007,4
199.61501,36.87,-4.63463,97.46449,-8.80E-02,0.18012,4
199.728,36.88,-4.64025,97.46257,-8.91E-02,0.18019,4
199.811,36.89,-4.64166,97.46161,-8.74E-02,0.18024,4
199.918,36.9,-4.6427,97.46161,-8.34E-02,0.1803,4
200.028,36.91,-4.64569,97.45969,-7.92E-02,0.18037,4
200.125,36.92,-4.64755,97.45969,-7.75E-02,0.18042,4
200.239,36.93,-4.65048,97.45873,-7.82E-02,0.18049,4
200.327,36.94,-4.64848,97.45873,-7.90E-02,0.18054,4
200.433,36.95,-4.64953,97.45681,-7.75E-02,0.18061,4
200.53999,36.96,-4.65323,97.45585,-7.26E-02,0.18067,4
200.642,36.97,-4.65766,97.45585,-6.62E-02,0.18073,4
200.75101,36.98,-4.65866,97.45489,-6.18E-02,0.18079,4
200.84599,36.99,-4.66452,97.45489,-6.06E-02,0.18085,4
200.953,37,-4.66821,97.45393,-6.14E-02,0.18091,4
201.056,37.01,-4.66996,97.45298,-6.25E-02,0.18097,4
201.15401,37.02,-4.67046,97.45298,-6.28E-02,0.18103,4
201.26801,37.03,-4.67205,97.45202,-6.23E-02,0.1811,4
201.358,37.04,-4.67201,97.45106,-6.17E-02,0.18115,4
201.45399,37.05,-4.67982,97.45106,-6.22E-02,0.18121,4
201.56799,37.06,-4.68008,97.4501,-6.28E-02,0.18127,4
201.66901,37.07,-4.68252,97.4501,-6.30E-02,0.18133,4
201.763,37.08,-4.68572,97.44818,-6.27E-02,0.18139,4
201.869,37.09,-4.68676,97.44818,-6.36E-02,0.18145,4
201.968,37.1,-4.68856,97.44818,-6.74E-02,0.18151,4
202.08501,37.11,-4.69207,97.44722,-7.36E-02,0.18158,4
202.18201,37.12,-4.69126,97.44626,-7.97E-02,0.18163,4
202.283,37.13,-4.69501,97.4453,-8.25E-02,0.18169,4
202.382,37.14,-4.70076,97.44434,-8.27E-02,0.18175,4
202.48599,37.15,-4.70248,97.44338,-8.38E-02,0.18181,4
202.603,37.16,-4.70075,97.44338,-8.73E-02,0.18188,4
202.69501,37.17,-4.69997,97.44242,-9.30E-02,0.18193,4
202.79401,37.18,-4.70638,97.4405,-9.86E-02,0.18199,4
202.897,37.19,-4.70679,97.4405,-0.10132,0.18205,4
202.995,37.2,-4.71057,97.43858,-0.1017,0.18211,4
203.10201,37.21,-4.70964,97.43762,-0.10212,0.18217,4
203.20599,37.22,-4.71404,97.43762,-0.10386,0.18223,4
203.311,37.23,-4.71236,97.4357,-0.10674,0.1823,4
203.41,37.24,-4.72006,97.43474,-0.11046,0.18235,4
203.51801,37.25,-4.72303,97.43378,-0.11311,0.18242,4
203.616,37.26,-4.72614,97.43282,-0.11369,0.18248,4
203.709,37.27,-4.72486,97.4309,-0.11389,0.18252,4
203.81599,37.28,-4.72967,97.42994,-0.11505,0.18259,4
203.91,37.29,-4.73086,97.42994,-0.11673,0.18265,4
204.01801,37.3,-4.73447,97.42802,-0.11686,0.18271,4
204.118,37.31,-4.73164,97.4261,-0.11359,0.18277,4
204.23199,37.32,-4.73909,97.42514,-0.10555,0.18284,4
204.32401,37.33,-4.74032,97.42514,-9.31E-02,0.18289,4
204.42599,37.34,-4.73876,97.42322,-7.85E-02,0.18295,4
204.535,37.35,-4.74432,97.42226,-6.41E-02,0.18302,4
204.64,37.36,-4.7473,97.42226,-5.36E-02,0.18308,4
204.733,37.37,-4.74654,97.42226,-4.88E-02,0.18313,4
204.843,37.38,-4.75011,97.42226,-4.85E-02,0.1832,4
204.94501,37.39,-4.75314,97.42035,-4.96E-02,0.18326,4
205.05099,37.4,-4.75218,97.42035,-4.98E-02,0.18332,4
205.145,37.41,-4.7599,97.42035,-5.05E-02,0.18337,4
205.244,37.42,-4.76101,97.41939,-5.36E-02,0.18343,4
205.353,37.43,-4.75935,97.41939,-5.93E-02,0.1835,4
205.44,37.44,-4.7626,97.41843,-6.58E-02,0.18355,4
205.534,37.45,-4.76117,97.41747,-7.10E-02,0.1836,4
205.66499,37.46,-4.76701,97.41747,-7.36E-02,0.18368,4
205.758,37.47,-4.76886,97.41555,-7.36E-02,0.18373,4
205.86,37.48,-4.77253,97.41555,-7.32E-02,0.18379,4
205.955,37.49,-4.77304,97.41459,-7.35E-02,0.18385,4
206.06599,37.5,-4.77852,97.41459,-7.52E-02,0.18391,4
206.15601,37.51,-4.77649,97.41267,-7.80E-02,0.18397,4
206.26199,37.52,-4.78205,97.41267,-8.08E-02,0.18403,4
206.368,37.53,-4.78565,97.41171,-8.27E-02,0.18409,4
206.47,37.54,-4.78735,97.41075,-8.33E-02,0.18415,4
206.563,37.55,-4.78788,97.40979,-8.27E-02,0.18421,4
206.67799,37.56,-4.78938,97.40883,-8.04E-02,0.18427,4
206.776,37.57,-4.79374,97.40883,-7.67E-02,0.18433,4
206.87601,37.58,-4.79612,97.40691,-7.20E-02,0.18439,4
206.976,37.59,-4.7998,97.40691,-6.72E-02,0.18445,4
207.08299,37.6,-4.79556,97.40595,-6.34E-02,0.18451,4
207.17999,37.61,-4.80188,97.40595,-6.09E-02,0.18457,4
207.27901,37.62,-4.80362,97.40499,-5.95E-02,0.18463,4
207.382,37.63,-4.80594,97.40403,-5.85E-02,0.18469,4
207.494,37.64,-4.80683,97.40403,-5.83E-02,0.18475,4
207.586,37.65,-4.80867,97.40307,-6.02E-02,0.18481,4
207.69299,37.66,-4.81028,97.40307,-6.40E-02,0.18487,4
207.797,37.67,-4.81518,97.40211,-6.76E-02,0.18493,4
207.903,37.68,-4.81814,97.40115,-6.92E-02,0.18499,4
207.998,37.69,-4.82118,97.40019,-6.88E-02,0.18505,4
208.097,37.7,-4.8281,97.40019,-6.72E-02,0.18511,4
208.20799,37.71,-4.82263,97.39923,-6.67E-02,0.18517,4
208.3,37.72,-4.82628,97.39827,-6.88E-02,0.18523,4
208.40601,37.73,-4.82734,97.39827,-7.36E-02,0.18528,4
208.50101,37.74,-4.83035,97.39731,-7.99E-02,0.18534,4
208.60899,37.75,-4.83335,97.39635,-8.65E-02,0.1854,4
208.715,37.76,-4.83159,97.39539,-9.16E-02,0.18547,4
208.811,37.77,-4.83529,97.39443,-9.43E-02,0.18553,4
208.91901,37.78,-4.84204,97.39347,-9.52E-02,0.18559,4
209.01401,37.79,-4.8393,97.39251,-9.43E-02,0.18565,4
209.11301,37.8,-4.84295,97.39155,-9.16E-02,0.1857,4
209.215,37.81,-4.84527,97.3906,-8.69E-02,0.18576,4
209.321,37.82,-4.85074,97.38964,-8.11E-02,0.18583,4
209.42599,37.83,-4.84785,97.38868,-7.63E-02,0.18589,4
209.524,37.84,-4.85409,97.38868,-7.35E-02,0.18594,4
209.63499,37.85,-4.8569,97.38772,-7.20E-02,0.18601,4
209.728,37.86,-4.85612,97.38676,-7.08E-02,0.18606,4
209.82899,37.87,-4.86167,97.3858,-6.92E-02,0.18612,4
209.92799,37.88,-4.8653,97.3858,-6.72E-02,0.18618,4
210.034,37.89,-4.86432,97.38484,-6.67E-02,0.18624,4
210.13,37.9,-4.87251,97.38388,-6.88E-02,0.1863,4
210.231,37.91,-4.86774,97.38388,-7.36E-02,0.18636,4
210.33501,37.92,-4.87644,97.38292,-7.99E-02,0.18642,4
210.44299,37.93,-4.87865,97.38196,-8.65E-02,0.18648,4
210.536,37.94,-4.88172,97.381,-9.16E-02,0.18654,4
210.64799,37.95,-4.87679,97.38004,-9.43E-02,0.1866,4
210.74001,37.96,-4.88309,97.37908,-9.52E-02,0.18666,4
210.83501,37.97,-4.8887,97.37812,-9.43E-02,0.18671,4
210.948,37.98,-4.88825,97.37716,-9.12E-02,0.18678,4
211.043,37.99,-4.89321,97.3762,-8.53E-02,0.18684,4
211.147,38,-4.8929,97.37524,-7.71E-02,0.1869,4
211.248,38.01,-4.89006,97.37428,-6.88E-02,0.18696,4
211.351,38.02,-4.89618,97.37428,-6.31E-02,0.18702,4
211.453,38.03,-4.89782,97.37332,-6.19E-02,0.18708,4
211.543,38.04,-4.90093,97.37332,-6.44E-02,0.18713,4
211.65401,38.05,-4.90243,97.37236,-6.77E-02,0.18719,4
211.755,38.06,-4.906,97.3714,-6.92E-02,0.18725,4
211.856,38.07,-4.90893,97.37044,-6.84E-02,0.18731,4
211.95599,38.08,-4.91316,97.37044,-6.60E-02,0.18737,4
212.058,38.09,-4.91479,97.36948,-6.35E-02,0.18743,4
212.16,38.1,-4.91578,97.36852,-6.25E-02,0.18749,4
212.267,38.11,-4.92181,97.36852,-6.34E-02,0.18755,4
212.364,38.12,-4.92288,97.36756,-6.56E-02,0.18761,4
212.47701,38.13,-4.92497,97.36756,-6.76E-02,0.18768,4
212.575,38.14,-4.92666,97.36564,-6.76E-02,0.18773,4
212.679,38.15,-4.93081,97.36564,-6.56E-02,0.1878,4
212.78,38.16,-4.93372,97.36468,-6.30E-02,0.18785,4
212.873,38.17,-4.93293,97.36468,-6.09E-02,0.18791,4
212.985,38.18,-4.9344,97.36372,-5.95E-02,0.18798,4
213.07899,38.19,-4.93933,97.36276,-5.81E-02,0.18803,4
213.174,38.2,-4.93851,97.36276,-5.71E-02,0.18809,4
213.276,38.21,-4.9414,97.3618,-5.75E-02,0.18815,4
213.38499,38.22,-4.94227,97.3618,-5.94E-02,0.18821,4
213.48399,38.23,-4.94138,97.36084,-6.27E-02,0.18827,4
213.584,38.24,-4.9494,97.35988,-6.72E-02,0.18833,4
213.686,38.25,-4.95292,97.35988,-7.32E-02,0.18839,4
213.783,38.26,-4.95589,97.35893,-7.99E-02,0.18844,4
213.88699,38.27,-4.95492,97.35797,-8.65E-02,0.1885,4
213.99001,38.28,-4.96097,97.35701,-9.16E-02,0.18856,4
214.09399,38.29,-4.96572,97.35605,-9.44E-02,0.18863,4
214.187,38.3,-4.96683,97.35509,-9.56E-02,0.18868,4
214.29601,38.31,-4.97024,97.35413,-9.59E-02,0.18874,4
214.38901,38.32,-4.97388,97.35317,-9.59E-02,0.1888,4
214.5,38.33,-4.97471,97.35221,-9.56E-02,0.18886,4
214.59399,38.34,-4.97707,97.35125,-9.43E-02,0.18892,4
214.69701,38.35,-4.97929,97.35029,-9.12E-02,0.18898,4
214.793,38.36,-4.98098,97.34933,-8.57E-02,0.18903,4
214.88901,38.37,-4.98204,97.34837,-7.87E-02,0.18909,4
214.992,38.38,-4.98425,97.34741,-7.29E-02,0.18915,4
215.101,38.39,-4.98702,97.34741,-7.13E-02,0.18921,4
215.192,38.4,-4.98623,97.34645,-7.48E-02,0.18927,4
215.304,38.41,-4.99344,97.34645,-8.02E-02,0.18933,4
215.39999,38.42,-4.99506,97.34453,-8.42E-02,0.18939,4
215.498,38.43,-5.00178,97.34357,-8.43E-02,0.18945,4
215.60699,38.44,-5.00337,97.34357,-8.11E-02,0.18951,4
215.70399,38.45,-5.00498,97.34165,-7.89E-02,0.18957,4
215.80701,38.46,-5.0047,97.34165,-8.09E-02,0.18963,4
215.91299,38.47,-5.01181,97.34165,-8.66E-02,0.18969,4
216.00301,38.48,-5.01426,97.33973,-9.33E-02,0.18974,4
216.106,38.49,-5.01524,97.33877,-9.82E-02,0.1898,4
216.20599,38.5,-5.01748,97.33781,-9.94E-02,0.18986,4
216.3,38.51,-5.01846,97.33685,-9.84E-02,0.18992,4
216.41,38.52,-5.01928,97.33589,-9.72E-02,0.18998,4
216.50999,38.53,-5.0261,97.33493,-9.63E-02,0.19004,4
216.614,38.54,-5.02938,97.33397,-9.56E-02,0.1901,4
216.718,38.55,-5.03408,97.33301,-9.44E-02,0.19016,4
216.81799,38.56,-5.03316,97.33205,-9.16E-02,0.19022,4
216.91299,38.57,-5.03925,97.33109,-8.65E-02,0.19028,4
217.013,38.58,-5.03833,97.33013,-7.99E-02,0.19034,4
217.11501,38.59,-5.04242,97.32917,-7.35E-02,0.1904,4
217.21899,38.6,-5.04585,97.32917,-6.85E-02,0.19046,4
217.31599,38.61,-5.04372,97.32821,-6.55E-02,0.19051,4
217.425,38.62,-5.05084,97.32726,-6.44E-02,0.19058,4
217.52699,38.63,-5.0524,97.32726,-6.41E-02,0.19064,4
217.621,38.64,-5.05032,97.3263,-6.38E-02,0.19069,4
217.717,38.65,-5.05323,97.32534,-6.41E-02,0.19075,4
217.827,38.66,-5.05655,97.32534,-6.44E-02,0.19081,4
217.92,38.67,-5.06077,97.32438,-6.50E-02,0.19087,4
218.02,38.68,-5.0611,97.32342,-6.65E-02,0.19093,4
218.125,38.69,-5.06513,97.32342,-6.79E-02,0.19099,4
218.228,38.7,-5.06667,97.32246,-6.76E-02,0.19105,4
218.327,38.71,-5.07015,97.3215,-6.53E-02,0.1911,4
218.42799,38.72,-5.07486,97.32054,-6.22E-02,0.19116,4
218.53,38.73,-5.07328,97.32054,-5.93E-02,0.19122,4
218.627,38.74,-5.07804,97.32054,-5.76E-02,0.19128,4
218.73399,38.75,-5.08265,97.31862,-5.79E-02,0.19134,4
218.84,38.76,-5.08351,97.31862,-6.05E-02,0.19141,4
218.93201,38.77,-5.08647,97.31862,-6.54E-02,0.19146,4
219.035,38.78,-5.08862,97.31766,-7.20E-02,0.19152,4
219.129,38.79,-5.09405,97.3167,-7.86E-02,0.19157,4
219.23199,38.8,-5.09683,97.31574,-8.37E-02,0.19163,4
219.33099,38.81,-5.09779,97.31478,-8.72E-02,0.19169,4
219.439,38.82,-5.103,97.31478,-8.92E-02,0.19176,4
219.54201,38.83,-5.10202,97.31286,-8.94E-02,0.19182,4
219.64101,38.84,-5.10173,97.3119,-8.74E-02,0.19187,4
219.74699,38.85,-5.10633,97.3119,-8.31E-02,0.19194,4
219.845,38.86,-5.1098,97.30998,-7.79E-02,0.19199,4
219.95599,38.87,-5.11182,97.30998,-7.44E-02,0.19206,4
220.049,38.88,-5.11662,97.30902,-7.27E-02,0.19211,4
220.14,38.89,-5.1177,97.30902,-7.21E-02,0.19217,4
220.24899,38.9,-5.11351,97.3071,-7.24E-02,0.19223,4
220.351,38.91,-5.11816,97.3071,-7.39E-02,0.19229,4
220.45599,38.92,-5.12152,97.30614,-7.76E-02,0.19235,4
220.56,38.93,-5.12426,97.30614,-8.47E-02,0.19241,4
220.64999,38.94,-5.12909,97.30422,-9.44E-02,0.19246,4
220.754,38.95,-5.12747,97.30422,-0.10449,0.19252,4
220.855,38.96,-5.13337,97.3023,-0.11337,0.19258,4
220.963,38.97,-5.13605,97.30134,-0.12011,0.19265,4
221.064,38.98,-5.13697,97.30038,-0.12392,0.19271,4
221.15401,38.99,-5.13868,97.29846,-0.12459,0.19276,4
221.256,39,-5.13833,97.2975,-0.12136,0.19282,4
221.355,39.01,-5.14177,97.29655,-0.11315,0.19288,4
221.46201,39.02,-5.14507,97.29463,-0.10118,0.19294,4
221.55901,39.03,-5.14853,97.29367,-8.89E-02,0.193,4
221.659,39.04,-5.15257,97.29367,-8.04E-02,0.19305,4
221.75999,39.05,-5.15286,97.29271,-7.80E-02,0.19311,4
221.856,39.06,-5.15322,97.29271,-7.94E-02,0.19317,4
221.957,39.07,-5.16096,97.29079,-8.07E-02,0.19323,4
222.065,39.08,-5.16052,97.28983,-8.01E-02,0.19329,4
222.162,39.09,-5.16459,97.28983,-7.79E-02,0.19335,4
222.263,39.1,-5.1686,97.28887,-7.52E-02,0.19341,4
222.36099,39.11,-5.16707,97.28791,-7.33E-02,0.19346,4
222.459,39.12,-5.16926,97.28695,-7.23E-02,0.19352,4
222.558,39.13,-5.17577,97.28695,-7.16E-02,0.19358,4
222.66,39.14,-5.17232,97.28599,-7.08E-02,0.19364,4
222.76601,39.15,-5.17066,97.28503,-6.93E-02,0.1937,4
222.86099,39.16,-5.17847,97.28407,-6.72E-02,0.19376,4
222.968,39.17,-5.18237,97.28407,-6.62E-02,0.19382,4
223.063,39.18,-5.18336,97.28311,-6.72E-02,0.19387,4
223.172,39.19,-5.18475,97.28311,-6.93E-02,0.19394,4
223.265,39.2,-5.18516,97.28119,-7.08E-02,0.19399,4
223.364,39.21,-5.18794,97.28119,-7.19E-02,0.19405,4
223.466,39.22,-5.19191,97.28023,-7.28E-02,0.19411,4
223.565,39.23,-5.19284,97.28023,-7.39E-02,0.19417,4
223.668,39.24,-5.20173,97.27831,-7.52E-02,0.19423,4
223.76601,39.25,-5.20081,97.27831,-7.57E-02,0.19428,4
223.86501,39.26,-5.20235,97.27735,-7.61E-02,0.19434,4
223.972,39.27,-5.20438,97.27639,-7.69E-02,0.1944,4
