#FILE:                       ,char_NF_24_06_10.dsu            ,,,,
#FORMAT:                     ,NETZSCH5                        ,,,,
#IDENTITY:                   ,char NF                         ,,,,
#DECIMAL:                    ,POINT                           ,,,,
#SEPARATOR:                  ,COMMA                           ,,,,
#MTYPE:                      ,DTA                             ,,,,
#MSUBTYPE:                   ,                                ,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C               ,,,,
#PROJECT:                    ,Torrefaction                    ,,,,
#DATE/TIME:                  ,24/06/2010 19:20:25             ,,,,
#CORR. FILE:                 ,char_GF_23_06_10.bsu            ,,,,
#LABORATORY:                 ,Sustainable Research Energ      ,,,,
#OPERATOR:                   ,EMF                             ,,,,
#REMARK:                     ,                                ,,,,
#SAMPLE:                     ,nonisoth oxid with init drying  ,,,,
#SAMPLE MASS /mg:            ,9.83,,,,
#MATERIAL:                   ,Alumina                         ,,,,
#REFERENCE:                  ,Alumina                         ,,,,
#REFERENCE MASS /mg:         ,0,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           ,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,
#CORR. CODE:                 ,20,,,,
#EXO:                        ,-1,,,,
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min,,99.39519369,,
#SEGMENT:                    ,S1-5/5                          ,,99.38100029,,
,,,11.11044998,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,Sensit./(æV/mW),Segment
576.16699,123.4175,-0.44017,10.53408,0.29641,5
575.90698,123.43,-0.44182,10.53917,0.29645,5
575.66498,123.4425,-0.44133,10.54527,0.29649,5
575.41302,123.455,-0.4417,10.54832,0.29653,5
575.15997,123.4675,-0.44292,10.55035,0.29657,5
574.90601,123.48,-0.442,10.55137,0.29662,5
574.65302,123.4925,-0.44237,10.55442,0.29666,5
574.41602,123.505,-0.44017,10.55442,0.29669,5
574.15997,123.5175,-0.44011,10.55646,0.29674,5
573.90399,123.53,-0.43919,10.55748,0.29678,5
573.66901,123.5425,-0.44085,10.55849,0.29682,5
573.40601,123.555,-0.44035,10.55849,0.29686,5
573.15601,123.5675,-0.43987,10.55849,0.2969,5
572.90601,123.58,-0.43938,10.56053,0.29694,5
572.664,123.5925,-0.44275,10.56053,0.29697,5
572.401,123.605,-0.44312,10.55951,0.29702,5
572.15399,123.6175,-0.4452,10.55849,0.29705,5
571.90997,123.63,-0.44172,10.55748,0.29709,5
571.66101,123.6425,-0.44252,10.55544,0.29713,5
571.40601,123.655,-0.4416,10.55035,0.29717,5
571.15002,123.6675,-0.44154,10.54731,0.29721,5
570.89301,123.68,-0.4402,10.54221,0.29725,5
570.65503,123.6925,-0.44143,10.53917,0.29728,5
570.40601,123.705,-0.44052,10.53611,0.29732,5
570.15399,123.7175,-0.44218,10.53408,0.29736,5
569.89502,123.73,-0.44126,10.53204,0.2974,5
569.646,123.7425,-0.44121,10.53102,0.29744,5
569.39697,123.755,-0.44115,10.53102,0.29747,5
569.14899,123.7675,-0.44024,10.53102,0.29751,5
568.88397,123.78,-0.4419,10.53001,0.29755,5
568.64398,123.7925,-0.44184,10.53001,0.29758,5
568.38898,123.805,-0.44264,10.53001,0.29762,5
568.14203,123.8175,-0.44045,10.53103,0.29766,5
567.88898,123.83,-0.44083,10.53103,0.29769,5
567.64099,123.8425,-0.44163,10.53205,0.29773,5
567.396,123.855,-0.44158,10.53407,0.29776,5
567.15302,123.8675,-0.43939,10.53408,0.2978,5
566.888,123.88,-0.44147,10.5351,0.29783,5
566.64398,123.8925,-0.44185,10.53611,0.29787,5
566.388,123.905,-0.4435,10.53713,0.2979,5
566.14301,123.9175,-0.44217,10.53713,0.29794,5
565.89001,123.93,-0.44041,10.53713,0.29797,5
565.64203,123.9425,-0.44335,10.53713,0.29801,5
565.38397,123.955,-0.44372,10.53611,0.29804,5
565.14099,123.9675,-0.44197,10.53611,0.29808,5
564.88397,123.98,-0.44149,10.53611,0.29811,5
564.64398,123.9925,-0.44016,10.5351,0.29814,5
564.38501,124.005,-0.44096,10.53408,0.29818,5
564.13,124.0175,-0.44091,10.53408,0.29821,5
563.888,124.03,-0.43873,10.53306,0.29824,5
563.62799,124.0425,-0.43911,10.53306,0.29828,5
563.36298,124.055,-0.44076,10.53204,0.29831,5
563.14099,124.0675,-0.44413,10.53204,0.29834,5
562.89099,124.08,-0.44067,10.53204,0.29837,5
562.61902,124.0925,-0.4402,10.53408,0.29841,5
562.38702,124.105,-0.44186,10.53612,0.29844,5
562.13397,124.1175,-0.44053,10.53814,0.29847,5
561.88202,124.13,-0.44133,10.54018,0.2985,5
561.63501,124.1425,-0.43916,10.54222,0.29853,5
561.37598,124.155,-0.43954,10.54527,0.29857,5
561.12701,124.1675,-0.43992,10.54629,0.2986,5
560.86499,124.18,-0.43902,10.54934,0.29863,5
560.62701,124.1925,-0.43685,10.55137,0.29866,5
560.36401,124.205,-0.4402,10.55239,0.29869,5
560.12299,124.2175,-0.44186,10.55341,0.29872,5
559.87,124.23,-0.44054,10.55442,0.29875,5
559.62701,124.2425,-0.4388,10.55646,0.29878,5
559.38202,124.255,-0.4396,10.55748,0.29881,5
559.12799,124.2675,-0.44084,10.55748,0.29884,5
558.87299,124.28,-0.43867,10.55849,0.29887,5
558.62402,124.2925,-0.43947,10.55849,0.2989,5
558.38098,124.305,-0.44028,10.55748,0.29893,5
558.12598,124.3175,-0.43981,10.55646,0.29896,5
557.87097,124.33,-0.43764,10.55544,0.29899,5
557.625,124.3425,-0.43845,10.55544,0.29901,5
557.37299,124.355,-0.44054,10.5534,0.29904,5
557.11401,124.3675,-0.43964,10.5534,0.29907,5
556.86401,124.38,-0.43875,10.55138,0.2991,5
556.617,124.3925,-0.43999,10.55138,0.29913,5
556.36401,124.405,-0.43867,10.55036,0.29916,5
556.10797,124.4175,-0.4416,10.55036,0.29918,5
555.86298,124.43,-0.44029,10.55036,0.29921,5
555.60303,124.4425,-0.44195,10.55036,0.29924,5
555.35999,124.455,-0.44191,10.55036,0.29927,5
555.10303,124.4675,-0.44059,10.55137,0.29929,5
554.85797,124.48,-0.43886,10.55239,0.29932,5
554.60602,124.4925,-0.43967,10.55442,0.29935,5
554.34698,124.505,-0.44005,10.55748,0.29937,5
554.10999,124.5175,-0.43832,10.55951,0.2994,5
553.86401,124.53,-0.43913,10.56358,0.29942,5
553.599,124.5425,-0.43994,10.56562,0.29945,5
553.35602,124.555,-0.44033,10.56664,0.29947,5
553.09802,124.5675,-0.44326,10.56765,0.2995,5
552.85199,124.58,-0.44237,10.56765,0.29953,5
552.60101,124.5925,-0.44361,10.56867,0.29955,5
552.36499,124.605,-0.44527,10.56663,0.29957,5
552.10797,124.6175,-0.44184,10.5646,0.2996,5
551.85199,124.63,-0.44393,10.56053,0.29962,5
551.60699,124.6425,-0.44516,10.55747,0.29965,5
551.349,124.655,-0.44343,10.55239,0.29967,5
551.10101,124.6675,-0.4417,10.55035,0.2997,5
550.85699,124.68,-0.43742,10.54832,0.29972,5
550.61102,124.6925,-0.43951,10.54629,0.29974,5
550.35101,124.705,-0.4399,10.54628,0.29977,5
550.09198,124.7175,-0.44368,10.5473,0.29979,5
549.85498,124.73,-0.4411,10.54832,0.29981,5
549.58801,124.7425,-0.44107,10.55036,0.29984,5
549.34802,124.755,-0.43764,10.55137,0.29986,5
549.09998,124.7675,-0.44185,10.55239,0.29988,5
548.85797,124.78,-0.44097,10.55239,0.2999,5
548.59802,124.7925,-0.43967,10.55341,0.29993,5
548.35699,124.805,-0.44133,10.55443,0.29995,5
548.099,124.8175,-0.44299,10.55544,0.29997,5
547.83899,124.83,-0.44084,10.55646,0.29999,5
547.58502,124.8425,-0.44208,10.55646,0.30001,5
547.34698,124.855,-0.44417,10.55646,0.30003,5
547.09497,124.8675,-0.44244,10.55748,0.30005,5
546.841,124.88,-0.44029,10.55849,0.30007,5
546.59497,124.8925,-0.43857,10.5585,0.3001,5
546.34698,124.905,-0.43939,10.5585,0.30012,5
546.09198,124.9175,-0.43893,10.55748,0.30014,5
545.84399,124.93,-0.43975,10.55646,0.30016,5
545.59198,124.9425,-0.43972,10.55341,0.30018,5
545.34302,124.955,-0.44181,10.55239,0.3002,5
545.09399,124.9675,-0.43924,10.55035,0.30021,5
544.83398,124.98,-0.44006,10.54832,0.30023,5
544.58502,124.9925,-0.43876,10.54731,0.30025,5
544.34497,125.005,-0.43916,10.54629,0.30027,5
544.09497,125.0175,-0.43786,10.54629,0.30029,5
543.84003,125.03,-0.43868,10.54731,0.30031,5
543.58899,125.0425,-0.44077,10.54832,0.30033,5
543.33099,125.055,-0.4399,10.54934,0.30035,5
543.08301,125.0675,-0.43945,10.55035,0.30036,5
542.84698,125.08,-0.43815,10.55239,0.30038,5
542.58698,125.0925,-0.44193,10.55443,0.3004,5
542.33801,125.105,-0.4381,10.55646,0.30042,5
542.078,125.1175,-0.43892,10.55748,0.30044,5
541.84198,125.13,-0.43932,10.55952,0.30045,5
541.58502,125.1425,-0.43929,10.55952,0.30047,5
541.33099,125.155,-0.438,10.55952,0.30049,5
541.08899,125.1675,-0.44136,10.5585,0.3005,5
540.83801,125.18,-0.44176,10.55849,0.30052,5
540.58502,125.1925,-0.44089,10.55747,0.30053,5
540.33002,125.205,-0.43917,10.55544,0.30055,5
540.08099,125.2175,-0.4383,10.55442,0.30057,5
539.84601,125.23,-0.43998,10.55341,0.30058,5
539.578,125.2425,-0.43784,10.55443,0.3006,5
539.33398,125.255,-0.4357,10.55443,0.30061,5
539.07898,125.2675,-0.43822,10.55544,0.30063,5
538.841,125.28,-0.43989,10.55747,0.30064,5
538.58301,125.2925,-0.43944,10.55849,0.30066,5
538.33502,125.305,-0.43815,10.56154,0.30067,5
538.086,125.3175,-0.43644,10.56358,0.30069,5
537.841,125.33,-0.44023,10.5646,0.3007,5
537.58301,125.3425,-0.43682,10.56358,0.30071,5
537.34399,125.355,-0.43807,10.56358,0.30073,5
537.08502,125.3675,-0.44059,10.55951,0.30074,5
536.84003,125.38,-0.43761,10.5585,0.30075,5
536.58099,125.3925,-0.43717,10.55951,0.30077,5
536.34497,125.405,-0.43884,10.56053,0.30078,5
536.09003,125.4175,-0.43924,10.56053,0.30079,5
535.841,125.43,-0.4388,10.56256,0.30081,5
535.58301,125.4425,-0.43709,10.56256,0.30082,5
535.33801,125.455,-0.43623,10.56358,0.30083,5
535.07098,125.4675,-0.43537,10.5646,0.30084,5
534.836,125.48,-0.43577,10.5646,0.30085,5
534.57703,125.4925,-0.43744,10.56358,0.30087,5
534.341,125.505,-0.43574,10.56155,0.30088,5
534.08398,125.5175,-0.43614,10.55748,0.30089,5
533.82202,125.53,-0.43486,10.5534,0.3009,5
533.58899,125.5425,-0.43273,10.54933,0.30091,5
533.328,125.555,-0.43483,10.54629,0.30092,5
533.08099,125.5675,-0.4365,10.54324,0.30093,5
532.841,125.58,-0.43818,10.5412,0.30094,5
532.58301,125.5925,-0.43521,10.53917,0.30095,5
532.33002,125.605,-0.43688,10.53916,0.30096,5
532.06897,125.6175,-0.43687,10.53814,0.30097,5
531.83698,125.63,-0.43897,10.53814,0.30098,5
531.573,125.6425,-0.43599,10.53916,0.30099,5
531.33398,125.655,-0.43809,10.5412,0.301,5
531.08197,125.6675,-0.43892,10.54222,0.30101,5
530.82703,125.68,-0.4368,10.54324,0.30102,5
530.58502,125.6925,-0.43467,10.54324,0.30103,5
530.34399,125.705,-0.43762,10.54628,0.30104,5
530.08502,125.7175,-0.43718,10.5473,0.30105,5
529.82397,125.73,-0.43886,10.55035,0.30105,5
529.58099,125.7425,-0.43758,10.55341,0.30106,5
529.32397,125.755,-0.43715,10.55748,0.30107,5
529.08801,125.7675,-0.43545,10.55951,0.30108,5
528.83099,125.78,-0.43628,10.56155,0.30108,5
528.56702,125.7925,-0.43754,10.56358,0.30109,5
528.33099,125.805,-0.43668,10.5646,0.3011,5
528.086,125.8175,-0.43541,10.56459,0.30111,5
527.828,125.83,-0.43498,10.56459,0.30111,5
527.57098,125.8425,-0.43497,10.56358,0.30112,5
527.32703,125.855,-0.43453,10.5646,0.30113,5
527.07397,125.8675,-0.43326,10.56358,0.30113,5
526.84302,125.88,-0.43578,10.56358,0.30114,5
526.57703,125.8925,-0.43578,10.56155,0.30114,5
526.328,125.905,-0.43746,10.56053,0.30115,5
526.08398,125.9175,-0.43787,10.56052,0.30115,5
525.83002,125.93,-0.43533,10.55951,0.30116,5
525.57898,125.9425,-0.43617,10.55748,0.30116,5
525.32098,125.955,-0.43616,10.55341,0.30117,5
525.078,125.9675,-0.43658,10.55036,0.30117,5
524.83502,125.98,-0.43235,10.54934,0.30118,5
524.57501,125.9925,-0.43361,10.5473,0.30118,5
524.32397,126.005,-0.43571,10.54323,0.30119,5
524.07703,126.0175,-0.43613,10.54221,0.30119,5
523.823,126.03,-0.43612,10.54018,0.30119,5
523.57202,126.0425,-0.4357,10.53916,0.3012,5
523.33398,126.055,-0.43654,10.53814,0.3012,5
523.078,126.0675,-0.43484,10.53814,0.3012,5
522.83502,126.08,-0.43357,10.53814,0.30121,5
522.573,126.0925,-0.43441,10.53916,0.30121,5
522.32898,126.105,-0.4361,10.53916,0.30121,5
522.08099,126.1175,-0.43652,10.54018,0.30122,5
521.83398,126.13,-0.4344,10.5412,0.30122,5
521.57703,126.1425,-0.4344,10.5412,0.30122,5
521.32098,126.155,-0.43355,10.5412,0.30122,5
521.091,126.1675,-0.43271,10.5412,0.30122,5
520.83301,126.18,-0.43524,10.54221,0.30122,5
520.58899,126.1925,-0.43312,10.54324,0.30123,5
520.328,126.205,-0.43608,10.54527,0.30123,5
520.078,126.2175,-0.43185,10.5473,0.30123,5
519.83398,126.23,-0.43227,10.54934,0.30123,5
519.58502,126.2425,-0.43312,10.54934,0.30123,5
519.32397,126.255,-0.43396,10.55036,0.30123,5
519.08197,126.2675,-0.43312,10.55137,0.30123,5
518.83099,126.28,-0.43481,10.55138,0.30123,5
518.57703,126.2925,-0.43523,10.55137,0.30123,5
518.34601,126.305,-0.43396,10.55137,0.30123,5
518.08698,126.3175,-0.43312,10.55239,0.30123,5
517.83099,126.33,-0.43312,10.55341,0.30123,5
517.58099,126.3425,-0.4327,10.55443,0.30123,5
517.33197,126.355,-0.43439,10.55849,0.30123,5
517.08002,126.3675,-0.43228,10.56154,0.30122,5
516.83398,126.38,-0.43397,10.56664,0.30122,5
516.58301,126.3925,-0.43397,10.57274,0.30122,5
516.32599,126.405,-0.43313,10.57884,0.30122,5
516.07397,126.4175,-0.4344,10.58392,0.30122,5
515.82703,126.43,-0.43314,10.59003,0.30122,5
515.573,126.4425,-0.43145,10.59614,0.30121,5
515.32599,126.455,-0.4323,10.59816,0.30121,5
515.07202,126.4675,-0.43357,10.6002,0.30121,5
514.83197,126.48,-0.43231,10.60122,0.3012,5
514.57898,126.4925,-0.43231,10.60122,0.3012,5
514.32599,126.505,-0.43274,10.60224,0.3012,5
514.06799,126.5175,-0.43148,10.6002,0.30119,5
513.82898,126.53,-0.43233,10.59715,0.30119,5
513.55603,126.5425,-0.43234,10.59308,0.30119,5
513.328,126.555,-0.43403,10.59003,0.30118,5
513.07098,126.5675,-0.43066,10.58698,0.30118,5
512.83801,126.58,-0.43193,10.58291,0.30117,5
512.56897,126.5925,-0.4332,10.58088,0.30117,5
512.32703,126.605,-0.43363,10.57986,0.30116,5
512.06403,126.6175,-0.43153,10.57884,0.30116,5
511.82901,126.63,-0.43238,10.57782,0.30115,5
511.57901,126.6425,-0.43154,10.5768,0.30115,5
511.336,126.655,-0.4324,10.57578,0.30114,5
511.07599,126.6675,-0.43283,10.57579,0.30114,5
510.83801,126.68,-0.43241,10.57579,0.30113,5
510.58099,126.6925,-0.43158,10.57578,0.30113,5
510.336,126.705,-0.4337,10.57681,0.30112,5
510.077,126.7175,-0.43244,10.57477,0.30111,5
509.836,126.73,-0.42865,10.57273,0.30111,5
509.57999,126.7425,-0.43035,10.5707,0.3011,5
509.32501,126.755,-0.43036,10.56867,0.30109,5
509.086,126.7675,-0.42868,10.56663,0.30109,5
508.82999,126.78,-0.4308,10.56561,0.30108,5
508.58301,126.7925,-0.43039,10.5646,0.30107,5
508.332,126.805,-0.4304,10.56257,0.30106,5
508.07599,126.8175,-0.43041,10.56155,0.30105,5
507.83099,126.83,-0.4338,10.56155,0.30105,5
507.56699,126.8425,-0.43171,10.56053,0.30104,5
507.32501,126.855,-0.43129,10.55951,0.30103,5
507.06699,126.8675,-0.43131,10.56154,0.30102,5
506.823,126.88,-0.4309,10.56256,0.30101,5
506.57501,126.8925,-0.43091,10.56358,0.301,5
506.33899,126.905,-0.43008,10.56562,0.30099,5
506.07101,126.9175,-0.42925,10.56562,0.30098,5
505.819,126.93,-0.43095,10.56562,0.30097,5
505.578,126.9425,-0.43223,10.56562,0.30096,5
505.31799,126.955,-0.43098,10.56562,0.30095,5
505.07401,126.9675,-0.43099,10.5646,0.30094,5
504.82501,126.98,-0.43059,10.5646,0.30093,5
504.58099,126.9925,-0.43018,10.56155,0.30092,5
504.32001,127.005,-0.42935,10.55951,0.30091,5
504.07101,127.0175,-0.42979,10.55645,0.3009,5
503.82101,127.03,-0.42896,10.55443,0.30089,5
503.57001,127.0425,-0.43067,10.55137,0.30088,5
503.328,127.055,-0.42941,10.55035,0.30087,5
503.07901,127.0675,-0.43239,10.55035,0.30086,5
502.82599,127.08,-0.43029,10.54934,0.30084,5
502.577,127.0925,-0.42735,10.54934,0.30083,5
502.32901,127.105,-0.42652,10.54832,0.30082,5
502.07501,127.1175,-0.42739,10.54628,0.30081,5
501.83499,127.13,-0.42698,10.54425,0.30079,5
501.56799,127.1425,-0.42658,10.54323,0.30078,5
501.32101,127.155,-0.42575,10.54323,0.30077,5
501.086,127.1675,-0.42704,10.54222,0.30076,5
500.80899,127.18,-0.42748,10.54323,0.30074,5
500.578,127.1925,-0.42792,10.54527,0.30073,5
500.319,127.205,-0.42879,10.5473,0.30071,5
500.07599,127.2175,-0.42881,10.55138,0.3007,5
499.82401,127.23,-0.42502,10.55544,0.30069,5
499.57199,127.2425,-0.42673,10.5585,0.30067,5
499.328,127.255,-0.4276,10.56257,0.30066,5
499.077,127.2675,-0.42889,10.5646,0.30064,5
498.811,127.28,-0.42849,10.5646,0.30063,5
498.58701,127.2925,-0.43062,10.5646,0.30061,5
498.32999,127.305,-0.42811,10.56358,0.3006,5
498.08301,127.3175,-0.42601,10.56358,0.30058,5
497.819,127.33,-0.42519,10.56155,0.30057,5
497.58401,127.3425,-0.42648,10.55951,0.30055,5
497.314,127.355,-0.42354,10.55951,0.30053,5
497.07401,127.3675,-0.42441,10.55951,0.30052,5
496.827,127.38,-0.42782,10.56053,0.3005,5
496.582,127.3925,-0.427,10.56053,0.30049,5
496.31201,127.405,-0.42406,10.56155,0.30047,5
496.08099,127.4175,-0.42577,10.56257,0.30045,5
495.82599,127.43,-0.42495,10.56358,0.30043,5
495.58301,127.4425,-0.42582,10.56459,0.30042,5
495.33301,127.455,-0.42712,10.56561,0.3004,5
495.073,127.4675,-0.4246,10.56561,0.30038,5
494.83099,127.48,-0.4242,10.56663,0.30036,5
494.59399,127.4925,-0.4255,10.56765,0.30035,5
494.33499,127.505,-0.42595,10.56867,0.30033,5
494.086,127.5175,-0.42597,10.57172,0.30031,5
493.827,127.53,-0.42346,10.57477,0.30029,5
493.586,127.5425,-0.42391,10.57884,0.30027,5
493.33701,127.555,-0.42267,10.58291,0.30025,5
493.086,127.5675,-0.42354,10.58596,0.30024,5
492.828,127.58,-0.42103,10.58799,0.30022,5
492.582,127.5925,-0.4219,10.58698,0.3002,5
492.33401,127.605,-0.42108,10.58698,0.30018,5
492.08701,127.6175,-0.41941,10.58596,0.30016,5
491.83899,127.63,-0.42198,10.58392,0.30014,5
491.58301,127.6425,-0.42074,10.58088,0.30012,5
491.32599,127.655,-0.42077,10.57884,0.3001,5
491.091,127.6675,-0.42504,10.57579,0.30008,5
490.83301,127.68,-0.42168,10.5707,0.30005,5
490.57999,127.6925,-0.42171,10.56867,0.30003,5
490.32501,127.705,-0.42258,10.56561,0.30001,5
490.08701,127.7175,-0.42473,10.5646,0.29999,5
489.832,127.73,-0.4201,10.5646,0.29997,5
489.59299,127.7425,-0.42013,10.56358,0.29995,5
489.33401,127.755,-0.42101,10.56256,0.29993,5
489.09201,127.7675,-0.42231,10.56155,0.2999,5
488.83401,127.78,-0.41726,10.56053,0.29988,5
488.586,127.7925,-0.42068,10.56053,0.29986,5
488.32999,127.805,-0.41774,10.55951,0.29984,5
488.07901,127.8175,-0.4165,10.55849,0.29981,5
487.827,127.83,-0.41738,10.55748,0.29979,5
487.591,127.8425,-0.41911,10.55748,0.29977,5
487.32999,127.855,-0.41745,10.55544,0.29974,5
487.07901,127.8675,-0.41663,10.55442,0.29972,5
486.83899,127.88,-0.41751,10.55341,0.2997,5
486.58899,127.8925,-0.41712,10.55341,0.29967,5
486.34299,127.905,-0.41673,10.55341,0.29965,5
486.07401,127.9175,-0.41889,10.55341,0.29962,5
485.82901,127.93,-0.41765,10.55341,0.2996,5
485.58499,127.9425,-0.41726,10.55544,0.29958,5
485.33401,127.955,-0.41687,10.55748,0.29955,5
485.09299,127.9675,-0.41393,10.55951,0.29953,5
484.832,127.98,-0.41566,10.56154,0.2995,5
484.578,127.9925,-0.41697,10.56256,0.29947,5
484.336,128.005,-0.41573,10.56358,0.29945,5
484.07999,128.0175,-0.41577,10.5646,0.29942,5
483.836,128.03,-0.41538,10.56663,0.2994,5
483.58401,128.0425,-0.41499,10.56867,0.29937,5
483.33301,128.05499,-0.41503,10.57172,0.29934,5
483.08899,128.0675,-0.41634,10.57579,0.29932,5
482.84,128.08,-0.41425,10.57884,0.29929,5
482.59698,128.0925,-0.41471,10.58087,0.29927,5
482.341,128.105,-0.41773,10.58392,0.29924,5
482.086,128.11749,-0.41394,10.58494,0.29921,5
481.83801,128.13,-0.41568,10.58494,0.29918,5
481.58801,128.1425,-0.41487,10.58494,0.29916,5
481.33899,128.155,-0.41788,10.58494,0.29913,5
481.086,128.1675,-0.41282,10.58494,0.2991,5
480.83801,128.17999,-0.41413,10.58494,0.29907,5
480.59299,128.1925,-0.4146,10.58495,0.29904,5
480.34,128.205,-0.41464,10.58393,0.29902,5
480.086,128.2175,-0.41383,10.58393,0.29899,5
479.83899,128.23,-0.41557,10.5829,0.29896,5
479.59601,128.24249,-0.41348,10.58189,0.29893,5
479.33801,128.255,-0.41395,10.57985,0.2989,5
479.09698,128.2675,-0.41399,10.57884,0.29887,5
478.83401,128.28,-0.41403,10.5768,0.29884,5
478.59601,128.2925,-0.41237,10.57477,0.29881,5
478.34601,128.30499,-0.41411,10.57375,0.29878,5
478.091,128.3175,-0.41373,10.57171,0.29875,5
477.845,128.33,-0.41207,10.56969,0.29872,5
477.58301,128.3425,-0.41126,10.56867,0.29869,5
477.34,128.355,-0.41428,10.56867,0.29866,5
477.10199,128.36749,-0.41517,10.56765,0.29863,5
476.841,128.38,-0.41266,10.56663,0.2986,5
476.595,128.3925,-0.41398,10.56663,0.29857,5
476.34799,128.405,-0.41232,10.56561,0.29854,5
476.10199,128.4175,-0.41364,10.56459,0.2985,5
475.841,128.42999,-0.41156,10.56459,0.29847,5
475.60101,128.4425,-0.40777,10.56358,0.29844,5
475.33099,128.455,-0.41335,10.56256,0.29841,5
475.10101,128.4675,-0.41084,10.56155,0.29838,5
474.84201,128.48,-0.41131,10.56053,0.29834,5
474.60999,128.49249,-0.41263,10.56053,0.29831,5
474.34399,128.505,-0.41097,10.55952,0.29828,5
474.10001,128.5175,-0.41272,10.55952,0.29824,5
473.85001,128.53,-0.41106,10.5585,0.29821,5
473.58899,128.5425,-0.40855,10.5585,0.29818,5
473.34299,128.55499,-0.41158,10.5585,0.29814,5
473.09799,128.5675,-0.41376,10.5585,0.29811,5
472.84399,128.58,-0.41168,10.55748,0.29808,5
472.59,128.5925,-0.41301,10.55748,0.29804,5
472.34601,128.605,-0.41135,10.55646,0.29801,5
472.103,128.61749,-0.41097,10.55646,0.29797,5
471.84601,128.63,-0.41187,10.55646,0.29794,5
471.59799,128.6425,-0.40978,10.55748,0.2979,5
471.35101,128.655,-0.40855,10.55646,0.29787,5
471.099,128.6675,-0.40988,10.55646,0.29783,5
470.83801,128.67999,-0.40779,10.55747,0.2978,5
470.595,128.6925,-0.40699,10.55951,0.29776,5
470.345,128.705,-0.40704,10.56052,0.29773,5
470.09201,128.7175,-0.40751,10.56154,0.29769,5
469.845,128.73,-0.40671,10.56257,0.29765,5
469.60101,128.74249,-0.40547,10.5646,0.29762,5
469.341,128.755,-0.40638,10.56664,0.29758,5
469.09299,128.7675,-0.40729,10.56765,0.29754,5
468.85501,128.78,-0.40605,10.56765,0.29751,5
468.60001,128.7925,-0.40525,10.56765,0.29747,5
468.341,128.80499,-0.40744,10.56765,0.29743,5
468.10101,128.8175,-0.4062,10.56765,0.2974,5
467.83801,128.83,-0.40498,10.56765,0.29736,5
467.599,128.8425,-0.40331,10.56867,0.29732,5
467.34299,128.855,-0.40508,10.56867,0.29728,5
467.10199,128.86749,-0.40384,10.56969,0.29724,5
466.84799,128.88,-0.40133,10.56969,0.29721,5
466.60101,128.8925,-0.40267,10.57071,0.29717,5
466.33499,128.905,-0.40187,10.57172,0.29713,5
466.09698,128.9175,-0.40406,10.57274,0.29709,5
465.85101,128.92999,-0.40454,10.57376,0.29705,5
465.60199,128.9425,-0.40459,10.57376,0.29701,5
465.34698,128.955,-0.4055,10.57477,0.29697,5
465.103,128.9675,-0.4017,10.57477,0.29693,5
464.85001,128.98,-0.40432,10.57477,0.29689,5
464.60501,128.99249,-0.40438,10.57477,0.29685,5
464.353,129.005,-0.40015,10.57477,0.29681,5
464.10599,129.0175,-0.40192,10.57579,0.29677,5
463.85199,129.03,-0.40154,10.57579,0.29673,5
463.60001,129.0425,-0.40288,10.57681,0.29669,5
463.34698,129.05499,-0.40165,10.57681,0.29665,5
463.103,129.0675,-0.40042,10.57783,0.29661,5
462.84698,129.08,-0.40048,10.57783,0.29657,5
462.604,129.0925,-0.40182,10.57783,0.29653,5
462.34799,129.105,-0.40102,10.57783,0.29649,5
462.108,129.11749,-0.39936,10.57783,0.29644,5
461.849,129.13,-0.40199,10.57884,0.2964,5
461.60599,129.1425,-0.3999,10.57985,0.29636,5
461.353,129.155,-0.40039,10.57985,0.29632,5
461.10501,129.1675,-0.39787,10.57985,0.29628,5
460.85599,129.17999,-0.39793,10.57985,0.29623,5
460.60199,129.1925,-0.39884,10.58087,0.29619,5
460.349,129.205,-0.39761,10.58087,0.29615,5
460.10501,129.2175,-0.40025,10.58189,0.2961,5
459.84799,129.23,-0.39902,10.58189,0.29606,5
459.60501,129.24249,-0.39693,10.58189,0.29602,5
459.34399,129.255,-0.39441,10.58087,0.29597,5
459.10101,129.2675,-0.40005,10.58087,0.29593,5
458.84698,129.28,-0.39711,10.58088,0.29588,5
458.58899,129.2925,-0.39674,10.57884,0.29584,5
458.34601,129.30499,-0.3968,10.5768,0.2958,5
458.10101,129.3175,-0.39384,10.57578,0.29575,5
457.84698,129.33,-0.39476,10.57274,0.29571,5
457.60199,129.3425,-0.39568,10.56968,0.29566,5
457.35599,129.355,-0.39574,10.56663,0.29562,5
457.10101,129.36749,-0.39495,10.56459,0.29557,5
456.84799,129.38,-0.39544,10.5646,0.29553,5
456.60001,129.3925,-0.39421,10.56358,0.29548,5
456.35199,129.405,-0.39384,10.56256,0.29543,5
456.11099,129.4175,-0.39433,10.56358,0.29539,5
455.85699,129.42999,-0.39396,10.56358,0.29534,5
455.60599,129.4425,-0.39445,10.56358,0.2953,5
455.35901,129.455,-0.39365,10.5646,0.29525,5
455.09799,129.4675,-0.39415,10.5646,0.2952,5
