#FILE:                       ,Char_GF_reground_25_10_10.dsu 
#FORMAT:                     ,NETZSCH5                      
#IDENTITY:                   ,Char GF reground_25_10_10     
#DECIMAL:                    ,POINT                         
#SEPARATOR:                  ,COMMA                         
#MTYPE:                      ,DTA                           
#MSUBTYPE:                   ,                              
#INSTRUMENT:                 ,NETZSCH STA 449 C             
#PROJECT:                    ,Torrefaction                  
#DATE/TIME:                  ,25/10/2010 13:55:38           
#CORR. FILE:                 ,buoyancy_drying_13_10_10.bsu  
#LABORATORY:                 ,Sustainable Research Energ    
#OPERATOR:                   ,A Saddawi                     
#REMARK:                     ,                              
#SAMPLE:                     ,nonisoth oxid with init drying
#SAMPLE MASS /mg:            ,10.130                        
#MATERIAL:                   ,char                          
#REFERENCE:                  ,Alumina                       
#REFERENCE MASS /mg:         ,0.000                         
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3         
#SAMPLE CRUCIBLE MASS /mg:   ,0.000                         
#REFERENCE CRUCIBLE MASS /mg:,0.000                         
#CORR. CODE:                 ,020                           
#EXO:                        ,-1                            
#RANGE:                      ,30.0....900.0/0.0....10.0K/min
#SEGMENT:                    ,S1-4/4                        

##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,DTG/(%/min),Sensit./(æV/mW),Segment
459.16599,   62.94000,   -21.47519, 61.27048,    -5.33022,    0.29594,4
459.24701,   62.95000,   -21.48292, 61.21915,    -5.35555,    0.29595,4
459.35300,   62.96000,   -21.48907, 61.16486,    -5.39987,    0.29597,4
459.45901,   62.97000,   -21.49481, 61.11056,    -5.44474,    0.29599,4
459.55200,   62.98000,   -21.50280, 61.05429,    -5.47565,    0.29601,4
459.65500,   62.99000,   -21.50608, 60.99901,    -5.48971,    0.29603,4
459.75500,   63.00000,   -21.51482, 60.94472,    -5.49187,    0.29604,4
459.84900,   63.01000,   -21.52114, 60.89042,    -5.48818,    0.29606,4
459.94299,   63.02000,   -21.52704, 60.83416,    -5.47846,    0.29608,4
460.05200,   63.03000,   -21.53525, 60.78085,    -5.45623,    0.29610,4
460.15100,   63.04000,   -21.54067, 60.72458,    -5.41946,    0.29611,4
460.24200,   63.05000,   -21.54619, 60.66930,    -5.38109,    0.29613,4
460.35300,   63.06000,   -21.55188, 60.61698,    -5.36405,    0.29615,4
460.44601,   63.07000,   -21.55780, 60.56663,    -5.38341,    0.29616,4
460.54401,   63.08000,   -21.56574, 60.51431,    -5.43202,    0.29618,4
460.64301,   63.09000,   -21.56950, 60.45706,    -5.48153,    0.29620,4
460.75101,   63.10000,   -21.57774, 60.39980,    -5.50316,    0.29622,4
460.83899,   63.11000,   -21.58289, 60.34452,    -5.48722,    0.29623,4
460.95300,   63.12000,   -21.58897, 60.29023,    -5.44872,    0.29625,4
461.04599,   63.13000,   -21.59698, 60.23495,    -5.41806,    0.29627,4
461.14099,   63.14000,   -21.60163, 60.18263,    -5.41896,    0.29628,4
461.23700,   63.15000,   -21.60710, 60.13228,    -5.45345,    0.29630,4
461.34601,   63.16000,   -21.61617, 60.07601,    -5.50397,    0.29632,4
461.43701,   63.17000,   -21.61879, 60.01777,    -5.54839,    0.29633,4
461.53500,   63.18000,   -21.62549, 59.96150,    -5.57229,    0.29635,4
461.63599,   63.19000,   -21.63299, 59.90819,    -5.57227,    0.29637,4
461.73901,   63.20000,   -21.63714, 59.85193,    -5.55030,    0.29638,4
461.83899,   63.21000,   -21.64673, 59.79368,    -5.51100,    0.29640,4
461.92899,   63.22000,   -21.64979, 59.73840,    -5.46695,    0.29642,4
462.03900,   63.23000,   -21.65469, 59.68608,    -5.43642,    0.29643,4
462.13501,   63.24000,   -21.66184, 59.63475,    -5.43396,    0.29645,4
462.23999,   63.25000,   -21.66972, 59.57848,    -5.45932,    0.29647,4
462.33099,   63.26000,   -21.67443, 59.52419,    -5.50087,    0.29648,4
462.43600,   63.27000,   -21.68190, 59.46792,    -5.54600,    0.29650,4
462.52899,   63.28000,   -21.68409, 59.41362,    -5.58181,    0.29652,4
462.63101,   63.29000,   -21.69368, 59.35834,    -5.59066,    0.29653,4
462.73599,   63.30000,   -21.70114, 59.29911,    -5.55801,    0.29655,4
462.82999,   63.31000,   -21.70583, 59.24087,    -5.49278,    0.29657,4
462.92999,   63.32000,   -21.71003, 59.18657,    -5.42952,    0.29658,4
463.02301,   63.33000,   -21.71473, 59.13820,    -5.40908,    0.29660,4
463.11801,   63.34000,   -21.71941, 59.08588,    -5.44529,    0.29661,4
463.22400,   63.35000,   -21.72521, 59.03159,    -5.51015,    0.29663,4
463.32901,   63.36000,   -21.73144, 58.97236,    -5.55737,    0.29665,4
463.42401,   63.37000,   -21.73820, 58.91412,    -5.55853,    0.29666,4
463.52499,   63.38000,   -21.74697, 58.85884,    -5.52248,    0.29668,4
463.62100,   63.39000,   -21.75040, 58.80454,    -5.48240,    0.29670,4
463.72101,   63.40000,   -21.75711, 58.75222,    -5.46767,    0.29671,4
463.81601,   63.41000,   -21.76180, 58.69892,    -5.48326,    0.29673,4
463.91400,   63.42000,   -21.77228, 58.64265,    -5.51345,    0.29674,4
464.02399,   63.43000,   -21.77554, 58.58638,    -5.53963,    0.29676,4
464.11700,   63.44000,   -21.78068, 58.53011,    -5.55282,    0.29678,4
464.21399,   63.45000,   -21.78701, 58.47581,    -5.55696,    0.29679,4
464.31699,   63.46000,   -21.79328, 58.41954,    -5.55837,    0.29681,4
464.41800,   63.47000,   -21.79915, 58.36525,    -5.55703,    0.29682,4
464.51700,   63.48000,   -21.80380, 58.30800,    -5.54855,    0.29684,4
464.60999,   63.49000,   -21.81114, 58.25272,    -5.53296,    0.29685,4
464.71500,   63.50000,   -21.81436, 58.19645,    -5.51982,    0.29687,4
464.81201,   63.51000,   -21.82195, 58.14314,    -5.52427,    0.29689,4
464.90701,   63.52000,   -21.83048, 58.08885,    -5.55406,    0.29690,4
465.00900,   63.53000,   -21.83513, 58.03455,    -5.59954,    0.29692,4
465.11401,   63.54000,   -21.84044, 57.97631,    -5.63976,    0.29694,4
465.21301,   63.55000,   -21.84511, 57.91806,    -5.65416,    0.29695,4
465.32001,   63.56000,   -21.85010, 57.86180,    -5.63558,    0.29697,4
465.40399,   63.57000,   -21.85831, 57.80454,    -5.59406,    0.29698,4
465.50000,   63.58000,   -21.86089, 57.74926,    -5.54898,    0.29700,4
465.60101,   63.59000,   -21.86720, 57.69497,    -5.52052,    0.29701,4
465.70599,   63.60000,   -21.87602, 57.63968,    -5.52067,    0.29703,4
465.80200,   63.61000,   -21.88151, 57.58737,    -5.54549,    0.29704,4
465.89401,   63.62000,   -21.88749, 57.53110,    -5.58037,    0.29706,4
465.99701,   63.63000,   -21.89129, 57.47286,    -5.60820,    0.29707,4
466.08600,   63.64000,   -21.89732, 57.41560,    -5.63246,    0.29709,4
466.20300,   63.65000,   -21.90308, 57.36032,    -5.67060,    0.29711,4
466.29700,   63.66000,   -21.90778, 57.30701,    -5.72610,    0.29712,4
466.39600,   63.67000,   -21.91412, 57.25271,    -5.79490,    0.29714,4
466.49399,   63.68000,   -21.92006, 57.17868,    -5.85339,    0.29715,4
466.59100,   63.69000,   -21.92519, 57.14018,    -5.87266,    0.29717,4
466.69699,   63.70000,   -21.92979, 57.06318,    -5.84616,    0.29718,4
466.79401,   63.71000,   -21.93700, 57.00888,    -5.79621,    0.29720,4
466.88901,   63.72000,   -21.94339, 56.95360,    -5.75167,    0.29721,4
466.99301,   63.73000,   -21.94761, 56.89931,    -5.72990,    0.29723,4
467.09900,   63.74000,   -21.95222, 56.84107,    -5.73259,    0.29724,4
467.19800,   63.75000,   -21.96107, 56.78282,    -5.72979,    0.29726,4
467.29700,   63.76000,   -21.96493, 56.72261,    -5.70037,    0.29727,4
467.38699,   63.77000,   -21.97139, 56.66634,    -5.65092,    0.29729,4
467.49301,   63.78000,   -21.97892, 56.61106,    -5.60071,    0.29730,4
467.59299,   63.79000,   -21.98112, 56.55676,    -5.57453,    0.29732,4
467.68900,   63.80000,   -21.98627, 56.50049,    -5.58390,    0.29733,4
467.78900,   63.81000,   -21.99055, 56.44719,    -5.62151,    0.29735,4
467.89200,   63.82000,   -21.99894, 56.38993,    -5.66755,    0.29736,4
467.99500,   63.83000,   -22.00360, 56.33169,    -5.69984,    0.29738,4
468.09100,   63.84000,   -22.00710, 56.27344,    -5.70376,    0.29739,4
468.18799,   63.85000,   -22.01183, 56.21619,    -5.67677,    0.29741,4
468.28101,   63.86000,   -22.01537, 56.15992,    -5.63062,    0.29742,4
468.38501,   63.87000,   -22.02334, 56.10267,    -5.58944,    0.29744,4
468.47501,   63.88000,   -22.02857, 56.04739,    -5.57962,    0.29745,4
468.58200,   63.89000,   -22.03486, 55.99605,    -5.61562,    0.29747,4
468.67499,   63.90000,   -22.03799, 55.93979,    -5.68569,    0.29748,4
468.78400,   63.91000,   -22.04467, 55.88253,    -5.75213,    0.29750,4
468.87701,   63.92000,   -22.05029, 55.82132,    -5.77307,    0.29751,4
468.97800,   63.93000,   -22.05499, 55.76012,    -5.73524,    0.29753,4
469.07999,   63.94000,   -22.05968, 55.70286,    -5.66537,    0.29754,4
469.17599,   63.95000,   -22.06568, 55.64955,    -5.60715,    0.29756,4
469.27301,   63.96000,   -22.07167, 55.59723,    -5.58941,    0.29757,4
469.37601,   63.97000,   -22.07595, 55.54097,    -5.60939,    0.29759,4
469.47601,   63.98000,   -22.08191, 55.48272,    -5.64649,    0.29760,4
469.57300,   63.99000,   -22.08625, 55.42448,    -5.68672,    0.29761,4
469.67999,   64.00000,   -22.09339, 55.37019,    -5.72774,    0.29763,4
469.76599,   64.01000,   -22.09785, 55.31392,    -5.76568,    0.29764,4
469.87399,   64.02000,   -22.10456, 55.25469,    -5.78689,    0.29766,4
469.96201,   64.03000,   -22.10900, 55.19349,    -5.77548,    0.29767,4
470.07101,   64.04000,   -22.11198, 55.13623,    -5.72890,    0.29769,4
470.17099,   64.05000,   -22.11754, 55.07897,    -5.66852,    0.29770,4
470.25900,   64.06000,   -22.12364, 55.02270,    -5.62942,    0.29771,4
470.35999,   64.07000,   -22.13003, 54.96940,    -5.63522,    0.29773,4
470.45801,   64.08000,   -22.13271, 54.91609,    -5.68136,    0.29774,4
470.55899,   64.09000,   -22.13868, 54.85686,    -5.74019,    0.29776,4
470.65900,   64.10000,   -22.14301, 54.79664,    -5.77927,    0.29777,4
470.76001,   64.11000,   -22.14815, 54.73742,    -5.78070,    0.29779,4
470.85699,   64.12000,   -22.15293, 54.68115,    -5.74909,    0.29780,4
470.95300,   64.13000,   -22.15730, 54.62290,    -5.70110,    0.29781,4
471.04700,   64.14000,   -22.16501, 54.56664,    -5.65567,    0.29783,4
471.15799,   64.15000,   -22.17047, 54.50938,    -5.62964,    0.29784,4
471.25101,   64.16000,   -22.17654, 54.45607,    -5.63569,    0.29785,4
471.34500,   64.17000,   -22.17887, 54.39980,    -5.67676,    0.29787,4
471.45599,   64.18000,   -22.18350, 54.34353,    -5.73797,    0.29788,4
471.55600,   64.19000,   -22.18909, 54.28628,    -5.78938,    0.29790,4
471.65201,   64.20000,   -22.19472, 54.22508,    -5.80334,    0.29791,4
471.74799,   64.21000,   -22.19786, 54.16486,    -5.77662,    0.29792,4
471.84601,   64.22000,   -22.20554, 54.10662,    -5.73325,    0.29794,4
471.95001,   64.23000,   -22.21233, 54.05331,    -5.70834,    0.29795,4
472.04700,   64.24000,   -22.21630, 53.99803,    -5.71886,    0.29797,4
472.14099,   64.25000,   -22.22112, 53.94176,    -5.74855,    0.29798,4
472.24200,   64.26000,   -22.22629, 53.88055,    -5.76674,    0.29799,4
472.34500,   64.27000,   -22.22813, 53.82033,    -5.75813,    0.29801,4
472.44699,   64.28000,   -22.23288, 53.76407,    -5.73567,    0.29802,4
472.54401,   64.29000,   -22.24017, 53.70879,    -5.72544,    0.29803,4
472.64401,   64.30000,   -22.24494, 53.65351,    -5.74090,    0.29805,4
472.73901,   64.31000,   -22.25101, 53.59526,    -5.76932,    0.29806,4
472.83600,   64.32000,   -22.25458, 53.53603,    -5.78693,    0.29807,4
472.93799,   64.33000,   -22.26141, 53.47582,    -5.78013,    0.29809,4
473.03201,   64.34000,   -22.26583, 53.41955,    -5.75351,    0.29810,4
473.13400,   64.35000,   -22.27308, 53.36229,    -5.72505,    0.29811,4
473.24600,   64.36000,   -22.27443, 53.30503,    -5.71191,    0.29813,4
473.33801,   64.37000,   -22.28302, 53.24975,    -5.71985,    0.29814,4
473.44299,   64.38000,   -22.28693, 53.19250,    -5.74031,    0.29816,4
473.53699,   64.39000,   -22.29012, 53.13524,    -5.76198,    0.29817,4
473.63199,   64.40000,   -22.29496, 53.07404,    -5.78176,    0.29818,4
473.73199,   64.41000,   -22.30058, 53.01777,    -5.80519,    0.29820,4
473.82599,   64.42000,   -22.30751, 52.96249,    -5.83376,    0.29821,4
473.93600,   64.43000,   -22.31013, 52.90425,    -5.85294,    0.29822,4
474.03299,   64.44000,   -22.31620, 52.84206,    -5.84358,    0.29824,4
474.13199,   64.45000,   -22.31977, 52.77986,    -5.80429,    0.29825,4
474.23801,   64.46000,   -22.32244, 52.72458,    -5.76008,    0.29826,4
474.31900,   64.47000,   -22.32495, 52.67127,    -5.74107,    0.29827,4
474.42700,   64.48000,   -22.33092, 52.61500,    -5.75532,    0.29829,4
474.53299,   64.49000,   -22.33691, 52.55479,    -5.78484,    0.29830,4
474.63699,   64.50000,   -22.34416, 52.49556,    -5.80633,    0.29832,4
474.72900,   64.51000,   -22.34615, 52.43731,    -5.81419,    0.29833,4
474.82300,   64.52000,   -22.34813, 52.38006,    -5.81937,    0.29834,4
474.92899,   64.53000,   -22.35536, 52.32280,    -5.83256,    0.29835,4
475.02499,   64.54000,   -22.36063, 52.26456,    -5.85186,    0.29837,4
475.12201,   64.55000,   -22.36258, 52.20533,    -5.86554,    0.29838,4
475.22400,   64.56000,   -22.36779, 52.14512,    -5.86543,    0.29839,4
475.31799,   64.57000,   -22.37102, 52.08589,    -5.85374,    0.29840,4
475.41800,   64.58000,   -22.37832, 52.02962,    -5.84381,    0.29842,4
475.51501,   64.59000,   -22.38152, 51.97137,    -5.85233,    0.29843,4
475.62000,   64.60000,   -22.38630, 51.91115,    -5.89954,    0.29844,4
475.71399,   64.61000,   -22.38953, 51.85390,    -6.00015,    0.29845,4
475.81500,   64.62000,   -22.39559, 51.79763,    -6.13047,    0.29847,4
475.92001,   64.63000,   -22.39830, 51.74037,    -6.23509,    0.29848,4
476.01401,   64.64000,   -22.40195, 51.65943,    -6.25983,    0.29849,4
476.10999,   64.65000,   -22.40940, 51.60020,    -6.18596,    0.29850,4
476.21701,   64.66000,   -22.41118, 51.53998,    -6.04807,    0.29852,4
476.31500,   64.67000,   -22.41521, 51.48075,    -5.91467,    0.29853,4
476.41101,   64.68000,   -22.42174, 51.42448,    -5.83887,    0.29854,4
476.51401,   64.69000,   -22.42697, 51.36920,    -5.82730,    0.29856,4
476.61099,   64.70000,   -22.42936, 51.31096,    -5.85979,    0.29857,4
476.70401,   64.71000,   -22.43390, 51.25074,    -5.90215,    0.29858,4
476.81100,   64.72000,   -22.44030, 51.19052,    -5.92295,    0.29859,4
476.90900,   64.73000,   -22.44194, 51.13031,    -5.91234,    0.29860,4
476.99899,   64.74000,   -22.45093, 51.07108,    -5.87833,    0.29862,4
477.09698,   64.75000,   -22.45415, 51.01283,    -5.84012,    0.29863,4
477.20300,   64.76000,   -22.45608, 50.95459,    -5.81898,    0.29864,4
477.29901,   64.77000,   -22.45971, 50.89832,    -5.82814,    0.29865,4
477.40100,   64.78000,   -22.46539, 50.84107,    -5.86600,    0.29867,4
477.50201,   64.79000,   -22.46859, 50.78184,    -5.91747,    0.29868,4
477.60001,   64.80000,   -22.47387, 50.72162,    -5.96166,    0.29869,4
477.70099,   64.81000,   -22.47914, 50.66041,    -5.98307,    0.29870,4
477.79800,   64.82000,   -22.48196, 50.60020,    -5.97747,    0.29871,4
477.89001,   64.83000,   -22.48525, 50.54097,    -5.94661,    0.29873,4
477.98901,   64.84000,   -22.48806, 50.48174,    -5.89663,    0.29874,4
478.10001,   64.85000,   -22.49324, 50.42054,    -5.84229,    0.29875,4
478.19299,   64.86000,   -22.49859, 50.36328,    -5.80752,    0.29876,4
478.29401,   64.87000,   -22.50181, 50.30800,    -5.81497,    0.29878,4
478.39499,   64.88000,   -22.50461, 50.25271,    -5.86722,    0.29879,4
478.48901,   64.89000,   -22.51161, 50.19348,    -5.93919,    0.29880,4
478.58899,   64.90000,   -22.51360, 50.13030,    -5.99324,    0.29881,4
478.67801,   64.91000,   -22.51775, 50.06811,    -6.00479,    0.29882,4
478.79099,   64.92000,   -22.52210, 50.00888,    -5.97365,    0.29883,4
478.88199,   64.93000,   -22.52500, 49.94965,    -5.91692,    0.29885,4
478.98599,   64.94000,   -22.52903, 49.89042,    -5.85848,    0.29886,4
479.08301,   64.95000,   -22.53229, 49.83119,    -5.82073,    0.29887,4
479.18500,   64.96000,   -22.53758, 49.77591,    -5.81975,    0.29888,4
479.27802,   64.97000,   -22.54047, 49.71965,    -5.85864,    0.29889,4
479.38599,   64.98000,   -22.54694, 49.66042,    -5.92163,    0.29890,4
479.48499,   64.99000,   -22.55061, 49.60020,    -5.98007,    0.29892,4
479.57999,   65.00000,   -22.55184, 49.53801,    -6.00642,    0.29893,4
479.67899,   65.01000,   -22.55633, 49.47779,    -5.98924,    0.29894,4
479.78201,   65.02000,   -22.55873, 49.41658,    -5.93751,    0.29895,4
479.87900,   65.03000,   -22.56325, 49.35735,    -5.87700,    0.29896,4
479.98700,   65.04000,   -22.56891, 49.30010,    -5.84045,    0.29897,4
480.08600,   65.05000,   -22.56846, 49.24383,    -5.84959,    0.29899,4
480.17999,   65.06000,   -22.57384, 49.18756,    -5.90251,    0.29900,4
480.28400,   65.07000,   -22.57706, 49.12735,    -5.97134,    0.29901,4
480.37399,   65.08000,   -22.58165, 49.06614,    -6.01745,    0.29902,4
480.47400,   65.09000,   -22.58450, 49.00296,    -6.01814,    0.29903,4
480.57001,   65.10000,   -22.58863, 48.94077,    -5.98203,    0.29904,4
480.66699,   65.11000,   -22.59357, 48.88351,    -5.93913,    0.29905,4
480.77701,   65.12000,   -22.59552, 48.82724,    -5.91507,    0.29907,4
480.86899,   65.13000,   -22.59886, 48.76801,    -5.91630,    0.29908,4
480.97800,   65.14000,   -22.60329, 48.70681,    -5.93237,    0.29909,4
481.06900,   65.15000,   -22.60664, 48.64758,    -5.94841,    0.29910,4
481.16699,   65.16000,   -22.60829, 48.58934,    -5.95464,    0.29911,4
481.26901,   65.17000,   -22.61073, 48.52912,    -5.94748,    0.29912,4
481.37000,   65.18000,   -22.61441, 48.46792,    -5.92863,    0.29913,4
481.47400,   65.19000,   -22.61972, 48.40869,    -5.90654,    0.29914,4
481.56400,   65.20000,   -22.62144, 48.35143,    -5.89570,    0.29915,4
481.67599,   65.21000,   -22.62298, 48.29319,    -5.90654,    0.29917,4
481.77200,   65.22000,   -22.62589, 48.23495,    -5.93869,    0.29918,4
481.86700,   65.23000,   -22.63170, 48.17374,    -5.98246,    0.29919,4
481.96201,   65.24000,   -22.63627, 48.11451,    -6.02308,    0.29920,4
482.07401,   65.25000,   -22.63782, 48.05429,    -6.04498,    0.29921,4
482.16199,   65.26000,   -22.64204, 47.99210,    -6.03535,    0.29922,4
482.27301,   65.27000,   -22.64525, 47.93090,    -5.99164,    0.29923,4
482.35699,   65.28000,   -22.64910, 47.86970,    -5.93030,    0.29924,4
482.45599,   65.29000,   -22.64993, 47.81145,    -5.88497,    0.29925,4
482.56100,   65.30000,   -22.65402, 47.75617,    -5.88540,    0.29926,4
482.66599,   65.31000,   -22.65688, 47.69990,    -5.93393,    0.29927,4
482.76001,   65.32000,   -22.65776, 47.63968,    -6.00040,    0.29928,4
482.86200,   65.33000,   -22.66312, 47.57651,    -6.04362,    0.29929,4
482.96100,   65.34000,   -22.66520, 47.51234,    -6.04203,    0.29931,4
483.06900,   65.35000,   -22.66763, 47.45311,    -6.00410,    0.29932,4
483.15399,   65.36000,   -22.67065, 47.39586,    -5.95373,    0.29933,4
483.25101,   65.37000,   -22.67276, 47.33564,    -5.91186,    0.29934,4
483.34799,   65.38000,   -22.67528, 47.27641,    -5.89144,    0.29935,4
483.45001,   65.39000,   -22.67900, 47.21718,    -5.89845,    0.29936,4
483.54999,   65.40000,   -22.68191, 47.16190,    -5.93359,    0.29937,4
483.64999,   65.41000,   -22.68607, 47.10168,    -5.98487,    0.29938,4
483.75101,   65.42000,   -22.68939, 47.04146,    -6.02574,    0.29939,4
483.84900,   65.43000,   -22.69150, 46.97828,    -6.03058,    0.29940,4
483.95499,   65.44000,   -22.69231, 46.91609,    -5.99485,    0.29941,4
484.03900,   65.45000,   -22.69536, 46.85686,    -5.94031,    0.29942,4
484.14200,   65.46000,   -22.69702, 46.79961,    -5.89868,    0.29943,4
484.24899,   65.47000,   -22.69990, 46.74235,    -5.89396,    0.29944,4
484.34500,   65.48000,   -22.70327, 46.68312,    -5.92652,    0.29945,4
484.43399,   65.49000,   -22.70629, 46.62587,    -5.97286,    0.29946,4
484.52899,   65.50000,   -22.70967, 46.56367,    -6.00427,    0.29947,4
484.63699,   65.51000,   -22.71131, 46.50049,    -6.00895,    0.29948,4
484.72900,   65.52000,   -22.71637, 46.44028,    -6.00582,    0.29949,4
484.83499,   65.53000,   -22.71885, 46.38302,    -6.02943,    0.29950,4
484.93201,   65.54000,   -22.71893, 46.32576,    -6.10838,    0.29951,4
485.03201,   65.55000,   -22.72311, 46.26357,    -6.24271,    0.29952,4
485.13501,   65.56000,   -22.72891, 46.20138,    -6.38453,    0.29953,4
485.23901,   65.57000,   -22.72977, 46.14018,    -6.46489,    0.29954,4
485.33499,   65.58000,   -22.73069, 46.06022,    -6.44077,    0.29955,4
485.43799,   65.59000,   -22.73362, 45.99704,    -6.32426,    0.29956,4
485.52802,   65.60000,   -22.73541, 45.93682,    -6.17502,    0.29957,4
485.63199,   65.61000,   -22.73916, 45.88055,    -6.06227,    0.29958,4
485.73999,   65.62000,   -22.74370, 45.82231,    -6.01709,    0.29959,4
485.82700,   65.63000,   -22.74347, 45.76111,    -6.01987,    0.29960,4
485.92801,   65.64000,   -22.74848, 45.69891,    -6.03606,    0.29961,4
486.03601,   65.65000,   -22.75015, 45.63968,    -6.04007,    0.29962,4
486.13300,   65.66000,   -22.75066, 45.57848,    -6.02538,    0.29963,4
486.22198,   65.67000,   -22.75412, 45.51728,    -6.00330,    0.29964,4
486.32901,   65.68000,   -22.75375, 45.45805,    -5.98937,    0.29965,4
486.42200,   65.69000,   -22.75512, 45.39980,    -5.99510,    0.29966,4
486.52301,   65.70000,   -22.75768, 45.34058,    -6.01887,    0.29967,4
486.62601,   65.71000,   -22.76187, 45.28036,    -6.04392,    0.29968,4
486.71600,   65.72000,   -22.76533, 45.21718,    -6.05081,    0.29969,4
486.81799,   65.73000,   -22.76541, 45.15597,    -6.03111,    0.29970,4
486.91699,   65.74000,   -22.76923, 45.09674,    -5.99173,    0.29970,4
487.02200,   65.75000,   -22.77094, 45.03652,    -5.95252,    0.29971,4
487.11600,   65.76000,   -22.77356, 44.97729,    -5.93649,    0.29972,4
487.22601,   65.77000,   -22.77524, 44.92004,    -5.95329,    0.29973,4
487.32300,   65.78000,   -22.77702, 44.86278,    -5.99202,    0.29974,4
487.41699,   65.79000,   -22.78046, 44.80059,    -6.02644,    0.29975,4
487.51999,   65.80000,   -22.78097, 44.73742,    -6.03129,    0.29976,4
487.61600,   65.81000,   -22.78523, 44.67621,    -6.00275,    0.29977,4
487.72000,   65.82000,   -22.78820, 44.61698,    -5.96178,    0.29978,4
487.82401,   65.83000,   -22.78870, 44.55973,    -5.93938,    0.29979,4
487.92499,   65.84000,   -22.78881, 44.50049,    -5.95529,    0.29980,4
488.02100,   65.85000,   -22.79061, 44.44225,    -6.00590,    0.29981,4
488.11200,   65.86000,   -22.79327, 44.38302,    -6.06513,    0.29982,4
488.20801,   65.87000,   -22.79595, 44.31984,    -6.10051,    0.29982,4
488.31299,   65.88000,   -22.79846, 44.25568,    -6.09730,    0.29983,4
488.41501,   65.89000,   -22.79776, 44.19348,    -6.06504,    0.29984,4
488.51001,   65.90000,   -22.80080, 44.13722,    -6.02810,    0.29985,4
488.61099,   65.91000,   -22.80217, 44.07700,    -6.00636,    0.29986,4
488.71399,   65.92000,   -22.80558, 44.01678,    -6.00092,    0.29987,4
488.81000,   65.93000,   -22.80746, 43.95656,    -6.00015,    0.29988,4
488.91699,   65.94000,   -22.80872, 43.89536,    -5.99587,    0.29989,4
489.00800,   65.95000,   -22.80981, 43.83613,    -5.99120,    0.29990,4
489.11301,   65.96000,   -22.81069, 43.77690,    -5.99227,    0.29991,4
489.20801,   65.97000,   -22.81134, 43.71767,    -6.00298,    0.29991,4
489.29901,   65.98000,   -22.81314, 43.65647,    -6.02452,    0.29992,4
489.40799,   65.99000,   -22.81493, 43.59625,    -6.05396,    0.29993,4
489.49301,   66.00000,   -22.81884, 43.53702,    -6.08324,    0.29994,4
489.59799,   66.01000,   -22.81979, 43.47582,    -6.09880,    0.29995,4
489.69199,   66.02000,   -22.82040, 43.41264,    -6.08734,    0.29996,4
489.79501,   66.03000,   -22.82137, 43.35045,    -6.04627,    0.29997,4
489.89301,   66.04000,   -22.82360, 43.29023,    -5.99016,    0.29997,4
489.99399,   66.05000,   -22.82623, 43.23198,    -5.94350,    0.29998,4
490.10101,   66.06000,   -22.82883, 43.17473,    -5.92364,    0.29999,4
490.20300,   66.07000,   -22.83023, 43.11550,    -5.93290,    0.30000,4
490.29800,   66.08000,   -22.83083, 43.05528,    -5.96613,    0.30001,4
490.39700,   66.09000,   -22.83183, 42.99506,    -6.01530,    0.30002,4
490.49600,   66.10000,   -22.83407, 42.93781,    -6.06853,    0.30003,4
490.59601,   66.11000,   -22.83179, 42.87562,    -6.11033,    0.30003,4
490.69000,   66.12000,   -22.83407, 42.81145,    -6.12735,    0.30004,4
490.78799,   66.13000,   -22.83550, 42.74926,    -6.11808,    0.30005,4
490.89499,   66.14000,   -22.83770, 42.68904,    -6.09306,    0.30006,4
490.99600,   66.15000,   -22.84076, 42.63080,    -6.06456,    0.30007,4
491.09000,   66.16000,   -22.84016, 42.56861,    -6.03824,    0.30008,4
491.18799,   66.17000,   -22.84078, 42.50642,    -6.02025,    0.30008,4
491.28900,   66.18000,   -22.84344, 42.44719,    -6.02148,    0.30009,4
491.38501,   66.19000,   -22.84325, 42.39092,    -6.04779,    0.30010,4
491.48801,   66.20000,   -22.84590, 42.33070,    -6.08895,    0.30011,4
491.57800,   66.21000,   -22.84945, 42.26653,    -6.12009,    0.30012,4
491.68600,   66.22000,   -22.84878, 42.20336,    -6.12075,    0.30012,4
491.77399,   66.23000,   -22.85112, 42.14215,    -6.09043,    0.30013,4
491.88800,   66.24000,   -22.85206, 42.08292,    -6.04891,    0.30014,4
491.97900,   66.25000,   -22.85397, 42.02172,    -6.02007,    0.30015,4
492.07401,   66.26000,   -22.85422, 41.96348,    -6.01633,    0.30016,4
492.17801,   66.27000,   -22.85646, 41.90425,    -6.03553,    0.30016,4
492.28601,   66.28000,   -22.85787, 41.84304,    -6.06608,    0.30017,4
492.37201,   66.29000,   -22.85817, 41.78184,    -6.09516,    0.30018,4
492.47800,   66.30000,   -22.85835, 41.71965,    -6.11452,    0.30019,4
492.58600,   66.31000,   -22.85894, 41.65943,    -6.12213,    0.30020,4
492.67499,   66.32000,   -22.86170, 41.59823,    -6.11448,    0.30020,4
492.77301,   66.33000,   -22.86317, 41.53702,    -6.08778,    0.30021,4
492.87000,   66.34000,   -22.86342, 41.47285,    -6.04899,    0.30022,4
492.96701,   66.35000,   -22.86162, 41.41362,    -6.01720,    0.30023,4
