116.97300,    8.60000,    -1.64219, 99.48566,    0.13258
117.24000,    8.62500,    -1.63650, 99.48361,    0.13273
117.51000,    8.65000,    -1.62503, 99.48258,    0.13288
117.78400,    8.67500,    -1.61452, 99.48156,    0.13303
118.04900,    8.70000,    -1.60409, 99.47848,    0.13318
118.31300,    8.72500,    -1.58888, 99.47541,    0.13332
118.58800,    8.75000,    -1.57556, 99.47336,    0.13347
118.85100,    8.77500,    -1.56043, 99.47029,    0.13362
119.11900,    8.80000,    -1.54721, 99.46721,    0.13377
119.38500,    8.82500,    -1.53212, 99.46516,    0.13392
119.65000,    8.85000,    -1.52280, 99.46209,    0.13406
119.91500,    8.87500,    -1.50968, 99.45799,    0.13421
120.19000,    8.90000,    -1.51083, 99.45492,    0.13436
120.44800,    8.92500,    -1.49113, 99.45287,    0.13450
120.72800,    8.95000,    -1.48656, 99.45082,    0.13466
120.99600,    8.97500,    -1.47257, 99.44877,    0.13481
121.26200,    9.00000,    -1.45483, 99.44672,    0.13496
121.52700,    9.02500,    -1.44471, 99.44570,    0.13510
121.79400,    9.05000,    -1.43745, 99.44262,    0.13525
122.05800,    9.07500,    -1.42265, 99.44160,    0.13540
122.32300,    9.10000,    -1.41071, 99.43852,    0.13555
122.58900,    9.12500,    -1.40256, 99.43648,    0.13569
122.84900,    9.15000,    -1.38976, 99.43545,    0.13584
123.11900,    9.17500,    -1.38445, 99.43443,    0.13599
123.38600,    9.20000,    -1.37071, 99.43340,    0.13614
123.64100,    9.22500,    -1.35519, 99.43135,    0.13628
123.91900,    9.25000,    -1.34332, 99.42930,    0.13643
124.16700,    9.27500,    -1.33165, 99.42725,    0.13657
124.44600,    9.30000,    -1.32451, 99.42520,    0.13673
124.70800,    9.32500,    -1.30911, 99.42418,    0.13687
124.97000,    9.35000,    -1.29926, 99.42111,    0.13702
125.23700,    9.37500,    -1.28664, 99.41803,    0.13717
125.50000,    9.40000,    -1.27874, 99.41393,    0.13731
125.74900,    9.42500,    -1.26906, 99.41086,    0.13745
126.01900,    9.45000,    -1.25929, 99.40779,    0.13760
126.28800,    9.47500,    -1.24862, 99.40471,    0.13775
126.54400,    9.50000,    -1.23618, 99.40164,    0.13790
126.82600,    9.52500,    -1.22270, 99.39857,    0.13806
127.08300,    9.55000,    -1.20753, 99.39652,    0.13820
127.34800,    9.57500,    -1.20531, 99.39549,    0.13835
127.60000,    9.60000,    -1.19484, 99.39344,    0.13849
127.86300,    9.62500,    -1.18433, 99.39037,    0.13864
128.13100,    9.65000,    -1.17197, 99.39037,    0.13879
128.39301,    9.67500,    -1.15967, 99.38832,    0.13893
128.65401,    9.70000,    -1.15293, 99.38525,    0.13908
128.92900,    9.72500,    -1.14521, 99.38320,    0.13923
129.18100,    9.75000,    -1.13302, 99.38012,    0.13937
129.45399,    9.77500,    -1.11618, 99.37705,    0.13953
129.71100,    9.80000,    -1.11227, 99.37500,    0.13967
129.96800,    9.82500,    -1.10288, 99.37398,    0.13982
130.23599,    9.85000,    -1.09163, 99.37193,    0.13997
130.49899,    9.87500,    -1.08225, 99.36988,    0.14011
130.75600,    9.90000,    -1.06744, 99.36783,    0.14026
131.02200,    9.92500,    -1.06083, 99.36680,    0.14041
131.28200,    9.95000,    -1.05426, 99.36475,    0.14055
131.54900,    9.97500,    -1.04312, 99.36270,    0.14071
131.80800,   10.00000,    -1.03207, 99.36270,    0.14085
132.06599,   10.02500,    -1.02008, 99.36168,    0.14100
132.33200,   10.05000,    -1.00629, 99.36066,    0.14115
132.59100,   10.07500,    -1.00163, 99.35963,    0.14129
132.85201,   10.10000,    -0.98791, 99.35861,    0.14144
133.11099,   10.12500,    -0.97784, 99.35861,    0.14158
133.37601,   10.15000,    -0.96687, 99.35656,    0.14173
133.63400,   10.17500,    -0.95956, 99.35451,    0.14188
133.89900,   10.20000,    -0.95044, 99.35348,    0.14203
134.15900,   10.22500,    -0.93774, 99.35143,    0.14218
134.42400,   10.25000,    -0.92776, 99.34939,    0.14233
134.68600,   10.27500,    -0.91511, 99.34734,    0.14247
134.94299,   10.30000,    -0.91149, 99.34426,    0.14262
135.20300,   10.32500,    -0.89620, 99.34119,    0.14276
135.46201,   10.35000,    -0.89169, 99.34016,    0.14291
135.71700,   10.37500,    -0.87915, 99.33914,    0.14306
135.98000,   10.40000,    -0.86393, 99.33811,    0.14321
136.23801,   10.42500,    -0.86216, 99.33709,    0.14335
136.50800,   10.45000,    -0.85234, 99.33504,    0.14350
136.76700,   10.47500,    -0.84164, 99.32992,    0.14365
137.02499,   10.50000,    -0.83366, 99.32582,    0.14380
137.28999,   10.52500,    -0.81588, 99.32275,    0.14395
137.53101,   10.55000,    -0.80800, 99.31865,    0.14408
137.80299,   10.57500,    -0.79826, 99.31660,    0.14424
138.05800,   10.60000,    -0.79125, 99.31557,    0.14438
138.31200,   10.62500,    -0.78337, 99.31352,    0.14453
138.58501,   10.65000,    -0.77279, 99.31148,    0.14468
138.84300,   10.67500,    -0.76759, 99.30943,    0.14483
139.10001,   10.70000,    -0.75533, 99.30738,    0.14497
139.36400,   10.72500,    -0.74396, 99.30533,    0.14512
139.61900,   10.75000,    -0.73793, 99.30430,    0.14527
139.88300,   10.77500,    -0.72044, 99.30225,    0.14542
140.13400,   10.80000,    -0.71445, 99.30225,    0.14556
140.39999,   10.82500,    -0.69965, 99.30123,    0.14571
140.64700,   10.85000,    -0.68931, 99.30020,    0.14585
140.90500,   10.87500,    -0.68776, 99.29713,    0.14600
141.17599,   10.90000,    -0.68001, 99.29611,    0.14615
141.42799,   10.92500,    -0.66971, 99.29508,    0.14630
141.69701,   10.95000,    -0.66114, 99.29406,    0.14645
141.94000,   10.97500,    -0.64392, 99.29303,    0.14659
142.19299,   11.00000,    -0.63892, 99.29201,    0.14673
142.46001,   11.02500,    -0.63128, 99.29098,    0.14688
142.71700,   11.05000,    -0.62107, 99.28996,    0.14703
142.97099,   11.07500,    -0.60654, 99.28791,    0.14718
143.24200,   11.10000,    -0.59982, 99.28586,    0.14733
143.49200,   11.12500,    -0.58708, 99.28484,    0.14747
143.74500,   11.15000,    -0.57869, 99.28279,    0.14762
