#FILE:                       ,char_NF_23_06_10.dsu            ,,,,
#FORMAT:                     ,NETZSCH5                        ,,,,
#IDENTITY:                   ,char NF                         ,,,,
#DECIMAL:                    ,POINT                           ,,,,
#SEPARATOR:                  ,COMMA                           ,,,,
#MTYPE:                      ,DTA                             ,,,,
#MSUBTYPE:                   ,                                ,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C               ,,,,
#PROJECT:                    ,Torrefaction                    ,,,,
#DATE/TIME:                  ,23/06/2010 16:36:56             ,,,,
#CORR. FILE:                 ,char_GF_23_06_10.bsu            ,,,,
#LABORATORY:                 ,Sustainable Research Energ      ,,,,
#OPERATOR:                   ,EMF                             ,,,,
#REMARK:                     ,                                ,,,,
#SAMPLE:                     ,nonisoth oxid with init drying  ,,,,
#SAMPLE MASS /mg:            ,10.33,,,,
#MATERIAL:                   ,Alumina                         ,,,,
#REFERENCE:                  ,Alumina                         ,,,,
#REFERENCE MASS /mg:         ,0,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3           ,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,
#CORR. CODE:                 ,20,,,,
#EXO:                        ,-1,,,,
#RANGE:                      ,30.0....900.0/-20.0....10.0K/min,,,,
#SEGMENT:                    ,S1-5/5                          ,,,,
,,,,,
##Temp./?C,Time/min,DTA/(mW/mg),Mass/%,Sensit./(‘V/mW),Segment
71.893,4.76,-1.2293,99.82285,0.10867,1
72.011,4.77,-1.22417,99.82285,0.10873,1
72.151,4.78,-1.22894,99.82188,0.1088,1
72.268,4.79,-1.22938,99.82188,0.10886,1
72.404,4.8,-1.23084,99.82091,0.10893,1
72.542,4.81,-1.23669,99.81994,0.109,1
72.662,4.82,-1.23711,99.81897,0.10906,1
72.784,4.83,-1.23862,99.81897,0.10912,1
72.928,4.84,-1.23779,99.81704,0.1092,1
73.06,4.85,-1.23482,99.81607,0.10927,1
73.181,4.86,-1.24187,99.81607,0.10933,1
73.303,4.87,-1.23676,99.81413,0.10939,1
73.448,4.88,-1.23812,99.81413,0.10946,1
73.572,4.89,-1.24735,99.81317,0.10953,1
73.702,4.9,-1.23998,99.8122,0.10959,1
73.834,4.91,-1.24583,99.81123,0.10966,1
73.948,4.92,-1.24848,99.81026,0.10972,1
74.086,4.93,-1.24658,99.81026,0.10979,1
74.222,4.94,-1.2458,99.80929,0.10986,1
74.348,4.95,-1.25277,99.80929,0.10992,1
74.463,4.96,-1.25211,99.80833,0.10998,1
74.608,4.97,-1.25131,99.80639,0.11005,1
74.734,4.98,-1.24834,99.80542,0.11012,1
74.863,4.99,-1.25198,99.80445,0.11018,1
74.98,5,-1.24911,99.80252,0.11024,1
75.108,5.01,-1.24842,99.80058,0.1103,1
75.237,5.02,-1.24872,99.79864,0.11037,1
75.369,5.03,-1.25563,99.79768,0.11044,1
75.491,5.04,-1.25054,99.79477,0.1105,1
75.618,5.05,-1.24981,99.7938,0.11057,1
75.748,5.06,-1.25124,99.79284,0.11064,1
75.858,5.07,-1.26045,99.79187,0.11069,1
75.995,5.08,-1.252,99.78993,0.11076,1
76.125,5.09,-1.25453,99.78896,0.11083,1
76.269,5.1,-1.25369,99.788,0.1109,1
76.394,5.11,-1.25624,99.78703,0.11097,1
76.516,5.12,-1.2697,99.78606,0.11103,1
76.637,5.13,-1.26246,99.78509,0.11109,1
76.766,5.14,-1.26388,99.78412,0.11116,1
76.889,5.15,-1.26534,99.78219,0.11122,1
77.026,5.16,-1.26237,99.78122,0.11129,1
77.145,5.17,-1.26603,99.78025,0.11135,1
77.272,5.18,-1.27072,99.77928,0.11142,1
77.404,5.19,-1.26888,99.77735,0.11148,1
77.527,5.2,-1.27356,99.77638,0.11155,1
77.646,5.21,-1.2707,99.77444,0.11161,1
77.781,5.22,-1.27424,99.77348,0.11168,1
77.917,5.23,-1.27345,99.77154,0.11175,1
78.028,5.24,-1.27388,99.77057,0.1118,1
78.161,5.25,-1.2731,99.77057,0.11187,1
78.28,5.26,-1.27781,99.7696,0.11193,1
78.411,5.27,-1.27812,99.76767,0.112,1
78.536,5.28,-1.27847,99.7667,0.11207,1
78.654,5.29,-1.2821,99.76476,0.11213,1
78.784,5.3,-1.28133,99.76476,0.11219,1
78.923,5.31,-1.28267,99.76283,0.11226,1
79.042,5.32,-1.28089,99.76283,0.11233,1
79.16,5.33,-1.2802,99.76283,0.11239,1
79.295,5.34,-1.28048,99.76089,0.11246,1
79.414,5.35,-1.28516,99.76089,0.11252,1
79.544,5.36,-1.28977,99.75992,0.11258,1
79.667,5.37,-1.28475,99.75992,0.11265,1
79.786,5.38,-1.2862,99.75895,0.11271,1
79.922,5.39,-1.28647,99.75799,0.11278,1
80.036,5.4,-1.28795,99.75702,0.11284,1
80.163,5.41,-1.29363,99.75702,0.1129,1
80.295,5.42,-1.29392,99.75508,0.11297,1
80.411,5.43,-1.29323,99.75508,0.11303,1
80.538,5.44,-1.29462,99.75315,0.1131,1
80.666,5.45,-1.29921,99.75218,0.11316,1
80.795,5.46,-1.30486,99.75218,0.11323,1
80.918,5.47,-1.30092,99.75024,0.11329,1
81.033,5.48,-1.29811,99.75024,0.11335,1
81.156,5.49,-1.29525,99.74831,0.11342,1
81.285,5.5,-1.29981,99.74831,0.11348,1
81.428,5.51,-1.3011,99.74637,0.11356,1
81.534,5.52,-1.30154,99.7454,0.11361,1
81.654,5.53,-1.30082,99.74347,0.11367,1
81.776,5.54,-1.3001,99.74347,0.11374,1
81.896,5.55,-1.30365,99.74153,0.1138,1
82.036,5.56,-1.30282,99.74153,0.11387,1
82.154,5.57,-1.3053,99.74056,0.11393,1
82.275,5.58,-1.30671,99.73863,0.114,1
82.403,5.59,-1.3049,99.73669,0.11406,1
82.52,5.6,-1.30313,99.73572,0.11412,1
82.648,5.61,-1.30555,99.73379,0.11419,1
82.762,5.62,-1.31123,99.73282,0.11425,1
82.895,5.63,-1.30726,99.73088,0.11432,1
83.03,5.64,-1.30858,99.72894,0.11439,1
83.142,5.65,-1.31003,99.72701,0.11445,1
83.267,5.66,-1.3114,99.72604,0.11451,1
83.382,5.67,-1.31388,99.7241,0.11457,1
83.527,5.68,-1.31408,99.72314,0.11465,1
83.637,5.69,-1.31026,99.7212,0.1147,1
83.761,5.7,-1.31268,99.72023,0.11477,1
83.882,5.71,-1.31723,99.71926,0.11483,1
84.009,5.72,-1.31758,99.7183,0.11489,1
84.129,5.73,-1.31576,99.71733,0.11496,1
84.254,5.74,-1.3087,99.71636,0.11502,1
84.366,5.75,-1.30909,99.71539,0.11508,1
84.503,5.76,-1.31881,99.71442,0.11515,1
84.624,5.77,-1.31387,99.71249,0.11522,1
84.755,5.78,-1.31729,99.71055,0.11528,1
84.872,5.79,-1.32394,99.71055,0.11535,1
84.986,5.8,-1.3243,99.70862,0.11541,1
85.106,5.81,-1.32048,99.70765,0.11546,1
85.227,5.82,-1.32286,99.70571,0.11553,1
85.354,5.83,-1.32524,99.70474,0.1156,1
85.481,5.84,-1.32658,99.70184,0.11566,1
85.604,5.85,-1.32377,99.70184,0.11573,1
85.723,5.86,-1.32409,99.6999,0.11579,1
85.841,5.87,-1.32965,99.69894,0.11585,1
85.947,5.88,-1.33215,99.69797,0.11591,1
86.073,5.89,-1.33139,99.697,0.11597,1
86.208,5.9,-1.32959,99.69603,0.11604,1
86.318,5.91,-1.33617,99.69506,0.1161,1
86.445,5.92,-1.32708,99.69409,0.11617,1
86.574,5.93,-1.32943,99.69313,0.11623,1
86.687,5.94,-1.335,99.69216,0.11629,1
86.809,5.95,-1.3364,99.69216,0.11635,1
86.932,5.96,-1.33665,99.69119,0.11642,1
87.056,5.97,-1.33798,99.69022,0.11649,1
87.177,5.98,-1.32998,99.68732,0.11655,1
87.305,5.99,-1.33133,99.68635,0.11661,1
87.423,6,-1.33474,99.68538,0.11668,1
87.542,6.01,-1.3361,99.68441,0.11674,1
87.675,6.02,-1.34048,99.68151,0.11681,1
87.803,6.03,-1.3418,99.67957,0.11688,1
87.905,6.04,-1.33913,99.67764,0.11693,1
88.036,6.05,-1.33935,99.67667,0.117,1
88.156,6.06,-1.34586,99.67473,0.11706,1
88.274,6.07,-1.34825,99.67377,0.11713,1
88.398,6.08,-1.34234,99.67183,0.11719,1
88.506,6.09,-1.34069,99.67086,0.11724,1
88.636,6.1,-1.34297,99.67086,0.11732,1
88.756,6.11,-1.34844,99.66989,0.11738,1
88.871,6.12,-1.34774,99.66893,0.11744,1
88.996,6.13,-1.34596,99.66796,0.1175,1
89.096,6.14,-1.35153,99.66699,0.11756,1
89.227,6.15,-1.35074,99.66602,0.11763,1
89.352,6.16,-1.35307,99.66505,0.11769,1
89.472,6.17,-1.35646,99.66409,0.11775,1
89.593,6.18,-1.35264,99.66312,0.11782,1
89.699,6.19,-1.34995,99.66215,0.11787,1
89.831,6.2,-1.3471,99.66118,0.11794,1
89.95,6.21,-1.35152,99.66021,0.11801,1
90.064,6.22,-1.358,99.65924,0.11807,1
90.189,6.23,-1.36442,99.65828,0.11813,1
90.315,6.24,-1.35956,99.65828,0.1182,1
90.427,6.25,-1.35888,99.65731,0.11826,1
90.543,6.26,-1.35511,99.65634,0.11832,1
90.675,6.27,-1.36044,99.65537,0.11839,1
90.795,6.28,-1.36278,99.6544,0.11845,1
90.923,6.29,-1.36711,99.65344,0.11852,1
91.036,6.3,-1.36642,99.65247,0.11858,1
91.152,6.31,-1.36266,99.65053,0.11864,1
91.271,6.32,-1.36602,99.6486,0.1187,1
91.387,6.33,-1.36837,99.64763,0.11876,1
91.504,6.34,-1.37277,99.64472,0.11882,1
91.635,6.35,-1.37399,99.64376,0.11889,1
91.754,6.36,-1.37123,99.64085,0.11896,1
91.871,6.37,-1.37153,99.63795,0.11902,1
91.986,6.38,-1.37388,99.63601,0.11908,1
92.1,6.39,-1.37014,99.63408,0.11914,1
92.231,6.4,-1.37137,99.63214,0.11921,1
92.346,6.41,-1.3727,99.6302,0.11927,1
92.452,6.42,-1.37206,99.62924,0.11933,1
92.579,6.43,-1.37534,99.6273,0.11939,1
92.689,6.44,-1.37568,99.62633,0.11945,1
92.812,6.45,-1.37189,99.62439,0.11952,1
92.94,6.46,-1.37516,99.62343,0.11958,1
93.048,6.47,-1.3826,99.62149,0.11964,1
93.171,6.48,-1.3778,99.62149,0.11971,1
93.287,6.49,-1.38114,99.61955,0.11977,1
93.403,6.5,-1.38146,99.61762,0.11983,1
93.528,6.51,-1.38269,99.61665,0.1199,1
93.635,6.52,-1.38305,99.61471,0.11995,1
93.748,6.53,-1.38236,99.61375,0.12001,1
93.872,6.54,-1.38261,99.61278,0.12008,1
93.992,6.55,-1.3859,99.61084,0.12014,1
94.11,6.56,-1.39122,99.60891,0.1202,1
94.231,6.57,-1.38947,99.60794,0.12027,1
94.35,6.58,-1.39578,99.60697,0.12033,1
94.463,6.59,-1.39609,99.606,0.12039,1
94.584,6.6,-1.39233,99.60407,0.12046,1
94.695,6.61,-1.38964,99.60407,0.12052,1
94.814,6.62,-1.39092,99.6031,0.12058,1
94.931,6.63,-1.39723,99.60213,0.12064,1
95.05,6.64,-1.39449,99.60116,0.1207,1
95.172,6.65,-1.39875,99.60019,0.12077,1
95.289,6.66,-1.39603,99.59923,0.12083,1
95.391,6.67,-1.3964,99.59923,0.12089,1
95.523,6.68,-1.4036,99.59826,0.12096,1
95.642,6.69,-1.40086,99.59729,0.12102,1
95.759,6.7,-1.39814,99.59632,0.12108,1
95.871,6.71,-1.39645,99.59632,0.12114,1
95.977,6.72,-1.3978,99.59535,0.1212,1
96.096,6.73,-1.40006,99.59439,0.12126,1
96.214,6.74,-1.39834,99.59342,0.12132,1
96.329,6.75,-1.40262,99.59245,0.12138,1
96.453,6.76,-1.39986,99.59051,0.12145,1
96.563,6.77,-1.40317,99.58858,0.12151,1
96.678,6.78,-1.40247,99.58664,0.12157,1
96.8,6.79,-1.40569,99.58567,0.12164,1
96.906,6.8,-1.40806,99.58277,0.12169,1
97.024,6.81,-1.40928,99.5818,0.12176,1
97.141,6.82,-1.40558,99.57986,0.12182,1
97.266,6.83,-1.40878,99.5789,0.12188,1
97.374,6.84,-1.40812,99.57793,0.12194,1
97.496,6.85,-1.41232,99.57599,0.12201,1
97.6,6.86,-1.41069,99.57599,0.12206,1
97.719,6.87,-1.41194,99.57502,0.12213,1
97.835,6.88,-1.41221,99.57502,0.12219,1
97.953,6.89,-1.41148,99.57406,0.12225,1
98.076,6.9,-1.4127,99.57406,0.12232,1
98.189,6.91,-1.41398,99.57309,0.12238,1
98.302,6.92,-1.41528,99.57309,0.12244,1
98.409,6.93,-1.4196,99.57115,0.12249,1
98.522,6.94,-1.41785,99.57018,0.12256,1
98.647,6.95,-1.42004,99.56922,0.12262,1
98.763,6.96,-1.4213,99.56922,0.12268,1
98.89,6.97,-1.41952,99.56825,0.12275,1
98.988,6.98,-1.42483,99.56728,0.1228,1
99.112,6.99,-1.4211,99.56631,0.12287,1
99.221,7,-1.42633,99.56534,0.12293,1
99.273,7.01,-1.427,99.56438,0.12296,2
99.407,7.02,-1.42916,99.56438,0.12303,2
99.509,7.03,-1.43247,99.56341,0.12308,2
99.628,7.04,-1.42774,99.56244,0.12315,2
99.729,7.05,-1.42809,99.56147,0.1232,2
99.85,7.06,-1.42734,99.5605,0.12327,2
99.975,7.07,-1.43049,99.55857,0.12333,2
100.088,7.08,-1.43273,99.55663,0.12339,2
100.202,7.09,-1.43399,99.55566,0.12345,2
100.318,7.1,-1.4362,99.55276,0.12352,2
100.42,7.11,-1.43752,99.55082,0.12357,2
100.543,7.12,-1.43871,99.54792,0.12364,2
100.646,7.13,-1.43709,99.54695,0.12369,2
100.773,7.14,-1.43727,99.54405,0.12376,2
100.883,7.15,-1.43561,99.54308,0.12382,2
100.995,7.16,-1.43491,99.54114,0.12388,2
101.116,7.17,-1.43318,99.54017,0.12395,2
101.22,7.18,-1.43059,99.53921,0.124,2
101.317,7.19,-1.42901,99.53727,0.12405,2
101.44,7.2,-1.42825,99.5363,0.12412,2
101.553,7.21,-1.42852,99.5363,0.12418,2
101.67,7.22,-1.42683,99.53533,0.12424,2
101.774,7.23,-1.42618,99.53437,0.1243,2
101.887,7.24,-1.42549,99.53243,0.12436,2
101.994,7.25,-1.4258,99.53243,0.12442,2
102.114,7.26,-1.42311,99.53049,0.12448,2
102.22,7.27,-1.42052,99.53049,0.12454,2
102.327,7.28,-1.4218,99.52856,0.1246,2
102.449,7.29,-1.41814,99.52856,0.12466,2
102.553,7.3,-1.41265,99.52662,0.12472,2
102.667,7.31,-1.41099,99.52662,0.12478,2
102.775,7.32,-1.41227,99.52565,0.12484,2
102.885,7.33,-1.40579,99.52372,0.1249,2
102.993,7.34,-1.40707,99.52275,0.12496,2
103.096,7.35,-1.4016,99.52178,0.12501,2
103.205,7.36,-1.39517,99.51985,0.12507,2
103.317,7.37,-1.3964,99.51888,0.12513,2
103.43,7.38,-1.39765,99.51791,0.12519,2
103.537,7.39,-1.39508,99.51597,0.12525,2
103.643,7.4,-1.38865,99.515,0.12531,2
103.744,7.41,-1.38997,99.51307,0.12536,2
103.855,7.42,-1.38545,99.51016,0.12542,2
103.97,7.43,-1.38091,99.5092,0.12548,2
104.064,7.44,-1.37649,99.50726,0.12553,2
104.177,7.45,-1.37486,99.50532,0.1256,2
104.276,7.46,-1.3685,99.50339,0.12565,2
104.382,7.47,-1.36595,99.50242,0.12571,2
104.476,7.48,-1.35962,99.49952,0.12576,2
104.585,7.49,-1.35802,99.49855,0.12582,2
104.689,7.5,-1.35742,99.49661,0.12587,2
104.79,7.51,-1.34914,99.49468,0.12593,2
104.899,7.52,-1.34851,99.49371,0.12599,2
105,7.53,-1.34408,99.49177,0.12604,2
105.098,7.54,-1.33776,99.4908,0.12609,2
105.202,7.55,-1.33717,99.48887,0.12615,2
105.301,7.56,-1.33468,99.48693,0.1262,2
105.399,7.57,-1.32837,99.485,0.12626,2
105.506,7.58,-1.32683,99.48403,0.12631,2
105.597,7.59,-1.32532,99.48209,0.12636,2
105.696,7.6,-1.3171,99.48112,0.12642,2
105.793,7.61,-1.30795,99.48015,0.12647,2
105.887,7.62,-1.30742,99.47919,0.12652,2
105.981,7.63,-1.30307,99.47822,0.12657,2
106.077,7.64,-1.29776,99.47822,0.12662,2
106.179,7.65,-1.29814,99.47822,0.12668,2
106.273,7.66,-1.29094,99.47822,0.12673,2
106.369,7.67,-1.2885,99.47822,0.12678,2
106.467,7.68,-1.28701,99.47725,0.12684,2
106.55,7.69,-1.28273,99.47822,0.12688,2
106.647,7.7,-1.27839,99.47725,0.12693,2
106.752,7.71,-1.27305,99.47628,0.12699,2
106.841,7.72,-1.2678,99.47628,0.12704,2
106.924,7.73,-1.26831,99.47435,0.12708,2
107.027,7.74,-1.26585,99.47435,0.12714,2
107.128,7.75,-1.25674,99.47241,0.12719,2
107.202,7.76,-1.24969,99.47144,0.12723,2
107.295,7.77,-1.25109,99.47047,0.12729,2
107.391,7.78,-1.24392,99.46854,0.12734,2
107.472,7.79,-1.23875,99.46757,0.12738,2
107.566,7.8,-1.23255,99.46467,0.12743,2
107.657,7.81,-1.22638,99.4637,0.12748,2
107.737,7.82,-1.22406,99.46176,0.12753,2
107.819,7.83,-1.21889,99.46079,0.12757,2
107.903,7.84,-1.21278,99.45886,0.12761,2
107.988,7.85,-1.20759,99.45789,0.12766,2
108.091,7.86,-1.20516,99.45692,0.12772,2
108.173,7.87,-1.19622,99.45499,0.12776,2
108.254,7.88,-1.19581,99.45402,0.12781,2
108.335,7.89,-1.19161,99.45305,0.12785,2
108.42,7.9,-1.18739,99.45111,0.1279,2
108.498,7.91,-1.18794,99.45111,0.12794,2
108.587,7.92,-1.18088,99.44918,0.12799,2
108.67,7.93,-1.17384,99.44724,0.12803,2
108.745,7.94,-1.16875,99.44627,0.12807,2
108.833,7.95,-1.15792,99.4453,0.12812,2
108.904,7.96,-1.1557,99.44337,0.12816,2
108.988,7.97,-1.15149,99.44143,0.12821,2
109.065,7.98,-1.14923,99.4395,0.12825,2
109.145,7.99,-1.14695,99.43853,0.12829,2
109.235,8,-1.13897,99.43659,0.12834,2
109.307,8.01,-1.133,99.43466,0.12838,2
109.38,8.02,-1.13073,99.43272,0.12842,2
109.465,8.03,-1.12091,99.43078,0.12847,2
109.539,8.04,-1.11585,99.42885,0.12851,2
109.606,8.05,-1.11273,99.42691,0.12854,2
109.684,8.06,-1.10951,99.42498,0.12859,2
109.759,8.07,-1.1054,99.42304,0.12863,2
109.822,8.08,-1.09852,99.42207,0.12866,2
109.895,8.09,-1.09348,99.4211,0.1287,2
109.966,8.1,-1.08939,99.42014,0.12874,2
110.045,8.11,-1.08339,99.4182,0.12878,2
110.103,8.12,-1.07938,99.4182,0.12881,2
110.189,8.13,-1.07803,99.41723,0.12886,2
110.251,8.14,-1.0693,99.41626,0.12889,2
110.323,8.15,-1.06897,99.4153,0.12893,2
110.392,8.16,-1.05646,99.41433,0.12897,2
110.461,8.17,-1.05709,99.41336,0.12901,2
110.528,8.18,-1.05492,99.41239,0.12905,2
110.596,8.19,-1.0518,99.41045,0.12908,2
110.658,8.2,-1.0459,99.40949,0.12912,2
110.732,8.21,-1.04183,99.40755,0.12916,2
110.804,8.22,-1.03778,99.40658,0.12919,2
110.855,8.23,-1.03286,99.40561,0.12922,2
110.926,8.24,-1.02787,99.40368,0.12926,2
110.986,8.25,-1.02667,99.40271,0.1293,2
111.058,8.26,-1.01981,99.40174,0.12934,2
111.128,8.27,-1.01483,99.40077,0.12937,2
111.174,8.28,-0.99874,99.40077,0.1294,2
111.23,8.29,-1.00131,99.39981,0.12943,2
111.298,8.3,-1.00102,99.39981,0.12947,2
111.357,8.31,-0.99423,99.39884,0.1295,2
111.424,8.32,-0.99208,99.39787,0.12954,2
111.489,8.33,-0.98807,99.3969,0.12957,2
111.542,8.34,-0.98318,99.39593,0.1296,2
111.599,8.35,-0.98014,99.39593,0.12963,2
111.661,8.36,-0.97242,99.39497,0.12967,2
111.72,8.37,-0.96845,99.394,0.1297,2
111.79,8.38,-0.96536,99.39303,0.12974,2
111.838,8.39,-0.96517,99.39206,0.12976,2
111.893,8.4,-0.95749,99.39109,0.12979,2
111.948,8.41,-0.94888,99.39013,0.12982,2
111.995,8.42,-0.94403,99.39013,0.12985,2
112.063,8.43,-0.9363,99.38916,0.12988,2
112.112,8.44,-0.93332,99.38819,0.12991,2
112.162,8.45,-0.93312,99.38625,0.12994,2
112.228,8.46,-0.931,99.38529,0.12998,2
112.275,8.47,-0.92523,99.38335,0.13,2
112.324,8.48,-0.92225,99.38141,0.13003,2
112.372,8.49,-0.9202,99.37948,0.13005,2
112.431,8.5,-0.91625,99.37851,0.13009,2
112.478,8.51,-0.90677,99.37657,0.13011,2
112.53,8.52,-0.8982,99.37561,0.13014,2
112.583,8.53,-0.898,99.37464,0.13017,2
112.634,8.54,-0.89595,99.37367,0.1302,2
112.68,8.55,-0.8902,99.3727,0.13022,2
112.721,8.56,-0.88819,99.3727,0.13025,2
112.781,8.57,-0.87868,99.37076,0.13028,2
112.833,8.58,-0.87941,99.37076,0.13031,2
112.873,8.59,-0.87462,99.3698,0.13033,2
112.926,8.6,-0.87164,99.3698,0.13036,2
112.968,8.61,-0.86871,99.36883,0.13038,2
113.007,8.62,-0.86673,99.36786,0.1304,2
113.054,8.63,-0.85819,99.36592,0.13043,2
113.094,8.64,-0.85433,99.36496,0.13045,2
113.136,8.65,-0.8514,99.36496,0.13047,2
113.19,8.66,-0.84471,99.36302,0.1305,2
113.228,8.67,-0.84551,99.36205,0.13052,2
113.267,8.68,-0.83795,99.36012,0.13054,2
113.302,8.69,-0.83228,99.35818,0.13056,2
113.364,8.7,-0.83113,99.35528,0.1306,2
113.394,8.71,-0.82454,99.35334,0.13061,2
113.439,8.72,-0.81604,99.3514,0.13064,2
113.47,8.73,-0.81686,99.3485,0.13066,2
113.516,8.74,-0.81115,99.34656,0.13068,2
113.547,8.75,-0.80456,99.34269,0.1307,2
113.588,8.76,-0.79702,99.34172,0.13072,2
113.627,8.77,-0.79689,99.33882,0.13074,2
113.665,8.78,-0.79954,99.33688,0.13076,2
113.709,8.79,-0.79757,99.33591,0.13078,2
113.742,8.8,-0.78725,99.33398,0.13081,2
113.784,8.81,-0.78156,99.33301,0.13083,2
113.827,8.82,-0.78235,99.33107,0.13085,2
113.852,8.83,-0.77764,99.33107,0.13087,2
113.892,8.84,-0.77566,99.33011,0.13089,2
113.925,8.85,-0.77463,99.33011,0.13091,2
113.963,8.86,-0.76804,99.33011,0.13093,2
113.991,8.87,-0.7624,99.32914,0.13094,2
114.028,8.88,-0.76136,99.32817,0.13096,2
114.055,8.89,-0.75758,99.32914,0.13098,2
114.095,8.9,-0.75468,99.32817,0.131,2
114.126,8.91,-0.74627,99.32914,0.13102,2
114.161,8.92,-0.74893,99.32914,0.13104,2
114.191,8.93,-0.74422,99.32817,0.13105,2
114.221,8.94,-0.74136,99.32817,0.13107,2
114.262,8.95,-0.73754,99.32817,0.13109,2
114.289,8.96,-0.73284,99.32817,0.13111,2
114.32,8.97,-0.72905,99.32817,0.13112,2
114.342,8.98,-0.72714,99.32817,0.13113,2
114.366,8.99,-0.72615,99.3272,0.13115,2
114.395,9,-0.72052,99.32623,0.13116,2
114.422,9.01,-0.71583,99.32527,0.13118,2
114.451,9.02,-0.71205,99.32527,0.13119,2
114.48,9.03,-0.70735,99.3243,0.13121,2
114.509,9.04,-0.70822,99.32333,0.13122,2
114.532,9.05,-0.70443,99.32236,0.13124,2
114.552,9.06,-0.70069,99.32139,0.13125,2
114.579,9.07,-0.69415,99.32043,0.13126,2
114.611,9.08,-0.68669,99.31946,0.13128,2
114.641,9.09,-0.68476,99.31849,0.1313,2
114.666,9.1,-0.68377,99.31752,0.13131,2
114.687,9.11,-0.68371,99.31655,0.13132,2
114.708,9.12,-0.67445,99.31559,0.13133,2
114.728,9.13,-0.67438,99.31462,0.13135,2
114.759,9.14,-0.67152,99.31268,0.13136,2
114.789,9.15,-0.66591,99.31268,0.13138,2
114.799,9.16,-0.66404,99.31075,0.13139,2
114.821,9.17,-0.65662,99.30978,0.1314,2
114.848,9.18,-0.6547,99.30881,0.13141,2
114.862,9.19,-0.6519,99.30881,0.13142,2
114.886,9.2,-0.65183,99.30784,0.13143,2
114.904,9.21,-0.64719,99.30784,0.13144,2
114.931,9.22,-0.64711,99.30784,0.13146,2
114.945,9.23,-0.64615,99.30687,0.13147,2
114.959,9.24,-0.64243,99.30687,0.13147,2
114.986,9.25,-0.63868,99.30784,0.13149,2
115.004,9.26,-0.63496,99.30687,0.1315,2
115.026,9.27,-0.63489,99.30687,0.13151,2
115.036,9.28,-0.63026,99.30784,0.13152,2
115.057,9.29,-0.62837,99.30687,0.13153,2
115.077,9.3,-0.62372,99.30687,0.13154,2
115.095,9.31,-0.61631,99.30687,0.13155,2
115.117,9.32,-0.62177,99.30687,0.13156,2
115.129,9.33,-0.61714,99.30494,0.13157,2
115.141,9.34,-0.60883,99.30591,0.13157,2
115.161,9.35,-0.6143,99.30494,0.13158,2
115.172,9.36,-0.60692,99.30397,0.13159,2
115.191,9.37,-0.60503,99.303,0.1316,2
115.209,9.38,-0.60225,99.30203,0.13161,2
115.217,9.39,-0.60128,99.30106,0.13162,2
115.229,9.4,-0.59114,99.29913,0.13162,2
115.243,9.41,-0.58835,99.29719,0.13163,2
115.254,9.42,-0.58373,99.29622,0.13164,2
115.268,9.43,-0.58461,99.29429,0.13164,2
115.281,9.44,-0.58826,99.29235,0.13165,2
115.287,9.45,-0.58089,99.29042,0.13165,2
115.303,9.46,-0.5735,99.28945,0.13166,2
115.314,9.47,-0.57071,99.28945,0.13167,2
115.327,9.48,-0.56884,99.28848,0.13168,2
115.332,9.49,-0.57159,99.28751,0.13168,2
115.351,9.5,-0.56511,99.28654,0.13169,2
115.359,9.51,-0.56417,99.28558,0.13169,2
115.365,9.52,-0.55589,99.28461,0.1317,2
115.37,9.53,-0.55772,99.28461,0.1317,2
115.384,9.54,-0.55217,99.28461,0.13171,2
115.395,9.55,-0.55123,99.28461,0.13171,2
115.402,9.56,-0.5457,99.28461,0.13172,2
115.408,9.57,-0.54295,99.28461,0.13172,2
115.418,9.58,-0.54015,99.28461,0.13173,2
115.424,9.59,-0.5383,99.28461,0.13173,2
115.434,9.6,-0.53277,99.28558,0.13173,2
115.437,9.61,-0.53184,99.28558,0.13174,2
115.445,9.62,-0.5309,99.28558,0.13174,2
115.453,9.63,-0.52813,99.28558,0.13175,2
115.464,9.64,-0.52811,99.28654,0.13175,2
115.466,9.65,-0.5281,99.28558,0.13175,2
115.472,9.66,-0.5235,99.28558,0.13176,2
115.477,9.67,-0.52165,99.28558,0.13176,2
115.481,9.68,-0.5198,99.28654,0.13176,2
115.493,9.69,-0.51335,99.28461,0.13177,2
115.494,9.7,-0.51427,99.28364,0.13177,2
115.502,9.71,-0.5115,99.2817,0.13177,2
115.505,9.72,-0.51058,99.28074,0.13177,2
115.507,9.73,-0.50782,99.2788,0.13177,2
115.507,9.74,-0.50507,99.27783,0.13177,2
115.508,9.75,-0.49772,99.27686,0.13177,2
115.507,9.76,-0.50048,99.27493,0.13177,2
115.515,9.77,-0.49586,99.27396,0.13178,2
115.515,9.78,-0.49586,99.27396,0.13178,2
115.519,9.79,-0.48483,99.27299,0.13178,2
115.521,9.8,-0.48666,99.27202,0.13178,2
115.523,9.81,-0.48574,99.27299,0.13178,2
115.525,9.82,-0.48665,99.27202,0.13179,2
115.519,9.83,-0.48575,99.27299,0.13178,2
115.525,9.84,-0.48665,99.27202,0.13179,2
115.526,9.85,-0.48022,99.27106,0.13179,2
115.526,9.86,-0.47563,99.27106,0.13179,2
