#FILE:                       ,char_LF_24_06_10again.dsu     ,,,,
#FORMAT:                     ,NETZSCH5                      ,,,,
#IDENTITY:                   ,char LF                       ,,,,
#DECIMAL:                    ,POINT                         ,,,,
#SEPARATOR:                  ,COMMA                         ,,,,
#MTYPE:                      ,DTA                           ,,,,
#MSUBTYPE:                   ,                              ,,,,
#INSTRUMENT:                 ,NETZSCH STA 449 C             ,,,,
#PROJECT:                    ,Torrefaction                  ,,,,
#DATE/TIME:                  ,24/06/2010 16:20:36           ,,,,
#CORR. FILE:                 ,char_GF_23_06_10.bsu          ,,,,
#LABORATORY:                 ,Sustainable Research Energ    ,,,,
#OPERATOR:                   ,EMF                           ,,,,
#REMARK:                     ,                              ,,,,
#SAMPLE:                     ,nonisoth oxid with init drying,,,,
#SAMPLE MASS /mg:            ,9.95,,,,
#MATERIAL:                   ,Alumina                       ,,,,
#REFERENCE:                  ,Alumina                       ,,,,
#REFERENCE MASS /mg:         ,0,,,,
#TYPE OF CRUCIBLE:           ,DTA/TG crucible Al2O3         ,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,
#CORR. CODE:                 ,20,,,,
#EXO:                        ,-1,,,,
#RANGE:                      ,30.0....900.0/0.0....10.0K/min,,,,
#SEGMENT:                    ,S1-4/4                        ,,,,
,,,,,
##Temp./øC,Time/min,DTA/(mW/mg),Mass/%,Sensit./(æV/mW),Segment
71.823,4.76,-3.29227,99.91055,0.10864,1
71.95,4.77,-3.28223,99.91055,0.1087,1
72.09,4.78,-3.2824,99.90955,0.10877,1
72.221,4.79,-3.27694,99.91055,0.10884,1
72.361,4.8,-3.27364,99.90955,0.10891,1
72.479,4.81,-3.27992,99.90955,0.10897,1
72.602,4.82,-3.28268,99.90854,0.10903,1
72.73,4.83,-3.27839,99.90854,0.1091,1
72.875,4.84,-3.28308,99.90754,0.10917,1
73,4.85,-3.27887,99.90653,0.10923,1
73.14,4.86,-3.27903,99.90653,0.10931,1
73.263,4.87,-3.27256,99.90553,0.10937,1
73.393,4.88,-3.27288,99.90452,0.10943,1
73.523,4.89,-3.27894,99.90352,0.1095,1
73.648,4.9,-3.27703,99.90251,0.10956,1
73.778,4.91,-3.27391,99.90251,0.10963,1
73.913,4.92,-3.27186,99.90251,0.1097,1
74.02,4.93,-3.27023,99.90251,0.10975,1
74.177,4.94,-3.269,99.90151,0.10983,1
74.301,4.95,-3.27285,99.90151,0.1099,1
74.43,4.96,-3.26973,99.9005,0.10996,1
74.55,4.97,-3.27134,99.8995,0.11002,1
74.678,4.98,-3.26826,99.89749,0.11009,1
74.805,4.99,-3.26869,99.89648,0.11015,1
74.931,5,-3.26785,99.89447,0.11022,1
75.065,5.01,-3.26582,99.89045,0.11029,1
75.184,5.02,-3.25947,99.88643,0.11035,1
75.316,5.03,-3.25748,99.88241,0.11041,1
75.446,5.04,-3.2578,99.87839,0.11048,1
75.583,5.05,-3.25801,99.87538,0.11055,1
75.702,5.06,-3.26079,99.87337,0.11061,1
75.821,5.07,-3.25896,99.87236,0.11067,1
75.954,5.08,-3.25016,99.87035,0.11074,1
76.086,5.09,-3.24817,99.86935,0.11081,1
76.215,5.1,-3.24964,99.87035,0.11087,1
76.342,5.11,-3.25113,99.87035,0.11094,1
76.46,5.12,-3.26068,99.87136,0.111,1
76.594,5.13,-3.25867,99.87337,0.11107,1
76.714,5.14,-3.25573,99.87538,0.11113,1
76.847,5.15,-3.25487,99.87739,0.1112,1
76.971,5.16,-3.24962,99.8794,0.11126,1
77.108,5.17,-3.2443,99.88241,0.11133,1
77.23,5.18,-3.248,99.88442,0.11139,1
77.355,5.19,-3.24839,99.88442,0.11146,1
77.488,5.2,-3.24189,99.88543,0.11153,1
77.62,5.21,-3.24218,99.88543,0.11159,1
77.742,5.22,-3.24148,99.88543,0.11166,1
77.867,5.23,-3.23962,99.88543,0.11172,1
77.993,5.24,-3.23887,99.88442,0.11179,1
78.109,5.25,-3.23728,99.88442,0.11184,1
78.25,5.26,-3.23841,99.88442,0.11192,1
78.381,5.27,-3.22974,99.88342,0.11199,1
78.501,5.28,-3.23021,99.88342,0.11205,1
78.626,5.29,-3.22947,99.88241,0.11211,1
78.745,5.3,-3.23218,99.88241,0.11217,1
78.881,5.31,-3.23129,99.88141,0.11224,1
78.996,5.32,-3.22958,99.88141,0.1123,1
79.135,5.33,-3.22753,99.88141,0.11237,1
79.262,5.34,-3.22677,99.8794,0.11244,1
79.386,5.35,-3.22382,99.8794,0.1125,1
79.513,5.36,-3.22418,99.8794,0.11257,1
79.628,5.37,-3.21467,99.87839,0.11263,1
79.754,5.38,-3.21839,99.87739,0.11269,1
79.888,5.39,-3.2153,99.87739,0.11276,1
80.009,5.4,-3.217,99.87638,0.11282,1
80.134,5.41,-3.21614,99.87538,0.11289,1
80.262,5.42,-3.21203,99.87538,0.11295,1
80.388,5.43,-3.21019,99.87337,0.11302,1
80.517,5.44,-3.20718,99.87035,0.11309,1
80.632,5.45,-3.20883,99.86834,0.11315,1
80.765,5.46,-3.20799,99.86633,0.11321,1
80.9,5.47,-3.20491,99.86332,0.11328,1
81.022,5.48,-3.20312,99.86131,0.11335,1
81.147,5.49,-3.19354,99.85829,0.11341,1
81.264,5.5,-3.19627,99.85628,0.11347,1
81.387,5.51,-3.20112,99.85327,0.11354,1
81.516,5.52,-3.19702,99.85226,0.1136,1
81.641,5.53,-3.19078,99.85025,0.11367,1
81.763,5.54,-3.19122,99.85025,0.11373,1
81.892,5.55,-3.18603,99.84925,0.1138,1
82.013,5.56,-3.18759,99.84925,0.11386,1
82.135,5.57,-3.18692,99.84925,0.11392,1
82.261,5.58,-3.1862,99.84724,0.11399,1
82.391,5.59,-3.18762,99.84623,0.11406,1
82.495,5.6,-3.18612,99.84623,0.11411,1
82.628,5.61,-3.17759,99.84523,0.11418,1
82.759,5.62,-3.1823,99.84523,0.11425,1
82.885,5.63,-3.17938,99.84422,0.11431,1
82.997,5.64,-3.17886,99.84322,0.11437,1
83.129,5.65,-3.18464,99.84322,0.11444,1
83.263,5.66,-3.17612,99.84221,0.11451,1
83.374,5.67,-3.17562,99.84121,0.11457,1
83.491,5.68,-3.17174,99.84121,0.11463,1
83.616,5.69,-3.16666,99.8402,0.11469,1
83.747,5.7,-3.16259,99.8402,0.11476,1
83.873,5.71,-3.16407,99.8392,0.11483,1
83.999,5.72,-3.16226,99.8392,0.11489,1
84.101,5.73,-3.1641,99.83819,0.11494,1
84.246,5.74,-3.15764,99.83819,0.11502,1
84.354,5.75,-3.15719,99.83719,0.11508,1
84.495,5.76,-3.15845,99.83719,0.11515,1
84.612,5.77,-3.15241,99.83518,0.11521,1
84.743,5.78,-3.15709,99.83317,0.11528,1
84.857,5.79,-3.15655,99.83216,0.11534,1
84.97,5.8,-3.15712,99.83015,0.1154,1
85.105,5.81,-3.152,99.82814,0.11546,1
85.224,5.82,-3.15023,99.82613,0.11553,1
85.353,5.83,-3.15057,99.82513,0.1156,1
85.466,5.84,-3.1468,99.82211,0.11566,1
85.58,5.85,-3.14409,99.8201,0.11572,1
85.709,5.86,-3.14022,99.81709,0.11578,1
85.831,5.87,-3.14162,99.81608,0.11585,1
85.95,5.88,-3.13777,99.81407,0.11591,1
86.076,5.89,-3.13274,99.81307,0.11597,1
86.188,5.9,-3.13657,99.81106,0.11603,1
86.316,5.91,-3.14017,99.81005,0.1161,1
86.446,5.92,-3.12644,99.80905,0.11617,1
86.559,5.93,-3.12918,99.80905,0.11623,1
86.687,5.94,-3.13278,99.80804,0.11629,1
86.815,5.95,-3.13097,99.80804,0.11636,1
86.929,5.96,-3.12613,99.80804,0.11642,1
87.056,5.97,-3.12543,99.80804,0.11649,1
87.161,5.98,-3.11533,99.80704,0.11654,1
87.295,5.99,-3.11669,99.80704,0.11661,1
87.416,6,-3.11499,99.80704,0.11668,1
87.547,6.01,-3.11209,99.80704,0.11674,1
87.671,6.02,-3.11681,99.80603,0.11681,1
87.774,6.03,-3.11107,99.80503,0.11686,1
87.902,6.04,-3.10609,99.80402,0.11693,1
88.023,6.05,-3.10545,99.80302,0.11699,1
88.149,6.06,-3.10906,99.80201,0.11706,1
88.257,6.07,-3.11077,99.80101,0.11712,1
88.389,6.08,-3.10358,99.79899,0.11719,1
88.517,6.09,-3.10287,99.79799,0.11725,1
88.63,6.1,-3.10023,99.79799,0.11731,1
88.756,6.11,-3.09741,99.79698,0.11738,1
88.879,6.12,-3.09678,99.79698,0.11744,1
88.994,6.13,-3.09732,99.79598,0.1175,1
89.11,6.14,-3.09678,99.79598,0.11756,1
89.236,6.15,-3.0929,99.79497,0.11763,1
89.357,6.16,-3.09017,99.79497,0.11769,1
89.482,6.17,-3.08844,99.79497,0.11776,1
89.595,6.18,-3.08582,99.79497,0.11782,1
89.71,6.19,-3.08437,99.79397,0.11787,1
89.838,6.2,-3.08034,99.79397,0.11795,1
89.957,6.21,-3.07977,99.79296,0.11801,1
90.076,6.22,-3.08026,99.79296,0.11807,1
90.199,6.23,-3.08495,99.79196,0.11814,1
90.311,6.24,-3.07704,99.78995,0.1182,1
90.437,6.25,-3.07425,99.78894,0.11826,1
90.553,6.26,-3.07054,99.78693,0.11832,1
90.67,6.27,-3.07318,99.78492,0.11839,1
90.796,6.28,-3.07146,99.78291,0.11845,1
90.896,6.29,-3.07327,99.7799,0.1185,1
91.041,6.3,-3.07341,99.77688,0.11858,1
91.154,6.31,-3.06657,99.77487,0.11864,1
91.269,6.32,-3.06394,99.77286,0.1187,1
91.388,6.33,-3.06761,99.77186,0.11876,1
91.515,6.34,-3.06588,99.76985,0.11883,1
91.63,6.35,-3.06643,99.76884,0.11889,1
91.756,6.36,-3.06049,99.76683,0.11896,1
91.873,6.37,-3.06206,99.76583,0.11902,1
91.997,6.38,-3.05827,99.76583,0.11909,1
92.106,6.39,-3.05476,99.76482,0.11914,1
92.224,6.4,-3.05624,99.76382,0.11921,1
92.349,6.41,-3.0535,99.76281,0.11927,1
92.464,6.42,-3.05194,99.76281,0.11933,1
92.584,6.43,-3.04821,99.76181,0.1194,1
92.702,6.44,-3.05506,99.7608,0.11946,1
92.825,6.45,-3.05127,99.7598,0.11952,1
92.935,6.46,-3.04873,99.7598,0.11958,1
93.068,6.47,-3.05114,99.75879,0.11965,1
93.183,6.48,-3.04644,99.75779,0.11971,1
93.301,6.49,-3.04381,99.75578,0.11978,1
93.419,6.5,-3.03906,99.75377,0.11984,1
93.529,6.51,-3.03759,99.75377,0.1199,1
93.652,6.52,-3.03908,99.75176,0.11996,1
93.779,6.53,-3.03737,99.74975,0.12003,1
93.892,6.54,-3.03795,99.74975,0.12009,1
94.009,6.55,-3.04068,99.74774,0.12015,1
94.129,6.56,-3.04,99.74573,0.12021,1
94.241,6.57,-3.03745,99.74372,0.12027,1
94.361,6.58,-3.03688,99.74372,0.12034,1
94.474,6.59,-3.03433,99.74271,0.1204,1
94.604,6.6,-3.03264,99.7407,0.12046,1
94.718,6.61,-3.02585,99.7397,0.12053,1
94.833,6.62,-3.02849,99.7397,0.12059,1
94.94,6.63,-3.0281,99.73869,0.12065,1
95.068,6.64,-3.02327,99.73869,0.12071,1
95.178,6.65,-3.02285,99.73769,0.12077,1
95.299,6.66,-3.02124,99.73769,0.12084,1
95.416,6.67,-3.0228,99.73769,0.1209,1
95.533,6.68,-3.02125,99.73668,0.12096,1
95.665,6.69,-3.02053,99.73668,0.12103,1
95.763,6.7,-3.01508,99.73568,0.12108,1
95.885,6.71,-3.01865,99.73568,0.12115,1
96.007,6.72,-3.01401,99.73467,0.12121,1
96.127,6.73,-3.0144,99.73367,0.12128,1
96.24,6.74,-3.01084,99.73367,0.12134,1
96.348,6.75,-3.00941,99.73166,0.12139,1
96.466,6.76,-3.00682,99.73065,0.12146,1
96.578,6.77,-3.00638,99.72965,0.12152,1
96.698,6.78,-3.00789,99.72663,0.12158,1
96.808,6.79,-3.00552,99.72462,0.12164,1
96.932,6.8,-3.00274,99.72261,0.12171,1
97.049,6.81,-3.00636,99.7206,0.12177,1
97.153,6.82,-3.00396,99.7196,0.12182,1
97.276,6.83,-3.00441,99.71759,0.12189,1
97.396,6.84,-3.00283,99.71658,0.12195,1
97.506,6.85,-3.00043,99.71558,0.12201,1
97.619,6.86,-2.99372,99.71457,0.12207,1
97.743,6.87,-2.99724,99.71457,0.12214,1
97.864,6.88,-2.99463,99.71357,0.1222,1
97.977,6.89,-2.99521,99.71357,0.12226,1
98.096,6.9,-2.99468,99.71357,0.12233,1
98.199,6.91,-2.9923,99.71357,0.12238,1
98.324,6.92,-2.99067,99.71256,0.12245,1
98.439,6.93,-2.99429,99.71156,0.12251,1
98.551,6.94,-2.98976,99.71156,0.12257,1
98.662,6.95,-2.98216,99.71156,0.12263,1
98.777,6.96,-2.98374,99.71156,0.12269,1
98.903,6.97,-2.98316,99.71156,0.12276,1
99.014,6.98,-2.97759,99.71055,0.12282,1
99.121,6.99,-2.97927,99.71055,0.12288,1
99.253,7,-2.98266,99.70955,0.12295,1
99.303,7.01,-2.98205,99.70955,0.12297,2
99.426,7.02,-2.97837,99.70854,0.12304,2
99.527,7.03,-2.97706,99.70653,0.12309,2
99.642,7.04,-2.97557,99.70553,0.12316,2
99.759,7.05,-2.97304,99.70352,0.12322,2
99.876,7.06,-2.97254,99.70151,0.12328,2
99.989,7.07,-2.97108,99.69849,0.12334,2
100.094,7.08,-2.97176,99.69548,0.1234,2
100.213,7.09,-2.97328,99.69347,0.12346,2
100.321,7.1,-2.96375,99.69045,0.12352,2
100.447,7.11,-2.96721,99.68945,0.12359,2
100.555,7.12,-2.9648,99.68643,0.12365,2
100.678,7.13,-2.96119,99.68543,0.12371,2
100.778,7.14,-2.95787,99.68342,0.12376,2
100.905,7.15,-2.96341,99.68241,0.12383,2
101.018,7.16,-2.95885,99.68141,0.12389,2
101.133,7.17,-2.95535,99.6804,0.12396,2
101.239,7.18,-2.95298,99.6804,0.12401,2
101.358,7.19,-2.9474,99.6794,0.12408,2
101.462,7.2,-2.94405,99.6794,0.12413,2
101.589,7.21,-2.94041,99.67839,0.1242,2
101.691,7.22,-2.93911,99.67839,0.12426,2
101.788,7.23,-2.93282,99.67839,0.12431,2
101.904,7.24,-2.93039,99.67739,0.12437,2
102.027,7.25,-2.92777,99.67739,0.12444,2
102.139,7.26,-2.92535,99.67739,0.1245,2
102.243,7.27,-2.91899,99.67739,0.12455,2
102.357,7.28,-2.91755,99.67638,0.12461,2
102.46,7.29,-2.91323,99.67638,0.12467,2
102.574,7.3,-2.90777,99.67538,0.12473,2
102.687,7.31,-2.90031,99.67538,0.12479,2
102.791,7.32,-2.898,99.67538,0.12485,2
102.912,7.33,-2.88944,99.67337,0.12491,2
103.016,7.34,-2.88111,99.67337,0.12497,2
103.127,7.35,-2.87571,99.67136,0.12503,2
103.231,7.36,-2.87041,99.67136,0.12509,2
103.343,7.37,-2.87002,99.67035,0.12515,2
103.458,7.38,-2.86057,99.66935,0.12521,2
103.56,7.39,-2.85932,99.66734,0.12526,2
103.668,7.4,-2.85197,99.66734,0.12532,2
103.776,7.41,-2.84764,99.66633,0.12538,2
103.878,7.42,-2.83637,99.66432,0.12543,2
103.975,7.43,-2.82918,99.66432,0.12549,2
104.086,7.44,-2.82583,99.66332,0.12555,2
104.198,7.45,-2.82347,99.66131,0.12561,2
104.298,7.46,-2.81626,99.66131,0.12566,2
104.407,7.47,-2.80603,99.6593,0.12572,2
104.514,7.48,-2.79766,99.65829,0.12578,2
104.625,7.49,-2.79134,99.65729,0.12584,2
104.712,7.5,-2.79329,99.65628,0.12589,2
104.828,7.51,-2.78292,99.65427,0.12595,2
104.918,7.52,-2.77885,99.65427,0.126,2
105.024,7.53,-2.76961,99.65327,0.12605,2
105.126,7.54,-2.76143,99.65327,0.12611,2
105.228,7.55,-2.75325,99.65226,0.12616,2
105.324,7.56,-2.74814,99.65226,0.12622,2
105.433,7.57,-2.74486,99.65126,0.12628,2
105.527,7.58,-2.73679,99.65025,0.12633,2
105.625,7.59,-2.72869,99.64925,0.12638,2
105.715,7.6,-2.71372,99.64925,0.12643,2
105.82,7.61,-2.70456,99.64724,0.12648,2
105.914,7.62,-2.70148,99.64623,0.12654,2
106.023,7.63,-2.68534,99.64322,0.12659,2
106.106,7.64,-2.67949,99.64121,0.12664,2
106.212,7.65,-2.6792,99.63719,0.1267,2
106.309,7.66,-2.66629,99.63518,0.12675,2
106.403,7.67,-2.66317,99.63216,0.1268,2
106.493,7.68,-2.65518,99.62915,0.12685,2
106.593,7.69,-2.64316,99.62613,0.1269,2
106.685,7.7,-2.63816,99.62312,0.12695,2
106.778,7.71,-2.63513,99.6201,0.127,2
106.873,7.72,-2.61824,99.61709,0.12706,2
106.968,7.73,-2.60927,99.61407,0.12711,2
107.051,7.74,-2.60242,99.61206,0.12715,2
107.139,7.75,-2.59157,99.60905,0.1272,2
107.248,7.76,-2.5795,99.60804,0.12726,2
107.32,7.77,-2.57279,99.60603,0.1273,2
107.417,7.78,-2.56482,99.60302,0.12735,2
107.515,7.79,-2.5529,99.60201,0.1274,2
107.589,7.8,-2.54618,99.60101,0.12744,2
107.682,7.81,-2.53138,99.6,0.1275,2
107.774,7.82,-2.5225,99.59799,0.12755,2
107.857,7.83,-2.50783,99.59698,0.12759,2
107.944,7.84,-2.50296,99.59497,0.12764,2
108.024,7.85,-2.49424,99.59296,0.12768,2
108.117,7.86,-2.48932,99.59095,0.12773,2
108.205,7.87,-2.47565,99.58894,0.12778,2
108.279,7.88,-2.46205,99.58593,0.12782,2
108.363,7.89,-2.45331,99.58492,0.12787,2
108.466,7.9,-2.44339,99.58291,0.12792,2
108.536,7.91,-2.43186,99.5809,0.12796,2
108.613,7.92,-2.42224,99.5799,0.128,2
108.7,7.93,-2.40957,99.5799,0.12805,2
108.777,7.94,-2.39799,99.57889,0.12809,2
108.862,7.95,-2.38536,99.57889,0.12814,2
108.944,7.96,-2.37767,99.57889,0.12818,2
109.019,7.97,-2.36809,99.5799,0.12822,2
109.097,7.98,-2.35653,99.5809,0.12827,2
109.19,7.99,-2.34875,99.58191,0.12832,2
109.254,8,-2.34322,99.58291,0.12835,2
109.344,8.01,-2.33058,99.58392,0.1284,2
109.414,8.02,-2.32206,99.58492,0.12844,2
109.495,8.03,-2.30269,99.58593,0.12848,2
109.57,8.04,-2.29414,99.58593,0.12852,2
109.641,8.05,-2.28465,99.58593,0.12856,2
109.721,8.06,-2.27508,99.58492,0.12861,2
109.791,8.07,-2.26367,99.58492,0.12864,2
109.87,8.08,-2.2551,99.58392,0.12869,2
109.939,8.09,-2.24175,99.58291,0.12872,2
110.013,8.1,-2.23324,99.5799,0.12876,2
110.087,8.11,-2.22182,99.57789,0.12881,2
110.161,8.12,-2.20747,99.57588,0.12885,2
110.226,8.13,-2.19809,99.57286,0.12888,2
110.29,8.14,-2.18482,99.57186,0.12892,2
110.365,8.15,-2.18121,99.56884,0.12896,2
110.436,8.16,-2.16594,99.56784,0.129,2
110.506,8.17,-2.15854,99.56583,0.12903,2
110.57,8.18,-2.14817,99.56482,0.12907,2
110.64,8.19,-2.14267,99.56281,0.12911,2
110.708,8.2,-2.1285,99.5608,0.12914,2
110.775,8.21,-2.11616,99.5598,0.12918,2
110.846,8.22,-2.10677,99.55779,0.12922,2
110.913,8.23,-2.09063,99.55678,0.12926,2
110.972,8.24,-2.08039,99.55578,0.12929,2
111.035,8.25,-2.07109,99.55477,0.12932,2
111.105,8.26,-2.06275,99.55276,0.12936,2
111.168,8.27,-2.04274,99.55176,0.1294,2
111.23,8.28,-2.0325,99.55276,0.12943,2
111.293,8.29,-2.0242,99.55176,0.12946,2
111.351,8.3,-2.01885,99.55176,0.1295,2
111.41,8.31,-2.00574,99.55176,0.12953,2
111.468,8.32,-1.99361,99.55176,0.12956,2
111.526,8.33,-1.98731,99.55075,0.12959,2
111.592,8.34,-1.97222,99.55075,0.12963,2
111.661,8.35,-1.96389,99.54975,0.12967,2
111.714,8.36,-1.94602,99.54975,0.12969,2
111.762,8.37,-1.93885,99.54874,0.12972,2
111.825,8.38,-1.93155,99.54774,0.12975,2
111.887,8.39,-1.91943,99.54673,0.12979,2
111.945,8.4,-1.90542,99.54573,0.12982,2
111.997,8.41,-1.89823,99.54472,0.12985,2
112.049,8.42,-1.88427,99.54472,0.12988,2
112.104,8.43,-1.87419,99.54372,0.12991,2
112.17,8.44,-1.86301,99.54372,0.12994,2
112.217,8.45,-1.84427,99.54271,0.12997,2
112.271,8.46,-1.83805,99.54271,0.13,2
112.315,8.47,-1.82515,99.54271,0.13002,2
112.368,8.48,-1.82088,99.54171,0.13005,2
112.43,8.49,-1.80882,99.54171,0.13009,2
112.48,8.5,-1.79782,99.54171,0.13011,2
112.53,8.51,-1.78296,99.5397,0.13014,2
112.592,8.52,-1.76802,99.53869,0.13017,2
112.633,8.53,-1.76578,99.53668,0.1302,2
112.68,8.54,-1.75578,99.53467,0.13022,2
112.74,8.55,-1.7428,99.53166,0.13026,2
112.786,8.56,-1.73186,99.53065,0.13028,2
112.834,8.57,-1.71512,99.52764,0.13031,2
112.869,8.58,-1.71005,99.52663,0.13033,2
112.924,8.59,-1.70098,99.52462,0.13036,2
112.976,8.6,-1.68712,99.52362,0.13039,2
113.019,8.61,-1.67622,99.52362,0.13041,2
113.068,8.62,-1.6672,99.52362,0.13044,2
113.101,8.63,-1.64964,99.52362,0.13045,2
113.148,8.64,-1.64065,99.52462,0.13048,2
113.199,8.65,-1.63356,99.52462,0.13051,2
113.246,8.66,-1.62265,99.52462,0.13053,2
113.286,8.67,-1.61083,99.52563,0.13056,2
113.333,8.68,-1.60185,99.52663,0.13058,2
113.371,8.69,-1.59198,99.52663,0.1306,2
113.422,8.7,-1.57913,99.52764,0.13063,2
113.462,8.71,-1.5731,99.52864,0.13065,2
113.499,8.72,-1.55555,99.52965,0.13067,2
113.535,8.73,-1.54858,99.52965,0.13069,2
113.576,8.74,-1.53679,99.52965,0.13071,2
113.614,8.75,-1.52405,99.53065,0.13073,2
113.657,8.76,-1.51224,99.53166,0.13076,2
113.696,8.77,-1.50335,99.53166,0.13078,2
113.742,8.78,-1.49057,99.53166,0.13081,2
113.775,8.79,-1.48941,99.53166,0.13082,2
113.806,8.8,-1.47965,99.52965,0.13084,2
113.845,8.81,-1.46305,99.52965,0.13086,2
113.88,8.82,-1.45708,99.52663,0.13088,2
113.916,8.83,-1.44726,99.52563,0.1309,2
113.954,8.84,-1.43647,99.52161,0.13092,2
113.997,8.85,-1.42758,99.51859,0.13095,2
114.029,8.86,-1.41684,99.51558,0.13096,2
114.058,8.87,-1.40611,99.51055,0.13098,2
114.097,8.88,-1.39534,99.50653,0.131,2
114.128,8.89,-1.38269,99.50151,0.13102,2
114.165,8.9,-1.37768,99.49648,0.13104,2
114.196,8.91,-1.36216,99.49548,0.13105,2
114.228,8.92,-1.35431,99.49045,0.13107,2
114.26,8.93,-1.34742,99.48643,0.13109,2
114.287,8.94,-1.33673,99.48342,0.1311,2
114.321,8.95,-1.32504,99.4804,0.13112,2
114.348,8.96,-1.30669,99.47839,0.13114,2
114.379,8.97,-1.30269,99.47638,0.13115,2
114.408,8.98,-1.29683,99.47337,0.13117,2
114.437,8.99,-1.28514,99.47136,0.13119,2
114.469,9,-1.27539,99.47035,0.1312,2
114.498,9.01,-1.26087,99.46834,0.13122,2
114.528,9.02,-1.24923,99.46834,0.13124,2
114.557,9.03,-1.24429,99.46734,0.13125,2
114.582,9.04,-1.24129,99.46734,0.13127,2
114.603,9.05,-1.2278,99.46834,0.13128,2
114.642,9.06,-1.21514,99.46834,0.1313,2
114.667,9.07,-1.20736,99.46935,0.13131,2
114.683,9.08,-1.19963,99.47136,0.13132,2
114.708,9.09,-1.18711,99.47337,0.13133,2
114.736,9.1,-1.17832,99.47638,0.13135,2
114.755,9.11,-1.1658,99.4794,0.13136,2
114.784,9.12,-1.15514,99.48141,0.13138,2
114.807,9.13,-1.14932,99.48442,0.13139,2
114.831,9.14,-1.14248,99.48643,0.1314,2
114.855,9.15,-1.13185,99.48844,0.13142,2
114.88,9.16,-1.11835,99.48945,0.13143,2
114.909,9.17,-1.11157,99.48945,0.13144,2
114.922,9.18,-1.10382,99.48945,0.13145,2
114.946,9.19,-1.09606,99.49045,0.13147,2
114.962,9.2,-1.08548,99.48945,0.13148,2
114.987,9.21,-1.07294,99.48744,0.13149,2
115.001,9.22,-1.06715,99.48643,0.1315,2
115.028,9.23,-1.05939,99.48342,0.13151,2
115.039,9.24,-1.05265,99.48241,0.13152,2
115.059,9.25,-1.04492,99.4804,0.13153,2
115.087,9.26,-1.03525,99.47839,0.13154,2
115.102,9.27,-1.02755,99.47739,0.13155,2
115.118,9.28,-1.01602,99.47739,0.13156,2
115.131,9.29,-1.00546,99.47638,0.13157,2
115.155,9.3,-1.0044,99.47638,0.13158,2
115.172,9.31,-0.99001,99.47739,0.13159,2
115.195,9.32,-0.98323,99.47739,0.1316,2
115.212,9.33,-0.97171,99.47739,0.13161,2
115.223,9.34,-0.96498,99.47739,0.13162,2
115.236,9.35,-0.96398,99.47638,0.13163,2
115.256,9.36,-0.95054,99.47538,0.13164,2
115.275,9.37,-0.93996,99.47236,0.13165,2
115.287,9.38,-0.92942,99.47136,0.13165,2
115.304,9.39,-0.92937,99.46834,0.13166,2
115.309,9.4,-0.91124,99.46432,0.13166,2
115.33,9.41,-0.90445,99.4603,0.13168,2
115.344,9.42,-0.89581,99.45829,0.13169,2
115.353,9.43,-0.8891,99.45628,0.13169,2
115.366,9.44,-0.88142,99.45528,0.1317,2
115.384,9.45,-0.87277,99.45427,0.13171,2
115.395,9.46,-0.86319,99.45327,0.13171,2
115.407,9.47,-0.85363,99.45327,0.13172,2
115.419,9.48,-0.84307,99.45327,0.13173,2
115.424,9.49,-0.83924,99.45226,0.13173,2
115.437,9.5,-0.82871,99.45226,0.13174,2
115.451,9.51,-0.82008,99.45226,0.13174,2
115.458,9.52,-0.81242,99.45126,0.13175,2
115.469,9.53,-0.8038,99.45126,0.13175,2
115.478,9.54,-0.79615,99.45126,0.13176,2
115.49,9.55,-0.78657,99.45126,0.13177,2
115.495,9.56,-0.77511,99.45025,0.13177,2
115.501,9.57,-0.77128,99.44925,0.13177,2
115.514,9.58,-0.76647,99.44925,0.13178,2
115.52,9.59,-0.75692,99.44824,0.13178,2
115.53,9.6,-0.74831,99.44925,0.13179,2
115.531,9.61,-0.74068,99.44824,0.13179,2
115.538,9.62,-0.73399,99.44824,0.13179,2
115.55,9.63,-0.72632,99.44824,0.1318,2
115.554,9.64,-0.71678,99.44824,0.1318,2
115.555,9.65,-0.71773,99.44824,0.1318,2
115.562,9.66,-0.70723,99.44824,0.13181,2
115.572,9.67,-0.69862,99.44824,0.13181,2
115.581,9.68,-0.69287,99.44925,0.13182,2
115.587,9.69,-0.67665,99.44925,0.13182,2
115.586,9.7,-0.67761,99.44925,0.13182,2
115.588,9.71,-0.67093,99.44925,0.13182,2
115.592,9.72,-0.65758,99.45025,0.13182,2
115.599,9.73,-0.65375,99.45025,0.13183,2
115.6,9.74,-0.64708,99.45126,0.13183,2
115.602,9.75,-0.63373,99.45025,0.13183,2
115.606,9.76,-0.62802,99.45025,0.13183,2
115.608,9.77,-0.62611,99.44925,0.13183,2
115.61,9.78,-0.62227,99.45025,0.13183,2
115.614,9.79,-0.60892,99.44925,0.13183,2
115.62,9.8,-0.60033,99.44724,0.13184,2
115.62,9.81,-0.59652,99.44623,0.13184,2
115.622,9.82,-0.59365,99.44221,0.13184,2
115.62,9.83,-0.58699,99.4392,0.13184,2
115.616,9.84,-0.58223,99.43618,0.13184,2
115.615,9.85,-0.57271,99.43216,0.13183,2
115.62,9.86,-0.56317,99.43015,0.13184,2
